Upper Level Conf,Upper Level Term,Lower Level Conf,Lower Level Term,average_partial_lifetime,var_partial_lifetime,average_Ek,var_Ek,average_Ei,var_Ei,count
3d104d,2D,3d104p,2P°,4.9041e-09,2.5692e-17,9.6927e+04,8.5548e+02,4.9064e+04,2.5465e+05,3
3d104f,2F°,3d104d,2D,4.5855e-09,1.6526e-18,1.1726e+05,1.8000e-01,9.6935e+04,1.2832e+03,2
3d104f,2F°,3d94s2,2D,3.6900e-07,,1.1726e+05,,6.5442e+04,,1
3d104p,2P°,3d104s,2S,2.5238e-09,8.9340e-21,4.8918e+04,3.8197e+05,0.0000e+00,0.0000e+00,2
3d105d,2D,3d105p,2P°,8.7694e-08,1.5978e-14,1.1798e+05,1.9667e+02,1.0153e+05,2.0090e+04,3
3d105p,2P°,3d105s,2S,1.9063e-08,5.9331e-19,1.0149e+05,3.0135e+04,8.8437e+04,0.0000e+00,2
3d105p,2P°,3d94s2,2D,2.6974e-07,5.5717e-14,1.0153e+05,2.0090e+04,6.4535e+04,2.4647e+06,3
3d105s,2S,3d104p,2P°,3.8168e-09,3.1717e-18,8.8437e+04,0.0000e+00,4.8918e+04,3.8197e+05,2
3d106s,2S,3d105p,2P°,2.3340e-08,1.1906e-16,1.1450e+05,0.0000e+00,1.0149e+05,3.0135e+04,2
