Upper Level Conf,Upper Level Term,Lower Level Conf,Lower Level Term,average_partial_lifetime,var_partial_lifetime,average_Ek,var_Ek,average_Ei,var_Ei,count
3d64s4p,u 3D°,3d74s,b 3F,1.4908e-07,9.9894e-14,8.7358e+04,1.3963e+05,1.0897e+04,4.3812e+05,5
3d64s4p,u 3D°,3d74s,b 3P,4.7068e-08,1.8397e-16,8.7440e+04,1.8955e+05,2.4251e+04,2.8601e+04,3
3d64s4p,u 3D°,3d74s,c 3P,3.6706e-07,5.8969e-14,8.7320e+04,8.6323e+04,2.5030e+04,6.1954e+04,3
3d64s4p,v 3F°,3d74s,b 3F,4.7836e-08,2.4430e-15,8.7821e+04,2.8882e+05,1.0628e+04,3.8519e+05,7
3d64s4p,x 5D°,3d74s,a 5F,3.3884e-08,2.5038e-15,8.0691e+04,6.9996e+04,4.6358e+03,3.6669e+05,11
3d64s4p,x 5D°,3d74s,a 5P,2.5133e-07,2.2928e-13,8.0724e+04,6.2458e+04,1.8049e+04,6.9043e+04,8
3d64s4p,x 5D°,3d64s2,a 5D,4.3907e-06,2.7139e-12,8.0421e+04,2.9824e+04,4.1005e+04,1.9166e+05,2
3d64s4p,y 5F°,3d64s2,a 5D,3.5035e-07,1.0211e-13,8.2529e+04,1.1282e+05,4.1358e+04,2.6588e+05,7
3d64s4p,y 5F°,3d74s,a 5F,3.9163e-08,7.2016e-16,8.2559e+04,1.1573e+05,4.4408e+03,4.0622e+05,13
3d64s4p,y 5F°,3d74s,a 5P,1.6667e-06,,8.2343e+04,,1.7772e+04,,1
3d64s4p,y 5P°,3d74s,a 5P,2.1561e-08,3.1574e-16,8.5642e+04,2.0237e+05,1.8045e+04,5.3766e+04,7
3d64s4p,y 5P°,3d64s2,a 5D,5.3074e-07,9.0247e-14,8.5267e+04,1.4896e+05,4.1339e+04,4.3186e+05,3
3d64s4p,y 5P°,3d74s,a 5F,6.3462e-07,3.6243e-14,8.5378e+04,2.2344e+05,4.2949e+03,1.4141e+05,2
3d64s2,1G1,3d74p,y 3F°,9.0909e-07,,1.0559e+05,,6.3510e+04,,1
3d64s2,1G1,3d74p,y 3G°,2.0000e-06,,1.0559e+05,,6.5154e+04,,1
3d64s2,1G1,3d74p,z 1F°,4.7619e-07,,1.0559e+05,,6.6018e+04,,1
3d64s2,1G1,3d74p,z 1G°,2.9412e-07,,1.0559e+05,,6.4401e+04,,1
3d64s2,1G1,3d74p,z 1H°,3.4483e-06,,1.0559e+05,,6.4957e+04,,1
3d64s2,1G1,3d74p,z 3H°,7.1429e-06,,1.0559e+05,,6.3793e+04,,1
3d64s2,1G1,3d74p,y 1H°,1.2500e-06,,1.0559e+05,,7.4377e+04,,1
3d74d,1F,3d74p,w 3D°,3.4483e-08,,1.1439e+05,,6.9637e+04,,1
3d74d,1F,3d74p,x 3F°,1.6544e-07,2.8861e-14,1.1235e+05,1.0184e+07,7.0616e+04,3.3566e+04,4
3d74d,1F,3d74p,x 3P°,5.9615e-08,3.2618e-15,1.1263e+05,6.1280e+06,7.1846e+04,0.0000e+00,2
3d74d,1F,3d74p,y 1D°,8.7500e-08,5.9549e-15,1.1275e+05,3.1008e+06,7.2654e+04,0.0000e+00,3
3d74d,1F,3d74p,y 1F°,1.3550e-07,1.8945e-14,1.1148e+05,8.5029e+06,7.2535e+04,0.0000e+00,4
3d74d,1F,3d74p,z 1F°,2.7083e-08,1.0503e-15,1.1103e+05,2.2536e+07,6.6018e+04,0.0000e+00,2
