Upper Level Conf,Upper Level Term,Lower Level Conf,Lower Level Term,average_partial_lifetime,var_partial_lifetime,average_Ek,var_Ek,average_Ei,var_Ei,count
4f36p,5I,4f35d,5K°,7.9304e-08,4.1256e-16,2.5819e+04,3.1668e+06,6.4713e+03,3.6964e+06,5
4f36p,5I,4f36s1/2,"(9/2,1/2)°",2.8663e-08,2.5518e-16,2.4482e+04,7.1004e+05,2.6517e+02,5.8596e+04,5
4f36p,5I,4f35d,5I°,4.0777e-07,7.8740e-14,2.6728e+04,2.3896e+06,1.0352e+04,1.6011e+06,5
4f36p,5I,4f36s1/2,"(11/2,1/2)°",3.3103e-08,2.1530e-16,2.5186e+04,4.4241e+05,1.6490e+03,0.0000e+00,2
4f36p,5I,4f35d,3I°,2.1739e-07,,2.5657e+04,,8.4650e+03,,1
4f36p,5I,4f35d,3L°,4.3040e-07,4.1930e-15,2.6259e+04,7.2512e+05,1.2224e+04,1.2970e+06,2
4f36p,5I,4f35d,5H°,6.7617e-07,3.2742e-14,2.6907e+04,1.6211e+06,1.0784e+04,2.0541e+06,3
4f36p,5I,4f35d,°,1.2500e-07,,2.6861e+04,,1.0030e+04,,1
4f36p,5I,4f36s1/2,"(13/2,1/2)°",3.4380e-08,7.7414e-16,2.7531e+04,8.9914e+05,2.9984e+03,0.0000e+00,2
4f36p,5I,4f36s1/2,"(15/2,1/2)°",1.0891e-07,1.5197e-14,2.8202e+04,0.0000e+00,4.7582e+03,2.0621e+05,2
4f36p,5K,4f35d,5L°,1.8654e-07,1.2545e-13,2.5646e+04,4.6851e+06,6.2648e+03,3.9275e+06,6
4f36p,5K,4f36s1/2,"(9/2,1/2)°",4.2044e-08,9.2348e-16,2.3155e+04,6.9126e+05,2.9463e+02,6.5107e+04,3
4f36p,5K,4f35d,5I°,5.2374e-07,1.0373e-13,2.6407e+04,4.0924e+06,1.0188e+04,1.9567e+06,4
4f36p,5K,4f35d,5K°,8.7410e-08,2.3850e-16,2.6407e+04,4.0924e+06,7.0647e+03,2.5810e+06,4
4f36p,5K,4f36s1/2,"(11/2,1/2)°",4.4086e-08,8.8142e-16,2.4600e+04,7.0440e+05,1.6806e+03,2.9900e+03,3
4f36p,5K,4f36s1/2,"(13/2,1/2)°",7.1773e-08,4.8673e-15,2.5595e+04,1.5134e+06,3.0996e+03,4.0976e+04,4
4f36p,5K,4f36s1/2,"(15/2,1/2)°",2.5915e-07,7.9611e-14,2.6551e+04,3.1732e+06,4.8225e+03,1.2373e+05,5
4f36p,5K,4f35d,°,1.5625e-07,,2.7128e+04,,1.0030e+04,,1
