Upper Level Conf,Upper Level Term,Lower Level Conf,Lower Level Term,average_partial_lifetime,var_partial_lifetime,average_Ek,var_Ek,average_Ei,var_Ei,count
2p63d,2D,2p63p,2P°,1.5337e+02,9.4095e+04,7.1491e+04,2.5230e-01,3.5715e+04,2.7950e+03,4
2p63d,2D,2p63s,2S,1.1403e-04,,7.1490e+04,,0.0000e+00,,1
2p63p,2P°,2p63s,2S,3.8686e-09,1.0079e-21,3.5715e+04,4.1925e+03,0.0000e+00,0.0000e+00,2
2p63p,2P°,2p63p,2P°,1.4493e+05,,3.5761e+04,,3.5669e+04,,1
2p64d,2D,2p63d,2D,3.5022e-02,5.0917e-04,9.3311e+04,9.0133e-02,7.1491e+04,2.5230e-01,4
2p64d,2D,2p63p,2P°,5.3191e+02,1.1317e+06,9.3311e+04,9.0133e-02,3.5715e+04,2.7950e+03,4
2p64d,2D,2p64p,2P°,7.5301e+03,2.2681e+08,9.3311e+04,9.0133e-02,8.0635e+04,3.1049e+02,4
2p64d,2D,2p63s,2S,9.6154e-04,,9.3311e+04,,0.0000e+00,,1
2p64f,2F°,2p63d,2D,2.4472e-08,1.2027e-15,9.3800e+04,4.8000e-03,7.1490e+04,2.5230e-01,3
2p64f,2F°,2p64d,2D,8.7232e-04,1.5263e-06,9.3800e+04,4.8000e-03,9.3311e+04,9.0133e-02,3
2p64p,2P°,2p63d,2D,3.8226e+04,5.8450e+09,8.0635e+04,3.1049e+02,7.1491e+04,2.5230e-01,4
2p64p,2P°,2p63p,2P°,1.4881e+03,8.8577e+06,8.0635e+04,3.1049e+02,3.5715e+04,2.7950e+03,4
2p64p,2P°,2p63s,2S,6.9932e-07,3.4317e-15,8.0635e+04,4.6574e+02,0.0000e+00,0.0000e+00,2
2p64p,2P°,2p64s,2S,2.7587e-08,2.6061e-20,8.0635e+04,4.6574e+02,6.9805e+04,0.0000e+00,2
2p64p,2P°,2p64p,2P°,3.9062e+06,,8.0650e+04,,8.0620e+04,,1
2p64s,2S,2p63p,2P°,6.5217e-09,9.4518e-18,6.9805e+04,0.0000e+00,3.5715e+04,4.1925e+03,2
2p64s,2S,2p63s,2S,5.3476e+01,,6.9805e+04,,0.0000e+00,,1
2p65d,2D,2p63p,2P°,2.1027e-07,4.7941e-14,1.0342e+05,3.0000e-02,3.5730e+04,2.7950e+03,3
2p65d,2D,2p64f,2F°,7.3145e-06,1.2069e-10,1.0342e+05,3.0000e-02,9.3800e+04,4.8000e-03,3
2p65d,2D,2p64p,2P°,1.5800e-07,2.6886e-14,1.0342e+05,3.0000e-02,8.0640e+04,3.1049e+02,3
2p65d,2D,2p65p,2P°,1.3051e-07,1.8280e-14,1.0342e+05,3.0000e-02,9.7464e+04,6.3480e+01,3
2p65d,2D,2p63s,2S,5.0761e-03,,1.0342e+05,,0.0000e+00,,1
2p65f,2F°,2p63d,2D,7.1437e-08,1.0247e-14,1.0369e+05,1.2000e-03,7.1490e+04,2.5230e-01,3
2p65f,2F°,2p64d,2D,1.3502e-07,3.6581e-14,1.0369e+05,1.2000e-03,9.3311e+04,9.0133e-02,3
2p65f,2F°,2p65d,2D,1.4593e-03,4.2727e-06,1.0369e+05,1.2000e-03,1.0342e+05,3.0000e-02,3
2p65p,2P°,2p63d,2D,1.2287e-06,2.4596e-12,9.7464e+04,6.3480e+01,7.1491e+04,2.5230e-01,3
2p65p,2P°,2p63s,2S,2.8351e-07,1.2901e-16,9.7462e+04,9.5220e+01,0.0000e+00,0.0000e+00,2
2p65p,2P°,2p64d,2D,5.8033e-07,5.5019e-13,9.7464e+04,6.3480e+01,9.3311e+04,9.0133e-02,3
2p65p,2P°,2p64s,2S,5.9984e-06,3.3921e-13,9.7462e+04,9.5220e+01,6.9805e+04,0.0000e+00,2
2p65p,2P°,2p65s,2S,1.1312e-07,5.2403e-19,9.7462e+04,9.5220e+01,9.2791e+04,0.0000e+00,2
2p65s,2S,2p63p,2P°,1.8766e-08,7.7734e-17,9.2791e+04,0.0000e+00,3.5715e+04,4.1925e+03,2
2p65s,2S,2p64p,2P°,2.8320e-08,1.7733e-16,9.2791e+04,0.0000e+00,8.0635e+04,4.6574e+02,2
