Upper Level Conf,Upper Level Term,Lower Level Conf,Lower Level Term,average_partial_lifetime,var_partial_lifetime,average_Ek,var_Ek,average_Ei,var_Ei,count
4f26p1/2,"(4,1/2)°",4f25d,4H,3.6603e-07,4.1384e-14,2.6101e+04,8.3950e+04,1.0636e+04,2.4861e+06,3
4f26p1/2,"(4,1/2)°",4f25d,2H,1.1787e-07,2.1379e-16,2.6017e+04,1.2593e+05,7.0118e+03,0.0000e+00,2
4f26p1/2,"(4,1/2)°",4f25d,4I,8.8496e-08,,2.6268e+04,,8.1312e+03,,1
4f26p1/2,"(4,1/2)°",4f26s,4H,2.1144e-08,4.9777e-17,2.6017e+04,8.3950e+04,4.0098e+03,3.2352e+04,4
4f26p1/2,"(4,1/2)°",4f25d,4K,3.4722e-08,,2.5766e+04,,7.0923e+03,,1
4f26p3/2,"(4,3/2)°",4f25d,2K,5.0251e-07,,2.8327e+04,,1.5594e+04,,1
4f26p3/2,"(4,3/2)°",4f25d,4H,5.0406e-07,3.0943e-13,2.8052e+04,2.8877e+05,1.2445e+04,4.6146e+05,3
4f26p3/2,"(4,3/2)°",4f25d,4K,1.0870e-07,,2.8327e+04,,8.4237e+03,,1
4f26p3/2,"(4,3/2)°",4f26s,4H,2.4838e-08,2.8598e-16,2.7891e+04,2.5308e+05,4.5111e+03,6.2256e+05,6
4f26p3/2,"(4,3/2)°",4f26s,4F,5.0000e-08,,2.8396e+04,,7.4550e+03,,1
4f26p3/2,"(4,3/2)°",4f25d,4F,1.5152e-07,,2.8396e+04,,1.2705e+04,,1
4f26p3/2,"(4,3/2)°",4f25d,4G,6.9930e-08,,2.8396e+04,,8.4486e+03,,1
4f26p3/2,"(4,3/2)°",4f25d,4I,5.0251e-08,,2.7433e+04,,8.8967e+03,,1
4f26p3/2,"(4,3/2)°",4f26s,2H,7.0922e-08,,2.7433e+04,,5.6167e+03,,1
4f26p1/2,"(5,1/2)°",4f25d,4I,1.2245e-07,8.3299e-16,2.7677e+04,1.7827e+05,8.5140e+03,2.9300e+05,2
4f26p1/2,"(5,1/2)°",4f25d,4K,3.7313e-08,,2.7379e+04,,8.4237e+03,,1
4f26p1/2,"(5,1/2)°",4f26s,2H,2.5006e-08,1.0220e-16,2.7677e+04,1.7827e+05,5.6167e+03,0.0000e+00,2
4f26p1/2,"(5,1/2)°",4f26s,4H,4.3821e-08,1.8188e-16,2.7737e+04,1.0696e+05,4.6425e+03,6.4867e+05,5
4f26p1/2,"(5,1/2)°",4f25d,2H,1.4986e-07,7.9140e-15,2.7976e+04,0.0000e+00,7.6449e+03,8.0169e+05,2
4f26p3/2,"(5,3/2)°",4f25d,2I,1.0000e-07,,2.9751e+04,,1.0646e+04,,1
4f26p3/2,"(5,3/2)°",4f25d,2K,1.2346e-07,,2.9751e+04,,1.5594e+04,,1
4f26p3/2,"(5,3/2)°",4f26s,2H,2.4306e-08,1.6480e-16,2.9782e+04,5.4660e+03,6.0478e+03,7.4328e+05,4
4f26p3/2,"(5,3/2)°",4f26s,4H,3.4364e-08,9.0526e-16,2.9684e+04,7.1188e+03,6.0952e+03,6.3409e+05,5
4f26p3/2,"(5,3/2)°",4f25d,4H,3.4986e-07,1.0392e-14,2.9664e+04,1.0302e+04,1.3652e+04,7.7943e+05,2
4f26p3/2,"(5,3/2)°",4f25d,4I,7.4627e-08,,2.9592e+04,,1.1310e+04,,1
4f26p3/2,"(5,3/2)°",4f25d,4K,7.4074e-08,,2.9592e+04,,9.7720e+03,,1
4f26p3/2,"(5,3/2)°",4f26s,2F,3.4483e-08,,2.9893e+04,,8.7894e+03,,1
4f26p3/2,"(5,3/2)°",4f26s,4F,1.0635e-07,1.4563e-15,2.9814e+04,1.2366e+04,8.5317e+03,0.0000e+00,2
4f26p3/2,"(5,3/2)°",4f25d,4G,8.0000e-08,,2.9735e+04,,1.0314e+04,,1
4f26p1/2,"(6,1/2)°",4f26s,2H,3.8617e-08,1.7982e-16,2.9190e+04,1.6058e+04,6.7663e+03,9.9103e+05,3
4f26p1/2,"(6,1/2)°",4f26s,4H,6.3231e-08,2.7491e-15,2.9176e+04,1.4452e+04,5.8256e+03,1.3896e+06,5
4f26p1/2,"(6,1/2)°",4f25d,4I,1.0000e-07,,2.9044e+04,,1.0058e+04,,1
4f26p1/2,"(6,1/2)°",4f25d,4K,3.8168e-08,,2.9044e+04,,9.7720e+03,,1
4f26p3/2,"(6,3/2)°",4f25d,2K,7.9365e-08,,3.1340e+04,,1.7233e+04,,1
4f26p3/2,"(6,3/2)°",4f26s,2H,1.1728e-08,7.6208e-19,3.1857e+04,5.3275e+05,7.3410e+03,0.0000e+00,2
4f26p3/2,"(6,3/2)°",4f26s,4H,3.1847e-08,,3.1340e+04,,6.9675e+03,,1
4f26p3/2,"(6,3/2)°",4f26s,4F,2.3981e-08,,3.2373e+04,,8.5317e+03,,1
4f25d,2F,4f,4F°,1.5152e-07,,2.9807e+04,,5.9649e+03,,1
4f25d,2F,4f,4I°,1.2048e-07,,2.9807e+04,,1.4103e+03,,1
4f25d,2F,4f,°,1.2195e-07,,2.9807e+04,,5.7162e+03,,1
