Upper Level Conf,Upper Level Term,Lower Level Conf,Lower Level Term,average_partial_lifetime,var_partial_lifetime,average_Ek,var_Ek,average_Ei,var_Ei,count
3d4,t 5F°,3d54s,b 5D,5.5263e-09,7.3061e-18,1.1114e+05,5.7687e+02,3.2830e+04,1.4704e+03,5
3d4,t 5F°,3d54s,a 5F,1.1806e-08,9.6451e-19,1.1116e+05,8.7120e-01,4.3533e+04,3.6338e+01,2
3d4,t 5F°,3d54s,a 5G,1.0000e-08,,1.1116e+05,,2.7547e+04,,1
3d4,y 5H°,3d54s,a 5G,1.0000e-08,0.0000e+00,1.1086e+05,8.5805e+03,2.7559e+04,2.8776e+02,2
3d4,u 3H°,3d54s,b 3H,1.1799e-08,4.9467e-18,1.1190e+05,4.3299e+04,4.8362e+04,4.1352e+03,3
3d4,u 3H°,3d54s,a 3I,3.7288e-09,1.4759e-19,1.1190e+05,4.3299e+04,4.1193e+04,1.2131e+02,3
3d4,x 3I°,3d54s,b 3H,2.3333e-08,8.3333e-18,1.1141e+05,1.3840e+05,4.8362e+04,4.1352e+03,3
3d4,x 3I°,3d54s,a 3I,8.8889e-09,9.2593e-19,1.1141e+05,1.3840e+05,4.1193e+04,1.2131e+02,3
3d4,x 5G°,3d54s,a 5G,3.2870e-09,1.0386e-17,1.0853e+05,1.1755e+03,2.7576e+04,2.2011e+02,7
3d4,x 5G°,3d54s,a 5F,1.8333e-08,5.5556e-18,1.0857e+05,6.6248e+02,4.3533e+04,3.6338e+01,2
3d4,t 5P°,3d44s2,c 5D,4.7434e-09,1.0032e-18,1.0911e+05,5.4432e+04,5.5395e+04,8.4705e+04,3
3d4,t 5P°,3d54s,a 5P,3.3333e-09,,1.0898e+05,,2.9890e+04,,1
3d4,t 5P°,3d54s,b 5D,5.0000e-09,,1.0938e+05,,3.2788e+04,,1
3d4,s 3F°,3d54s,a 3G,5.6019e-09,3.9223e-19,9.6821e+04,4.7794e+04,3.3225e+04,4.7102e+03,3
3d4,s 3F°,3d6,b 3G,4.9362e-09,1.3183e-19,9.6821e+04,4.7794e+04,3.4893e+04,1.4974e+04,3
3d4,s 3F°,3d54s,c 3F,1.4286e-08,,9.7050e+04,,4.9882e+04,,1
3d4,t 3D°,3d54s,c 3F,6.2745e-09,3.0757e-19,1.0120e+05,2.6152e+04,4.9886e+04,2.9791e+01,2
3d4,t 3D°,3d6,a 3D,1.1111e-08,,1.0131e+05,,3.7851e+04,,1
3d4,w 3P°,3d54s,a 3S,7.6923e-09,,9.3366e+04,,5.6883e+04,,1
3d4,w 5D°,3d54s,a 7S,7.0278e-05,1.2629e-08,9.5028e+04,2.6591e+04,0.0000e+00,0.0000e+00,3
3d4,w 5D°,3d54s,a 5F,6.1111e-09,6.1728e-19,9.5098e+04,2.3479e+04,4.3533e+04,3.6338e+01,2
3d4,w 5D°,3d54s,b 5D,1.0000e-08,,9.5206e+04,,3.2788e+04,,1
