Upper Level Conf,Upper Level Term,Lower Level Conf,Lower Level Term,average_partial_lifetime,var_partial_lifetime,average_Ek,var_Ek,average_Ei,var_Ei,count
3p3,4S°,3s3p2,4P,1.4851e-09,7.9181e-19,1.2303e+05,0.0000e+00,4.2955e+04,2.0484e+04,3
3s23d,2D,3s23p,2P°,9.4407e-10,1.0277e-18,7.9344e+04,9.0970e+01,1.9149e+02,2.7502e+04,3
3s23d,2D,3s24s,2S,1.6155e-01,1.3623e-07,7.9347e+04,1.3646e+02,6.5500e+04,0.0000e+00,2
3s23d,2D,3s3p2,4P,7.7524e-01,7.2231e-05,7.9347e+04,1.3646e+02,4.2824e+04,0.0000e+00,2
3s23d,2D,3s23d,2D,2.5063e+05,,7.9355e+04,,7.9338e+04,,1
3s23p,2P°,3s23p,2P°,4.7619e+03,,2.8724e+02,,0.0000e+00,,1
3s24d,2D,3s23p,2P°,3.7832e-09,1.6508e-17,1.0102e+05,5.6333e-01,1.9149e+02,2.7502e+04,3
3s24d,2D,3s24p,2P°,2.2934e-08,4.7067e-16,1.0102e+05,5.6333e-01,8.1231e+04,1.1992e+03,3
3s24f,2F°,3s23d,2D,3.5305e-08,2.5365e-15,1.0356e+05,5.6333e-03,7.9350e+04,9.0970e+01,3
3s24f,2F°,3s24d,2D,6.7738e-06,9.2132e-11,1.0356e+05,5.6333e-03,1.0102e+05,5.6333e-01,3
3s24f,2F°,3s3p2,2D,5.5825e-08,6.2427e-15,1.0356e+05,5.6333e-03,5.5320e+04,8.3530e+01,3
3s24f,2F°,3s3p2,2P,7.6923e-05,,1.0356e+05,,8.4004e+04,,1
3s24f,2F°,3s3p2,4P,1.7347e-04,2.6385e-08,1.0356e+05,5.6333e-03,4.3049e+04,1.0242e+04,3
3s24p,2P°,3s23d,2D,3.8268e-05,2.2846e-09,8.1231e+04,1.1992e+03,7.9344e+04,9.0970e+01,3
3s24p,2P°,3s23p,2P°,3.4868e+04,4.8630e+09,8.1221e+04,1.1992e+03,1.4362e+02,2.7502e+04,4
3s24p,2P°,3s24s,2S,1.5915e-08,2.9219e-18,8.1221e+04,1.7988e+03,6.5500e+04,0.0000e+00,2
3s24p,2P°,3s3p2,2D,8.1332e-08,9.8111e-15,8.1231e+04,1.1992e+03,5.5315e+04,8.3530e+01,3
3s24p,2P°,3s3p2,2S,7.1443e-05,2.0833e-12,8.1221e+04,1.7988e+03,7.6665e+04,0.0000e+00,2
3s24p,2P°,3s3p2,4P,1.1074e-02,3.3798e-04,8.1227e+04,1.0793e+03,4.2924e+04,1.3464e+04,5
3s24p,2P°,3s24p,2P°,5.4054e+05,,8.1251e+04,,8.1191e+04,,1
3s24s,2S,3s23p,2P°,1.9772e-09,8.3836e-19,6.5500e+04,0.0000e+00,1.4362e+02,4.1253e+04,2
3s25d,2D,3s23p,2P°,2.0858e-08,3.8445e-16,1.1239e+05,0.0000e+00,1.4362e+02,4.1253e+04,2
3s25d,2D,3s24f,2F°,2.5941e-06,1.5175e-11,1.1239e+05,8.5333e-03,1.0356e+05,5.6333e-03,3
3s25d,2D,3s24p,2P°,5.1585e-08,2.8671e-15,1.1239e+05,8.5333e-03,8.1231e+04,1.1992e+03,3
3s25d,2D,3s25p,2P°,7.9869e-08,6.8578e-15,1.1239e+05,8.5333e-03,1.0388e+05,2.0025e+02,3
3s25f,2F°,3s23d,2D,1.4873e-07,4.4442e-14,1.1376e+05,9.6333e-03,7.9350e+04,9.0970e+01,3
3s25f,2F°,3s24d,2D,1.4260e-07,4.0835e-14,1.1376e+05,9.6333e-03,1.0102e+05,5.6333e-01,3
3s25f,2F°,3s25d,2D,1.1860e-05,2.8199e-10,1.1376e+05,9.6333e-03,1.1239e+05,8.5333e-03,3
3s25g,2G,3s24f,2F°,2.1505e-07,,1.1418e+05,,1.0356e+05,,1
3s25g,2G,3s25f,2F°,6.8975e-04,9.6635e-07,1.1418e+05,3.1764e-22,1.1376e+05,9.6333e-03,3
3s25p,2P°,3s23d,2D,1.8333e-06,7.5208e-12,1.0388e+05,2.0025e+02,7.9344e+04,9.0970e+01,3
3s25p,2P°,3s24d,2D,1.8478e-06,5.5428e-12,1.0388e+05,2.0025e+02,1.0102e+05,5.6333e-01,3
3s25p,2P°,3s24s,2S,7.5188e-07,0.0000e+00,1.0387e+05,3.0037e+02,6.5500e+04,0.0000e+00,2
3s25p,2P°,3s25s,2S,7.6928e-08,7.0034e-19,1.0387e+05,3.0037e+02,9.7972e+04,0.0000e+00,2
3s25s,2S,3s23p,2P°,8.4365e-09,1.5533e-17,9.7972e+04,0.0000e+00,1.4362e+02,4.1253e+04,2
3s25s,2S,3s24p,2P°,1.3353e-08,4.0568e-17,9.7972e+04,0.0000e+00,8.1221e+04,1.7988e+03,2
3s3p3d,2P°,3s3p2,2D,1.0458e-08,1.7903e-16,1.2625e+05,6.0492e+02,5.5315e+04,8.3530e+01,3
3s3p3d,2P°,3s3p2,2S,2.9855e-08,2.5415e-19,1.2626e+05,9.0738e+02,7.6665e+04,0.0000e+00,2
3s3p3d,4D°,3s3p2,4P,1.4250e-09,3.7324e-18,1.2434e+05,1.9566e+03,4.2971e+04,1.4814e+04,8
3s3p3d,4P°,3s3p2,4P,1.7849e-09,1.3107e-18,1.2461e+05,8.9633e+02,4.2952e+04,1.3727e+04,7
3s3p4p,4D,3s3p3d,4D°,3.0964e-06,2.6092e-12,1.3194e+05,1.9106e+04,1.2435e+05,2.8045e+03,10
3s3p4p,4D,3s3p3d,4F°,7.9532e-07,2.2333e-12,1.3200e+05,2.0457e+04,1.1435e+05,7.9161e+03,9
3s3p4p,4D,3s3p3d,4P°,1.2233e-05,2.8309e-10,1.3191e+05,1.6292e+04,1.2460e+05,9.7929e+02,8
3s3p4p,4D,3s3p4s,4P°,9.4092e-08,1.7342e-14,1.3191e+05,1.6292e+04,1.1702e+05,1.8527e+04,8
3s3p4s,2P°,3s24s,2S,1.1574e-07,3.2302e-19,1.2152e+05,1.0668e+04,6.5500e+04,0.0000e+00,2
3s3p4s,2P°,3s26d,2D,1.1113e-06,1.9346e-12,1.2154e+05,7.1121e+03,1.1852e+05,1.6333e-03,3
3s3p4s,2P°,3s27s,2S,2.9179e-07,6.3457e-16,1.2152e+05,1.0668e+04,1.1791e+05,0.0000e+00,2
3s3p4s,2P°,3s3p2,2D,1.2776e-08,2.6706e-16,1.2154e+05,7.1121e+03,5.5315e+04,8.3530e+01,3
3s3p4s,2P°,3s3p2,2P,5.8068e-08,1.8508e-15,1.2152e+05,7.1121e+03,8.3903e+04,1.3643e+04,4
3s3p4s,2P°,3s3p2,2S,4.1239e-08,1.3014e-19,1.2152e+05,1.0668e+04,7.6665e+04,0.0000e+00,2
3s3p4s,4P°,3s3p2,4P,3.5357e-09,2.7093e-18,1.1700e+05,1.7109e+04,4.2952e+04,1.3727e+04,7
3s3p2,2D,3s23p,2P°,1.2890e-06,2.4489e-12,5.5315e+04,8.3530e+01,1.9149e+02,2.7502e+04,3
3s3p2,2D,3s3p2,4P,3.6652e+02,2.3613e+05,5.5317e+04,7.5177e+01,4.2955e+04,1.6387e+04,6
3s3p2,2D,3s3p2,2D,1.2547e+07,,5.5325e+04,,5.5309e+04,,1
3s3p2,2P,3s23p,2P°,7.2682e-10,3.2150e-19,8.3903e+04,1.3643e+04,1.4362e+02,2.7502e+04,4
3s3p2,2P,3s24p,2P°,8.4863e-02,3.7706e-03,8.3903e+04,1.3643e+04,8.1221e+04,1.1992e+03,4
3s3p2,2P,3s3p2,2D,1.4626e+02,1.6248e+03,8.3937e+04,1.3643e+04,5.5315e+04,8.3530e+01,3
3s3p2,2P,3s3p2,2S,1.2973e+02,2.5295e+03,8.3903e+04,2.0465e+04,7.6665e+04,0.0000e+00,2
3s3p2,2P,3s3p2,4P,1.3750e+02,2.5228e+04,8.3903e+04,1.2279e+04,4.2955e+04,1.6387e+04,6
3s3p2,2P,3s3p2,2P,1.4144e+04,,8.4004e+04,,8.3802e+04,,1
3s3p2,2S,3s23p,2P°,2.1762e-09,6.5221e-19,7.6665e+04,0.0000e+00,1.4362e+02,4.1253e+04,2
3s3p2,2S,3s3p2,4P,2.2735e+01,1.5385e+03,7.6665e+04,0.0000e+00,4.2955e+04,2.0484e+04,3
3s3p2,4P,3s23p,2P°,8.8241e-03,3.5557e-04,4.2924e+04,1.3464e+04,1.7234e+02,2.4752e+04,5
3s3p2,4P,3s3p2,4P,8.7491e+08,2.2963e+18,4.3049e+04,1.0242e+04,4.2860e+04,3.9118e+03,3
