Upper Level Conf,Upper Level Term,Lower Level Conf,Lower Level Term,average_partial_lifetime,var_partial_lifetime,average_Ek,var_Ek,average_Ei,var_Ei,count
3p2,1D,2p63s2,1S,1.1947e-04,,8.5481e+04,,0.0000e+00,,1
3p2,1D,3s3p,1P°,2.0833e-06,,8.5481e+04,,5.9852e+04,,1
3p2,1S,3s3p,1P°,9.6154e-10,,1.1164e+05,,5.9852e+04,,1
3p2,3P,3s3p,3P°,2.1266e-09,1.0848e-18,9.4177e+04,5.5797e+03,3.7485e+04,5.7156e+03,6
3p3d,3D°,3p2,3P,4.6376e-09,6.9061e-17,1.5051e+05,4.3127e+02,9.4198e+04,6.5746e+03,6
3p3d,3D°,3s3d,3D,6.9946e-09,2.6289e-17,1.5052e+05,4.4031e+02,9.5550e+04,6.8190e-01,7
3p3d,3F°,3s3d,3D,1.6700e-07,1.3842e-13,1.4110e+05,5.3752e+02,9.5550e+04,7.0332e-01,6
3p3d,3F°,3s5d,3D,8.1210e-05,3.2764e-08,1.4110e+05,5.3752e+02,1.3282e+05,3.4800e-03,6
3p3d,3F°,3s5g,3G,1.0725e-03,6.4351e-06,1.4112e+05,5.9816e+02,1.3418e+05,1.0164e-21,6
3p3d,3F°,3s6d,3D,1.3848e-05,9.5604e-10,1.4110e+05,5.3752e+02,1.3881e+05,1.8750e-02,6
3p3d,3F°,3s6g,3G,4.3250e-04,1.0450e-06,1.4112e+05,5.9816e+02,1.3959e+05,0.0000e+00,6
3p4s,3P°,3p2,3P,5.7324e-09,7.8741e-18,1.4587e+05,5.8518e+03,9.4177e+04,5.5797e+03,6
3p4s,3P°,3s3d,3D,3.9492e-06,6.7928e-11,1.4589e+05,6.8832e+03,9.5551e+04,6.6023e-01,6
3p4s,3P°,3s4d,3D,2.6558e-05,3.0692e-09,1.4589e+05,6.8832e+03,1.2148e+05,9.0355e-02,6
3p4s,3P°,3s4s,3S,2.1307e-09,1.3026e-22,1.4586e+05,8.9810e+03,9.1274e+04,0.0000e+00,3
3p4s,3P°,3s5d,3D,9.2961e-05,3.7531e-08,1.4589e+05,6.8832e+03,1.3282e+05,5.4000e-03,6
3p4s,3P°,3s6d,3D,2.4569e-04,2.6104e-07,1.4589e+05,6.8832e+03,1.3881e+05,1.0417e-02,6
