Upper Level Conf,Upper Level Term,Lower Level Conf,Lower Level Term,average_partial_lifetime,var_partial_lifetime,average_Ek,var_Ek,average_Ei,var_Ei,count
4f116p1/2,"(15/2,1/2)",4f116s1/2,"(15/2,1/2)°",1.8781e-08,4.0048e-17,2.6331e+04,0.0000e+00,3.1870e+02,2.0314e+05,2
4f116p3/2,"(15/2,3/2)",4f116s1/2,"(15/2,1/2)°",1.8141e-08,1.1452e-17,2.9412e+04,0.0000e+00,3.1870e+02,2.0314e+05,2
