Upper Level Conf,Upper Level Term,Lower Level Conf,Lower Level Term,average_partial_lifetime,var_partial_lifetime,average_Ek,var_Ek,average_Ei,var_Ei,count
4p64d,2D,4p65s,2S,4.1287e-01,9.7656e-04,1.4696e+04,3.9295e+04,0.0000e+00,0.0000e+00,2
4p64f,2F°,4p64d,2D,2.2571e-08,1.0241e-15,6.0991e+04,5.6333e-01,1.4743e+04,2.6197e+04,3
4p65d,2D,4p65p,2P°,1.1417e-08,1.3419e-16,5.3330e+04,3.7550e+03,2.4517e+04,0.0000e+00,2
4p65p,2P°,4p64d,2D,4.1633e-07,2.5559e-13,2.4249e+04,2.1411e+05,1.4649e+04,2.6197e+04,3
4p65p,2P°,4p65s,2S,7.4554e-09,2.6384e-19,2.4116e+04,3.2117e+05,0.0000e+00,0.0000e+00,2
4p66d,2D,4p65p,2P°,2.9901e-08,1.0141e-15,6.7536e+04,5.4083e+02,2.4249e+04,2.1411e+05,3
4p66d,2D,4p66p,2P°,5.9091e-08,3.3471e-15,6.7543e+04,8.1124e+02,5.6058e+04,0.0000e+00,2
4p66p,2P°,4p65s,2S,1.8023e-05,5.4187e-10,5.5914e+04,4.1530e+04,0.0000e+00,0.0000e+00,2
4p66s,2S,4p65p,2P°,1.1264e-08,3.3963e-17,4.7737e+04,0.0000e+00,2.4116e+04,3.2117e+05,2
4p67d,2D,4p66p,2P°,1.2279e-07,1.6327e-14,7.4629e+04,1.5841e+02,5.5962e+04,2.7686e+04,3
4p67s,2S,4p65p,2P°,3.1250e-08,2.1701e-16,6.4964e+04,0.0000e+00,2.4116e+04,3.2117e+05,2
