Upper Level Conf,Upper Level Term,Lower Level Conf,Lower Level Term,average_partial_lifetime,var_partial_lifetime,average_Ek,var_Ek,average_Ei,var_Ei,count
5d6p,3D°,6s2,1S,1.4006e-08,,4.5532e+04,,0.0000e+00,,1
5d6p,3D°,5d6s,3D,8.4468e-09,1.1739e-17,4.8733e+04,0.0000e+00,1.3317e+04,1.5554e+06,2
5d6p,3F°,5d6s,3D,9.6211e-09,4.1095e-17,4.6125e+04,4.3637e+06,1.3611e+04,1.0369e+06,3
6s6p,1P°,6s2,1S,2.2075e-09,,3.8223e+04,,0.0000e+00,,1
6s6p,3P°,5d6s,3D,1.0101e-07,,2.8503e+04,,1.2435e+04,,1
6s6p,3P°,6s2,1S,8.0000e-08,,2.8503e+04,,0.0000e+00,,1
