Upper Level Conf,Upper Level Term,Lower Level Conf,Lower Level Term,average_partial_lifetime,re_partial_lifetime,difference
5s25p5d,1D°,5s25p2,1D,3.3333e-08,2.2210e-08,1.1123e-08
5s25p5d,1D°,5s25p2,3P,3.3370e-08,2.2234e-08,1.1136e-08
5s25p5d,1F°,5s25p2,1D,4.0000e-09,4.0000e-09,0.0000e+00
5s25p5d,1P°,5s25p2,1S,1.6129e-08,1.6129e-08,4.0320e-15
5s25p5d,1P°,5s25p2,1D,5.5556e-08,5.5556e-08,1.3888e-14
5s25p5d,3D°,5s25p2,1D,5.8995e-08,7.2990e-09,5.1696e-08
5s25p5d,3D°,5s25p2,1S,2.4390e-07,3.0176e-08,2.1372e-07
5s25p5d,3D°,5s25p2,3P,3.6578e-07,4.5255e-08,3.2052e-07
5s25p5d,3F°,5s25p2,1D,4.2929e-08,1.5743e-08,2.7186e-08
5s25p5d,3F°,5s25p2,3P,1.2562e-07,4.6066e-08,7.9554e-08
5s25p5d,3P°,5s25p2,3P,1.7857e-08,4.0114e-08,-2.2257e-08
5s25p5d,3P°,5s25p2,1S,5.2632e-08,1.1823e-07,-6.5601e-08
5s25p5d,3P°,5s25p2,1D,4.6261e-07,1.0392e-06,-5.7660e-07
5s25p6d,3D°,5s25p2,1S,1.2048e-08,1.2048e-08,0.0000e+00
5s25p6d,3F°,5s25p2,1D,5.0000e-09,5.0000e-09,0.0000e+00
5s25p6s,1P°,5s25p2,1D,3.7037e-09,3.5054e-09,1.9829e-10
5s25p6s,1P°,5s25p2,1S,3.8462e-08,3.6403e-08,2.0592e-09
5s25p6s,1P°,5s25p2,3P,6.9264e-08,6.5556e-08,3.7083e-09
5s25p6s,3P°,5s25p2,3P,1.3478e-08,6.0171e-09,7.4609e-09
5s25p6s,3P°,5s25p2,1D,4.2857e-08,1.9133e-08,2.3724e-08
5s25p6s,3P°,5s25p2,1S,4.1667e-07,1.8602e-07,2.3065e-07
5s25p7d,b 3D°,5s25p2,1S,9.0909e-08,9.0909e-08,0.0000e+00
5s25p7p,3P,5s25p6s,3P°,1.9505e-07,1.5466e-07,4.0390e-08
5s25p7p,3S,5s25p6s,3P°,1.0417e-07,1.0417e-07,-2.6470e-23
5s25p7s,1P°,5s25p2,1S,4.3478e-08,4.3478e-08,0.0000e+00
5s25p7s,3P°,5s25p2,1D,1.3514e-07,1.3514e-07,3.8771e-12
5s25p7s,3P°,5s25p2,1S,2.1277e-07,2.1276e-07,6.1043e-12
5s25p7s,3P°,5s25p2,3P,2.7778e-07,2.7777e-07,7.9694e-12
5s5p3,5S°,5s25p2,3P,2.7027e-06,2.7027e-06,1.6933e-11
5s5p3,5S°,5s25p2,1D,8.3333e-06,8.3332e-06,5.2211e-11
