Upper Level Conf,Upper Level Term,Lower Level Conf,Lower Level Term,average_partial_lifetime,re_partial_lifetime,difference
4d105d,2D,4d105p,2P°,3.2130e-08,1.1432e-08,2.0698e-08
4d105p,2P°,4d105s,2S,7.4176e-09,7.4176e-09,8.2718e-25
4d106p,2P°,4d105s,2S,4.9462e-07,4.9462e-07,0.0000e+00
