Upper Level Conf,Upper Level Term,Lower Level Conf,Lower Level Term,average_partial_lifetime,re_partial_lifetime,difference
6s26p6d,2[3/2]°,6s26p2,"(1/2,1/2)",6.8027e-09,7.6921e-09,-8.8943e-10
6s26p6d,2[3/2]°,6s26p2,"(3/2,3/2)",1.0870e-08,1.2291e-08,-1.4212e-09
6s26p6d,2[3/2]°,6s26p2,"(3/2,1/2)",2.9181e-08,3.2996e-08,-3.8153e-09
6s26p6d,2[5/2]°,6s26p2,"(3/2,3/2)",5.5952e-07,1.8348e-08,5.4117e-07
6s26p6d,2[5/2]°,6s26p2,"(3/2,1/2)",3.4122e-06,1.1189e-07,3.3003e-06
6s26p7s,"(1/2,1/2)°",6s26p2,"(3/2,1/2)",1.6553e-08,1.1971e-08,4.5815e-09
6s26p7s,"(1/2,1/2)°",6s26p2,"(1/2,1/2)",2.0408e-08,1.4760e-08,5.6485e-09
6s26p7s,"(1/2,1/2)°",6s26p2,"(3/2,3/2)",1.1765e-06,8.5087e-07,3.2563e-07
6s26p7s,"(3/2,1/2)°",6s26p2,"(3/2,3/2)",2.0279e-08,9.9188e-09,1.0360e-08
6s26p7s,"(3/2,1/2)°",6s26p2,"(3/2,1/2)",2.8665e-08,1.4020e-08,1.4645e-08
6s26p7s,"(3/2,1/2)°",6s26p2,"(1/2,1/2)",1.6949e-07,8.2900e-08,8.6590e-08
6s26p8s,"(1/2,1/2)°",6s26p2,"(3/2,3/2)",5.1843e-08,2.4097e-08,2.7746e-08
6s26p8s,"(1/2,1/2)°",6s26p2,"(1/2,1/2)",9.8039e-08,4.5569e-08,5.2470e-08
6s26p8s,"(1/2,1/2)°",6s26p2,"(3/2,1/2)",1.4883e-07,6.9177e-08,7.9653e-08
