Upper Level Conf,Upper Level Term,Lower Level Conf,Lower Level Term,average_partial_lifetime,re_partial_lifetime,difference
5d26p,y 1D°,5d26s2,a 1D,4.4643e-08,2.9263e-08,1.5380e-08
5d26p,y 1D°,5d26s2,a 3F,9.5938e-08,6.2886e-08,3.3052e-08
5d26p,y 1D°,5d36s,a 3G,8.3333e-07,5.4623e-07,2.8710e-07
5d26p,y 1D°,5d26s2,a 3P,1.6491e-06,1.0810e-06,5.6814e-07
5d26p,y 1D°,5d36s,a 5P,3.1250e-06,2.0484e-06,1.0766e-06
5d26p,y 3D°,5d26s2,a 3F,1.0473e-07,4.1365e-08,6.3365e-08
5d26p,y 3D°,5d26s2,a 1D,7.4055e-07,2.9250e-07,4.4805e-07
5d26p,y 3D°,5d26s2,a 3P,2.3607e-06,9.3241e-07,1.4283e-06
5d26p,y 3D°,5d36s,a 3G,3.8462e-06,1.5191e-06,2.3271e-06
5d26p,y 3D°,5d36s,a 3D,4.7619e-06,1.8808e-06,2.8811e-06
5d26p,y 3F°,5d26s2,a 3F,4.3735e-07,6.4759e-08,3.7259e-07
5d26p,y 3F°,5d26s2,a 1G,6.1292e-06,9.0756e-07,5.2216e-06
5d26p,y 3F°,5d36s,a 5F,6.9861e-06,1.0344e-06,5.9517e-06
5d26p,y 3F°,5d26s2,a 1D,8.5536e-06,1.2665e-06,7.2871e-06
5d26p,y 3F°,5d26s2,a 3P,1.3333e-05,1.9742e-06,1.1359e-05
5d26p,y 3P°,5d26s2,a 3F,3.0018e-07,1.4125e-07,1.5893e-07
5d26p,y 3P°,5d36s,a 5P,2.0635e-06,9.7100e-07,1.0925e-06
5d26p,y 3P°,5d26s2,a 3P,5.4094e-06,2.5454e-06,2.8640e-06
5d26p,y 3P°,5d26s2,a 1D,1.0417e-05,4.9018e-06,5.5152e-06
5d26p,y 5D°,5d26s2,a 1D,4.4830e-07,1.3185e-07,3.1645e-07
5d26p,y 5D°,5d26s2,a 3F,7.0927e-07,2.0861e-07,5.0066e-07
5d26p,y 5D°,5d36s,a 5P,5.7689e-06,1.6968e-06,4.0721e-06
5d26p,y 5D°,5d36s,b 3F,6.0714e-06,1.7857e-06,4.2857e-06
5d26p,y 5D°,5d36s,a 3G,6.2500e-06,1.8383e-06,4.4117e-06
5d26p,z 3G°,5d26s2,a 3F,7.0307e-07,1.3450e-07,5.6857e-07
5d26p,z 3G°,5d36s,b 3F,1.6667e-06,3.1884e-07,1.3479e-06
5d26p,z 3G°,5d26s2,a 1D,4.0000e-06,7.6520e-07,3.2348e-06
5d26p,z 3G°,5d26s2,a 3P,4.0000e-06,7.6520e-07,3.2348e-06
5d26p,z 3G°,5d36s,a 5F,6.6795e-06,1.2778e-06,5.4017e-06
5d26p,z 3S°,5d26s2,a 3P,2.0411e-07,1.0305e-07,1.0106e-07
5d26p,z 3S°,5d26s2,a 1D,2.5641e-07,1.2945e-07,1.2696e-07
5d26p,z 3S°,5d26s2,a 3F,3.0303e-07,1.5299e-07,1.5004e-07
5d26p,z 3S°,5d36s,a 5P,3.3333e-06,1.6829e-06,1.6504e-06
5d26p,z 5D°,5d26s2,a 3F,4.8184e-07,1.4717e-07,3.3467e-07
5d26p,z 5D°,5d36s,a 5F,4.5605e-06,1.3929e-06,3.1676e-06
5d26p,z 5D°,5d36s,a 5P,8.2108e-06,2.5078e-06,5.7030e-06
5d26p,z 5D°,5d26s2,a 1D,9.8624e-06,3.0122e-06,6.8502e-06
5d26p,z 5D°,5d26s2,a 1G,1.3750e-05,4.1996e-06,9.5504e-06
5d26p,z 5F°,5d36s,a 5F,2.8358e-06,4.1679e-07,2.4190e-06
5d26p,z 5F°,5d26s2,a 3F,2.7288e-05,4.0107e-06,2.3277e-05
5d26p,z 5F°,5d26s2,a 1D,1.3690e-04,2.0121e-05,1.1678e-04
5d26p,z 5F°,5d26s2,a 1G,1.6667e-04,2.4496e-05,1.4217e-04
5d26p,z 5F°,5d26s2,a 3P,2.0272e-04,2.9795e-05,1.7293e-04
5d26p,z 5G°,5d26s2,a 3F,5.1298e-06,2.4465e-06,2.6833e-06
5d26p,z 5G°,5d26s2,a 1D,1.2821e-05,6.1145e-06,6.7065e-06
5d26p,z 5G°,5d26s2,a 3P,1.2500e-04,5.9614e-05,6.5386e-05
5d26p,z 5G°,5d26s2,a 1G,2.0000e-04,9.5383e-05,1.0462e-04
5d26p,z 5G°,5d36s,a 5F,4.6288e-04,2.2075e-04,2.4213e-04
5d6s26p,z 1F°,5d26s2,a 1G,2.2573e-07,2.0368e-07,2.2055e-08
5d6s26p,z 1F°,5d26s2,a 3P,6.4103e-07,5.7840e-07,6.2632e-08
5d6s26p,z 1F°,5d26s2,a 1D,7.2993e-07,6.5861e-07,7.1318e-08
5d6s26p,z 1F°,5d36s,a 5F,6.8290e-06,6.1618e-06,6.6723e-07
5d6s26p,z 1F°,5d26s2,a 3F,5.6643e-05,5.1109e-05,5.5343e-06
5d6s26p,z 1P°,5d26s2,a 3F,5.0000e-08,4.1259e-08,8.7414e-09
5d6s26p,z 1P°,5d26s2,a 1D,9.7087e-08,8.0113e-08,1.6974e-08
5d6s26p,z 1P°,5d26s2,a 3P,3.0310e-06,2.5011e-06,5.2991e-07
