Upper Level Conf,Upper Level Term,Lower Level Conf,Lower Level Term,average_partial_lifetime,re_partial_lifetime,difference
2s22p53d,2[1/2]°,2s22p6,1S,3.7594e-08,1.9999e-08,1.7595e-08
2s22p53d,2[1/2]°,2s22p53p,2[1/2],1.8380e-07,9.7776e-08,8.6024e-08
2s22p53d,2[1/2]°,2s22p53p,2[5/2],8.1967e-07,4.3604e-07,3.8363e-07
2s22p53d,2[1/2]°,2s22p53p,2[3/2],2.2603e-06,1.2024e-06,1.0579e-06
2s22p53d,2[3/2]°,2s22p6,1S,1.8657e-08,1.5655e-08,3.0021e-09
2s22p53d,2[3/2]°,2s22p53p,2[3/2],8.3978e-07,7.0465e-07,1.3513e-07
2s22p53d,2[3/2]°,2s22p53p,2[1/2],1.7663e-06,1.4821e-06,2.8421e-07
2s22p53d,2[3/2]°,2s22p53p,2[5/2],5.5642e-06,4.6689e-06,8.9533e-07
2s22p53d,2[5/2]°,2s22p53p,2[3/2],1.0605e-06,2.3489e-08,1.0370e-06
2s22p53d,2[5/2]°,2s22p53p,2[1/2],1.6623e-05,3.6818e-07,1.6255e-05
2s22p53d,2[5/2]°,2s22p53p,2[5/2],2.1344e-05,4.7275e-07,2.0871e-05
2s22p53d,2[7/2]°,2s22p53p,2[5/2],1.5066e-07,2.5310e-08,1.2535e-07
2s22p53d,2[7/2]°,2s22p53p,2[3/2],6.1576e-07,1.0345e-07,5.1231e-07
2s22p53p,2[1/2],2s22p53s,2[3/2]°,2.5492e-07,2.1543e-08,2.3338e-07
2s22p53p,2[1/2],2s22p53s,2[1/2]°,1.9455e-06,1.6441e-07,1.7811e-06
2s22p53p,2[3/2],2s22p53s,2[1/2]°,1.3472e-07,2.8424e-08,1.0630e-07
2s22p53p,2[3/2],2s22p53s,2[3/2]°,2.9815e-07,6.2906e-08,2.3524e-07
2s22p53p,2[5/2],2s22p53s,2[3/2]°,3.8289e-08,2.2110e-08,1.6179e-08
2s22p53p,2[5/2],2s22p53s,2[1/2]°,3.4843e-07,2.0120e-07,1.4723e-07
2s22p53s,2[1/2]°,2s22p6,1S,1.7007e-09,1.7007e-09,-4.1359e-25
2s22p53s,2[3/2]°,2s22p6,1S,2.2727e-08,2.2727e-08,0.0000e+00
2s22p54d,2[1/2]°,2s22p6,1S,6.5789e-08,4.7745e-08,1.8044e-08
2s22p54d,2[1/2]°,2s22p54p,2[3/2],9.5247e-07,6.9124e-07,2.6123e-07
2s22p54d,2[1/2]°,2s22p53p,2[1/2],1.3664e-06,9.9164e-07,3.7476e-07
2s22p54d,2[1/2]°,2s22p53p,2[3/2],2.0608e-06,1.4956e-06,5.6521e-07
2s22p54d,2[1/2]°,2s22p54p,2[1/2],2.8101e-06,2.0394e-06,7.7072e-07
2s22p54d,2[3/2]°,2s22p6,1S,2.9512e-08,3.9856e-08,-1.0344e-08
2s22p54d,2[3/2]°,2s22p53p,2[1/2],8.3467e-07,1.1272e-06,-2.9254e-07
2s22p54d,2[3/2]°,2s22p53p,2[3/2],3.1272e-06,4.2233e-06,-1.0961e-06
2s22p54d,2[3/2]°,2s22p53p,2[5/2],4.0266e-06,5.4379e-06,-1.4113e-06
2s22p54d,2[3/2]°,2s22p54p,2[1/2],1.4303e-05,1.9316e-05,-5.0131e-06
2s22p54d,2[5/2]°,2s22p53p,2[3/2],1.1999e-06,9.1274e-08,1.1086e-06
2s22p54d,2[5/2]°,2s22p53p,2[5/2],3.4442e-06,2.6199e-07,3.1822e-06
2s22p54d,2[5/2]°,2s22p53p,2[1/2],7.2744e-06,5.5335e-07,6.7211e-06
2s22p54d,2[5/2]°,2s22p54p,2[3/2],4.2178e-05,3.2084e-06,3.8970e-05
2s22p54d,2[5/2]°,2s22p54p,2[5/2],4.5553e-05,3.4651e-06,4.2088e-05
2s22p54d,2[7/2]°,2s22p53p,2[5/2],6.7458e-07,1.0576e-07,5.6882e-07
2s22p54d,2[7/2]°,2s22p54p,2[5/2],1.0907e-06,1.7100e-07,9.1970e-07
2s22p54d,2[7/2]°,2s22p53p,2[3/2],3.2015e-06,5.0195e-07,2.6996e-06
2s22p54d,2[7/2]°,2s22p54p,2[3/2],1.7597e-05,2.7589e-06,1.4838e-05
2s22p54p,2[1/2],2s22p53d,2[3/2]°,2.5235e-06,2.7206e-07,2.2514e-06
2s22p54p,2[1/2],2s22p53s,2[1/2]°,6.0894e-06,6.5651e-07,5.4329e-06
2s22p54p,2[1/2],2s22p54s,2[3/2]°,6.5476e-06,7.0591e-07,5.8417e-06
2s22p54p,2[1/2],2s22p54s,2[1/2]°,7.0308e-06,7.5801e-07,6.2728e-06
2s22p54p,2[1/2],2s22p53s,2[3/2]°,2.0371e-05,2.1962e-06,1.8175e-05
2s22p54p,2[3/2],2s22p53s,2[1/2]°,2.8297e-06,3.1557e-07,2.5141e-06
2s22p54p,2[3/2],2s22p53s,2[3/2]°,3.5959e-06,4.0101e-07,3.1949e-06
2s22p54p,2[3/2],2s22p54s,2[1/2]°,7.3924e-06,8.2440e-07,6.5680e-06
2s22p54p,2[3/2],2s22p54s,2[3/2]°,9.1183e-06,1.0169e-06,8.1014e-06
2s22p54p,2[3/2],2s22p53d,2[3/2]°,1.4514e-04,1.6186e-05,1.2895e-04
2s22p54p,2[5/2],2s22p54s,2[3/2]°,3.3619e-07,1.8970e-07,1.4649e-07
2s22p54p,2[5/2],2s22p53s,2[3/2]°,1.2156e-06,6.8592e-07,5.2968e-07
2s22p54p,2[5/2],2s22p53s,2[1/2]°,4.5249e-06,2.5532e-06,1.9717e-06
2s22p54p,2[5/2],2s22p54s,2[1/2]°,3.1546e-05,1.7800e-05,1.3746e-05
2s22p54s,2[1/2]°,2s22p6,1S,1.0582e-08,2.4766e-08,-1.4184e-08
2s22p54s,2[1/2]°,2s22p53p,2[1/2],6.8332e-07,1.5992e-06,-9.1590e-07
2s22p54s,2[1/2]°,2s22p53p,2[3/2],9.3153e-07,2.1801e-06,-1.2486e-06
2s22p54s,2[1/2]°,2s22p53p,2[5/2],6.8493e-06,1.6030e-05,-9.1805e-06
2s22p54s,2[3/2]°,2s22p6,1S,1.3831e-08,2.7438e-08,-1.3607e-08
2s22p54s,2[3/2]°,2s22p53p,2[5/2],1.8921e-07,3.7536e-07,-1.8615e-07
2s22p54s,2[3/2]°,2s22p53p,2[1/2],9.9872e-07,1.9813e-06,-9.8255e-07
2s22p54s,2[3/2]°,2s22p53p,2[3/2],1.3027e-06,2.5843e-06,-1.2816e-06
