Upper Level Conf,Upper Level Term,Lower Level Conf,Lower Level Term,average_partial_lifetime,re_partial_lifetime,difference
4f135d5/26s2,"(7/2,5/2)°",4f146s2,1S,1.4641e-08,1.4641e-08,0.0000e+00
4f146s6p,1P°,4f146s2,1S,5.2083e-09,5.2083e-09,0.0000e+00
4f146s6p,3P°,4f146s2,1S,8.6957e-07,8.6957e-07,1.0588e-22
4f146s7p,1P°,4f146s2,1S,1.0000e-08,1.0000e-08,0.0000e+00
