Upper Level Conf,Upper Level Term,Lower Level Conf,Lower Level Term,average_partial_lifetime,re_partial_lifetime,difference
5p35d,3D°,5p4,3P,2.4510e-09,2.4510e-09,0.0000e+00
5p36s,3S°,5p4,3P,1.3445e-08,2.3084e-09,1.1137e-08
5p36s,5S°,5p4,3P,4.9778e-07,7.1994e-08,4.2579e-07
