Upper Level Conf,Upper Level Term,Lower Level Conf,Lower Level Term,average_partial_lifetime,re_partial_lifetime,difference
2p53s3d,4D°,2p5,4S,4.5238e-08,1.6422e-08,2.8816e-08
2p53s3d,4D°,2p5,4D,7.2337e-08,2.6260e-08,4.6077e-08
2p53s3d,4D°,2p5,4P,1.1020e-07,4.0005e-08,7.0195e-08
2p53s3d,4F°,2p5,4D,1.7446e-08,1.3954e-08,3.4917e-09
2p53s3d,4F°,2p5,4P,2.8571e-08,2.2853e-08,5.7184e-09
2p53s3d,4F°,2p5,4S,3.5714e-08,2.8566e-08,7.1480e-09
2p53s3d,4P°,2p5,4S,1.0030e-08,8.5029e-09,1.5271e-09
2p53s3d,4P°,2p5,4P,4.6071e-08,3.9056e-08,7.0146e-09
2p53s3d,4P°,2p5,4D,7.9762e-08,6.7618e-08,1.2144e-08
2p53s4s,4P°,2p5,4S,7.1429e-08,2.0078e-08,5.1351e-08
2p53s4s,4P°,2p5,4P,1.6071e-07,4.5173e-08,1.1554e-07
2p53s4s,4P°,2p5,4D,1.9702e-07,5.5379e-08,1.4164e-07
2p63d,2D,2p63p,2P°,5.3150e-08,1.9442e-08,3.3708e-08
2p63p,2P°,2p63s,2S,1.6260e-08,1.6260e-08,-9.9262e-24
2p63p,2P°,2p63p,2P°,2.1882e+07,2.1882e+07,-1.4901e-08
2p64d,2D,2p63p,2P°,2.2557e-07,8.2588e-08,1.4298e-07
2p64d,2D,2p64p,2P°,3.8953e-07,1.4262e-07,2.4691e-07
2p64d,2D,2p63d,2D,2.2835e+00,8.3605e-01,1.4474e+00
2p64f,2F°,2p63d,2D,4.0576e-07,7.1340e-08,3.3442e-07
2p64p,2P°,2p64s,2S,1.5083e-07,1.4895e-07,1.8849e-09
2p64p,2P°,2p63s,2S,3.6497e-07,3.6041e-07,4.5610e-09
2p64p,2P°,2p63d,2D,2.5419e-05,2.5101e-05,3.1766e-07
2p64p,2P°,2p63p,2P°,2.1739e+05,2.1467e+05,2.7167e+03
2p64s,2S,2p63p,2P°,8.5227e-08,3.7879e-08,4.7348e-08
2p64s,2S,2p63s,2S,1.4388e+03,6.3947e+02,7.9933e+02
2p65d,2D,2p63p,2P°,5.5880e-07,2.0358e-07,3.5522e-07
2p65d,2D,2p64p,2P°,1.0469e-06,3.8141e-07,6.6549e-07
2p65d,2D,2p65p,2P°,1.6157e-06,5.8863e-07,1.0271e-06
2p65d,2D,2p64f,2F°,1.3353e-04,4.8648e-05,8.4882e-05
2p65f,2F°,2p63d,2D,1.2120e-06,2.1303e-07,9.9897e-07
2p65f,2F°,2p64d,2D,2.1932e-06,3.8550e-07,1.8077e-06
2p65p,2P°,2p65s,2S,7.0176e-07,6.8884e-07,1.2923e-08
2p65p,2P°,2p64s,2S,1.3737e-06,1.3484e-06,2.5297e-08
2p65p,2P°,2p63s,2S,1.8710e-06,1.8365e-06,3.4454e-08
2p65p,2P°,2p64d,2D,6.4761e-05,6.3568e-05,1.1926e-06
2p65p,2P°,2p63d,2D,7.6849e-04,7.5434e-04,1.4152e-05
2p65s,2S,2p63p,2P°,3.0040e-07,1.3361e-07,1.6679e-07
2p65s,2S,2p64p,2P°,4.1667e-07,1.8533e-07,2.3134e-07
