Upper Level Conf,Upper Level Term,Lower Level Conf,Lower Level Term,average_partial_lifetime,re_partial_lifetime,difference
4f10,"(4,1)°",4f106s2,5I,8.4746e-09,8.4746e-09,0.0000e+00
4f10,"(5,1)°",4f106s2,5I,7.1937e-09,7.1937e-09,8.2718e-25
4f10,"(5,2)°",4f106s2,5I,4.3860e-07,4.3860e-07,0.0000e+00
4f10,"(6,1)°",4f106s2,5I,6.5011e-09,6.5011e-09,-1.6544e-24
4f10,"(6,2)°",4f106s2,5I,6.0168e-07,6.0168e-07,0.0000e+00
4f10,"(7,1)°",4f106s2,5I,5.9017e-07,5.9017e-07,0.0000e+00
4f10,"(7,2)°",4f106s2,5I,2.6832e-06,8.6043e-07,1.8228e-06
4f10,"(8,1)°",4f106s2,5I,8.8470e-07,8.8470e-07,-2.1176e-22
4f10,"(8,2)°",4f106s2,5I,2.6871e-06,2.6871e-06,0.0000e+00
4f95d6s2,5H°,4f106s2,5I,7.3602e-07,7.3602e-07,0.0000e+00
4f95d6s2,5I°,4f106s2,5I,6.8493e-07,6.8493e-07,0.0000e+00
4f95d6s2,5K°,4f106s2,5I,1.2560e-06,1.2560e-06,0.0000e+00
4f95d6s2,7G°,4f106s2,5I,1.9231e-06,1.9231e-06,0.0000e+00
4f95d6s2,7K°,4f106s2,5I,5.6665e-06,1.7986e-06,3.8679e-06
4f95d6s2,°,4f106s2,5I,1.1765e-06,1.1765e-06,0.0000e+00
4f96s,9L°,4f106s2,5I,8.7719e-07,8.7719e-07,1.0588e-22
4f96s,°,4f106s2,5I,1.2534e-07,1.2534e-07,0.0000e+00
