Upper Level Conf,Upper Level Term,Lower Level Conf,Lower Level Term,average_partial_lifetime,re_partial_lifetime,difference
6d27p,2D°,6d7s2,a 2D,1.6702e-08,7.6998e-09,9.0022e-09
6d27p,2F°,6d7s2,a 2D,1.8141e-08,1.9904e-08,-1.7633e-09
6d27p,2F°,6d27s,a 4F,7.1429e-08,7.8372e-08,-6.9429e-09
6d27p,4D°,6d27s,a 4F,1.7195e-08,2.7395e-08,-1.0200e-08
6d27p,4D°,6d7s2,a 2D,3.4753e-08,5.5368e-08,-2.0615e-08
6d27p,4F°,6d27s,a 4F,3.7363e-08,2.8182e-08,9.1811e-09
6d27p,4F°,6d7s2,a 2D,7.7452e-08,5.8420e-08,1.9032e-08
6d27p,4G°,6d7s2,a 2D,1.4545e-07,1.4545e-07,0.0000e+00
6d27p,4S°,6d7s2,a 2D,3.4483e-08,3.4483e-08,0.0000e+00
6d7s7p,2D°,6d7s2,a 2D,1.8472e-07,9.6729e-08,8.7991e-08
6d7s7p,2F°,6d7s2,a 2D,3.2924e-08,7.7649e-08,-4.4725e-08
6d7s7p,2F°,6d27s,a 4F,2.1277e-07,5.0181e-07,-2.8904e-07
6d7s7p,2P°,6d7s2,a 2D,9.2172e-09,9.1921e-09,2.5060e-11
6d7s7p,2P°,6d27s,a 4F,4.1667e-07,4.1554e-07,1.1329e-09
6d7s7p,4D°,6d7s2,a 2D,8.0790e-07,4.6097e-07,3.4693e-07
6d7s7p,4F°,6d7s2,a 2D,1.6249e-06,4.8630e-07,1.1386e-06
6d7s7p,4P°,6d7s2,a 2D,2.0000e-07,2.0000e-07,0.0000e+00
7s25f,2F°,6d7s2,a 2D,3.7879e-08,3.7879e-08,0.0000e+00
7s27p,2P°,6d7s2,a 2D,1.5509e-06,4.6455e-07,1.0863e-06
