Upper Level Conf,Upper Level Term,Lower Level Conf,Lower Level Term,average_partial_lifetime,re_partial_lifetime,difference
4f115d3/26s2,"(13/2,3/2)°",4f126s2,3H,1.1905e-06,1.1905e-06,0.0000e+00
4f115d5/26s2,"(11/2,5/2)°",4f126s2,3H,1.3263e-07,1.3263e-07,0.0000e+00
4f115d6s2,°,4f126s2,3H,2.5466e-08,2.5466e-08,0.0000e+00
4f12,"(6,1)°",4f126s2,3H,9.6154e-07,9.6154e-07,0.0000e+00
4f126s6p,°,4f126s2,3H,8.2726e-09,8.2726e-09,0.0000e+00
