Upper Level Conf,Upper Level Term,Lower Level Conf,Lower Level Term,average_partial_lifetime,re_partial_lifetime,difference
5d8,"(4,1)",5d86s6p,5G°,8.3333e-09,1.4022e-08,-5.6882e-09
5d8,"(4,1)",5d86s6p,b 5F°,2.6852e-08,4.5181e-08,-1.8329e-08
5d8,"(4,1)",5d86s6p,5F°,3.5714e-08,6.0092e-08,-2.4378e-08
5d86s2,3F,5d86s2,3F,4.1667e-02,4.1667e-02,0.0000e+00
5d86s6p,3D°,5d96s,a 1D,3.5714e-08,3.5714e-08,0.0000e+00
5d86s6p,3F°,5d86s2,3F,8.4034e-09,8.4034e-09,4.5524e-14
5d86s6p,3F°,5d96s,3D,2.3810e-08,2.3810e-08,1.2899e-13
5d86s6p,3G°,5d86s2,3F,3.4375e-09,3.4375e-09,4.1359e-25
5d86s6p,3P°,5d96s,3D,6.8027e-08,6.8027e-08,0.0000e+00
5d86s6p,5D°,5d10,1S,3.1546e-08,2.9204e-07,-2.6050e-07
5d86s6p,5D°,5d96s,a 1D,5.1989e-08,4.8130e-07,-4.2931e-07
5d86s6p,5D°,5d96s,b 1D,1.1962e-06,1.1074e-05,-9.8778e-06
5d86s6p,5D°,5d96s,3D,1.4315e-06,1.3252e-05,-1.1821e-05
5d86s6p,5D°,5d86s2,3F,2.3325e-06,2.1593e-05,-1.9261e-05
5d86s6p,5F°,5d96s,a 1D,6.5789e-08,1.3376e-07,-6.7970e-08
5d86s6p,5F°,5d96s,3D,8.3960e-08,1.7070e-07,-8.6743e-08
5d86s6p,5F°,5d96s,b 1D,2.7027e-07,5.4950e-07,-2.7923e-07
5d86s6p,5F°,5d86s2,3F,9.2720e-07,1.8851e-06,-9.5793e-07
5d86s6p,5F°,5d86s2,3P,3.2258e-06,6.5585e-06,-3.3327e-06
5d86s6p,5P°,5d96s,a 1D,7.4074e-08,7.6333e-08,-2.2587e-09
5d86s6p,5P°,5d96s,b 1D,3.8911e-06,4.0098e-06,-1.1865e-07
5d86s6p,5P°,5d96s,3D,5.3185e-06,5.4807e-06,-1.6218e-07
5d86s6p,5P°,5d86s2,3F,1.8122e-05,1.8675e-05,-5.5259e-07
5d86s6p,5P°,5d86s2,3P,2.0833e-05,2.1468e-05,-6.3526e-07
5d86s6p,a 3D°,5d96s,a 1D,4.2487e-08,2.8921e-08,1.3566e-08
