Upper Level Conf,Upper Level Term,Lower Level Conf,Lower Level Term,average_partial_lifetime,re_partial_lifetime,difference
3p63d7,6P°,3p63d74s2,a 4F,5.2632e-07,5.2632e-07,0.0000e+00
3p63d7,w 4D°,3p63d74s2,a 4F,1.5385e-08,4.5293e-08,-2.9908e-08
3p63d7,w 4D°,3p63d84s,b 4F,5.5556e-08,1.6355e-07,-1.0800e-07
3p63d7,w 4F°,3p63d84s,b 4F,1.0870e-08,1.2758e-08,-1.8884e-09
3p63d7,w 4F°,3p63d74s2,a 4F,3.2504e-08,3.8151e-08,-5.6468e-09
3p63d7,w 4G°,3p63d74s2,a 4F,9.0909e-08,9.0909e-08,0.0000e+00
3p63d7,x 4D°,3p63d74s2,a 4F,1.9043e-08,3.7466e-09,1.5296e-08
3p63d7,x 4D°,3p63d84s,b 4F,2.7253e-07,5.3619e-08,2.1891e-07
3p63d7,x 4F°,3p63d74s2,a 4F,3.7748e-08,3.9326e-09,3.3815e-08
3p63d7,x 4F°,3p63d84s,b 4F,2.0202e-07,2.1047e-08,1.8097e-07
3p63d7,x 4G°,3p63d74s2,a 4F,2.2084e-08,2.1286e-08,7.9800e-10
3p63d7,z 2D°,3p63d74s2,b 2P,2.1364e-06,1.2807e-07,2.0083e-06
3p63d7,z 2D°,3p63d84s,b 4F,3.9304e-06,2.3561e-07,3.6948e-06
3p63d7,z 2D°,3p63d74s2,b 2D,5.0000e-06,2.9972e-07,4.7003e-06
3p63d7,z 2D°,3p63d84s,b 4P,6.5455e-06,3.9237e-07,6.1531e-06
3p63d7,z 2D°,3p63d84s,a 2F,7.9860e-06,4.7872e-07,7.5073e-06
3p63d7,z 2F°,3p63d84s,b 4F,7.6568e-06,2.0213e-07,7.4547e-06
3p63d7,z 2F°,3p63d74s2,a 4F,9.5874e-06,2.5309e-07,9.3343e-06
3p63d7,z 2F°,3p63d74s2,a 2G,1.3333e-05,3.5197e-07,1.2981e-05
3p63d7,z 2F°,3p63d84s,a 2F,2.5203e-05,6.6532e-07,2.4538e-05
3p63d7,z 2F°,3p63d84s,a 2D,2.7778e-05,7.3329e-07,2.7045e-05
3p63d7,z 2G°,3p63d84s,a 2F,2.4671e-07,4.0558e-08,2.0615e-07
3p63d7,z 2G°,3p63d74s2,a 2G,4.7619e-06,7.8283e-07,3.9791e-06
3p63d7,z 2G°,3p63d74s2,a 4F,1.8143e-05,2.9826e-06,1.5160e-05
3p63d7,z 2G°,3p63d84s,b 4F,3.3430e-05,5.4957e-06,2.7934e-05
3p63d7,z 4D°,3p63d84s,b 4F,1.0338e-06,8.3724e-08,9.5008e-07
3p63d7,z 4D°,3p63d74s2,a 4F,1.1920e-06,9.6536e-08,1.0955e-06
3p63d7,z 4D°,3p63d84s,b 4P,2.8907e-06,2.3411e-07,2.6566e-06
3p63d7,z 4D°,3p63d74s2,a 4P,1.4119e-05,1.1434e-06,1.2976e-05
3p63d7,z 4D°,3p63d84s,a 2D,1.4542e-05,1.1777e-06,1.3364e-05
