Upper Level Conf,Upper Level Term,Lower Level Conf,Lower Level Term,average_partial_lifetime,re_partial_lifetime,difference
2s22p43d,2D,2s22p43p,2P°,7.5188e-08,8.1033e-08,-5.8451e-09
2s22p43d,2D,2s22p43p,2S°,1.8904e-07,2.0374e-07,-1.4696e-08
2s22p43d,2D,2s22p43p,4P°,2.0131e-07,2.1696e-07,-1.5650e-08
2s22p43d,2D,2s22p43p,2D°,2.3699e-07,2.5541e-07,-1.8424e-08
2s22p43d,2D,2s22p43p,4S°,2.5339e-07,2.7309e-07,-1.9698e-08
2s22p43d,2F,2s22p43p,2D°,6.9354e-08,5.9747e-08,9.6066e-09
2s22p43d,2F,2s22p43p,4D°,1.0599e-07,9.1309e-08,1.4681e-08
2s22p43d,2F,2s22p43p,4S°,1.0638e-07,9.1645e-08,1.4735e-08
2s22p43d,2F,2s22p43p,4P°,3.0140e-07,2.5965e-07,4.1749e-08
2s22p43d,2P,2s22p43p,2P°,9.8039e-08,9.1560e-08,6.4795e-09
2s22p43d,2P,2s22p43p,2S°,1.5059e-07,1.4064e-07,9.9526e-09
2s22p43d,2P,2s22p43p,4P°,2.7113e-07,2.5321e-07,1.7919e-08
2s22p43d,2P,2s22p43p,4D°,1.1328e-06,1.0579e-06,7.4868e-08
2s22p43d,2P,2s22p43p,4S°,1.3889e-06,1.2971e-06,9.1793e-08
2s22p43d,4D,2s22p43p,4P°,9.3954e-08,4.2973e-08,5.0981e-08
2s22p43d,4D,2s22p43p,4D°,1.7677e-07,8.0851e-08,9.5919e-08
2s22p43d,4D,2s22p43p,2D°,6.8027e-07,3.1114e-07,3.6913e-07
2s22p43d,4F,2s22p43p,2D°,1.0966e-07,7.3978e-08,3.5682e-08
2s22p43d,4F,2s22p43p,2S°,1.6529e-07,1.1151e-07,5.3784e-08
2s22p43d,4F,2s22p43p,2P°,1.7699e-07,1.1940e-07,5.7591e-08
2s22p43d,4F,2s22p43p,4D°,3.3319e-07,2.2477e-07,1.0842e-07
2s22p43d,4F,2s22p43p,4P°,3.6232e-07,2.4442e-07,1.1790e-07
2s22p43d,4P,2s22p43p,4S°,8.6808e-08,5.5730e-08,3.1078e-08
2s22p43d,4P,2s22p43p,4P°,2.2989e-07,1.4759e-07,8.2301e-08
2s22p43d,4P,2s22p43p,2D°,2.3846e-07,1.5309e-07,8.5370e-08
2s22p43d,4P,2s22p43p,4D°,3.0245e-06,1.9417e-06,1.0828e-06
2s22p43p,2D°,2s22p43s,2P,6.0584e-08,2.9243e-08,3.1341e-08
2s22p43p,2D°,2s22p43s,4P,7.0628e-06,3.4091e-06,3.6537e-06
2s22p43p,2F°,2s22p43s,2D,1.9048e-08,1.9048e-08,0.0000e+00
2s22p43p,2P°,2s22p43s,2P,6.5538e-08,1.7618e-08,4.7920e-08
2s22p43p,2P°,2s22p43s,4P,6.7900e-06,1.8253e-06,4.9647e-06
2s22p43p,2S°,2s22p43s,2P,1.0235e-07,1.9810e-08,8.2540e-08
2s22p43p,4D°,2s22p43s,4P,1.6994e-07,2.3652e-08,1.4629e-07
2s22p43p,4D°,2s22p43s,2P,1.8694e-06,2.6018e-07,1.6092e-06
2s22p43p,4P°,2s22p43s,4P,8.4315e-08,2.6389e-08,5.7926e-08
2s22p43p,4P°,2s22p43s,2P,4.2918e-07,1.3433e-07,2.9485e-07
2s22p43p,4S°,2s22p43s,4P,5.0372e-08,1.5288e-08,3.5084e-08
2s22p43p,4S°,2s22p43s,2P,2.7957e-06,8.4848e-07,1.9472e-06
2s22p43s,2D,2s22p5,2P°,3.4914e-09,3.4914e-09,0.0000e+00
2s22p43s,2P,2s22p5,2P°,4.1525e-09,1.3996e-09,2.7529e-09
2s22p44s,4P,2s22p43p,4P°,1.0204e-07,1.0204e-07,-2.6470e-23
2s22p5,2P°,2s22p5,2P°,8.4246e+02,8.4246e+02,0.0000e+00
