Upper Level Conf,Upper Level Term,Lower Level Conf,Lower Level Term,average_partial_lifetime,re_partial_lifetime,difference
5d26s26p,z 2D°,5d36s2,a 4F,8.3333e-07,8.3334e-07,-5.3720e-12
5d26s26p,z 2D°,5d36s2,a 4P,3.3333e-05,3.3333e-05,-2.1488e-10
5d26s26p,z 4D°,5d36s2,a 4F,4.6196e-06,1.4532e-06,3.1664e-06
5d26s26p,z 4D°,5d36s2,a 4P,5.6944e-06,1.7913e-06,3.9031e-06
5d36s6p,y 4D°,5d36s2,a 4P,7.1719e-07,2.5594e-07,4.6125e-07
5d36s6p,y 4D°,5d36s2,a 4F,1.3178e-06,4.7028e-07,8.4752e-07
5d36s6p,y 4D°,5d46s,a 6D,2.5462e-06,9.0865e-07,1.6375e-06
5d36s6p,y 4D°,5d36s2,a 2P,8.8889e-06,3.1721e-06,5.7168e-06
5d36s6p,y 6D°,5d36s2,a 4P,2.9583e-07,1.3037e-07,1.6546e-07
5d36s6p,y 6D°,5d36s2,a 4F,7.6020e-07,3.3501e-07,4.2519e-07
5d36s6p,y 6D°,5d46s,a 6D,7.9384e-07,3.4984e-07,4.4400e-07
5d36s6p,y 6D°,5d36s2,a 2D,2.0000e-06,8.8138e-07,1.1186e-06
5d36s6p,z 4F°,5d36s2,a 4F,7.3545e-07,5.9800e-07,1.3745e-07
5d36s6p,z 4F°,5d36s2,a 4P,8.6236e-06,7.0119e-06,1.6117e-06
5d36s6p,z 4F°,5d46s,a 6D,1.2234e-05,9.9476e-06,2.2864e-06
5d36s6p,z 4F°,5d36s2,a 2G,1.2987e-05,1.0560e-05,2.4271e-06
5d36s6p,z 4F°,5d36s2,a 2P,5.0000e-05,4.0656e-05,9.3445e-06
5d36s6p,z 4S°,5d36s2,a 4P,2.3323e-07,1.4772e-07,8.5513e-08
5d36s6p,z 4S°,5d36s2,a 2P,5.3191e-07,3.3689e-07,1.9502e-07
5d36s6p,z 4S°,5d46s,a 6D,6.6667e-07,4.2224e-07,2.4443e-07
5d36s6p,z 4S°,5d36s2,a 2D,3.3333e-06,2.1112e-06,1.2221e-06
5d36s6p,z 6D°,5d46s,a 6D,7.6994e-07,3.0764e-07,4.6230e-07
5d36s6p,z 6D°,5d36s2,a 2P,1.7976e-06,7.1826e-07,1.0793e-06
5d36s6p,z 6D°,5d36s2,a 4F,2.6539e-06,1.0604e-06,1.5935e-06
5d36s6p,z 6D°,5d36s2,a 2G,3.6364e-06,1.4530e-06,2.1834e-06
5d36s6p,z 6D°,5d36s2,a 4P,3.7040e-06,1.4800e-06,2.2240e-06
5d36s6p,z 6F°,5d46s,a 6D,1.0426e-06,5.5986e-07,4.8274e-07
5d36s6p,z 6F°,5d36s2,a 4F,2.0079e-06,1.0782e-06,9.2969e-07
5d36s6p,z 6F°,5d36s2,a 4P,3.8462e-06,2.0654e-06,1.7808e-06
5d36s6p,z 6F°,5d36s2,a 2G,5.3216e-06,2.8576e-06,2.4640e-06
5d36s6p,z 6P°,5d36s2,a 4P,4.1180e-07,1.9391e-07,2.1789e-07
5d36s6p,z 6P°,5d46s,a 6D,5.6271e-07,2.6497e-07,2.9774e-07
5d36s6p,z 6P°,5d36s2,a 2G,1.1111e-06,5.2320e-07,5.8790e-07
5d36s6p,z 6P°,5d36s2,a 4F,1.1584e-06,5.4547e-07,6.1293e-07
5d36s6p,z 6P°,5d36s2,a 2P,1.1667e-06,5.4938e-07,6.1732e-07
5d46p,x 6D°,5d46s,a 6D,1.6949e-08,1.6949e-08,2.6368e-14
5d46p,x 6D°,5d36s2,a 4P,2.0000e-08,2.0000e-08,3.1115e-14
5d46p,x 6D°,5d36s2,a 2P,2.6316e-08,2.6316e-08,4.0941e-14
5d46p,y 6F°,5d46s,a 6D,1.8182e-08,3.6731e-08,-1.8549e-08
5d46p,y 6F°,5d36s2,a 4F,2.2222e-08,4.4893e-08,-2.2671e-08
