Upper Level Conf,Upper Level Term,average_total_lifetime,average_Ek,var_Ek,var_total_lifetime,count
5d26p,y 1D°,1.8755e-08,3.1611e+04,,,1
5d26p,y 3D°,3.3494e-08,2.9018e+04,7.8668e+05,8.6418e-17,3
5d26p,y 3F°,5.3173e-08,2.8512e+04,3.7628e+06,1.3942e-15,3
5d26p,z 3G°,7.1593e-08,2.9602e+04,1.5269e+06,8.9873e-16,3
5d26p,z 5D°,1.1790e-07,2.6485e+04,9.0988e+05,2.2632e-15,3
5d26p,z 5F°,3.6066e-07,2.2992e+04,2.5398e+06,4.6382e-15,3
5d26p,z 5G°,1.6554e-06,1.9486e+04,4.3485e+06,5.1739e-13,2
5d26p,y 3P°,1.1486e-07,2.9401e+04,,,1
5d26p,y 5D°,7.1068e-08,2.9543e+04,3.6596e+06,1.4431e-16,3
5d26p,z 3S°,4.0717e-08,2.8048e+04,,,1
5d6s26p,z 1F°,1.1992e-07,2.3645e+04,,,1
5d6s26p,z 1P°,2.6940e-08,2.6464e+04,,,1
