Upper Level Conf,Upper Level Term,average_total_lifetime,average_Ek,var_Ek,var_total_lifetime,count
6d7p,1D°,1.8657e-08,3.0918e+04,,,1
6d7p,3D°,2.6611e-08,3.2852e+04,2.3865e+05,1.5693e-17,2
6d7p,3F°,2.9977e-08,3.0174e+04,4.6890e+06,5.5831e-17,3
7s6d,1D,4.0000e-04,1.7081e+04,,,1
7s7d,3D,2.5914e-08,3.2095e+04,2.0781e+04,1.4128e-17,2
7s7p,1P°,5.6487e-09,2.0716e+04,,,1
7s7p,3P°,4.2194e-07,1.3999e+04,,,1
7s8s,3S,1.8349e-08,2.6754e+04,,,1
