Upper Level Conf,Upper Level Term,average_total_lifetime,average_Ek,var_Ek,var_total_lifetime,count
4f46s6p,5H°,1.1905e-08,2.1573e+04,,,1
4f46s6p,5K°,1.3141e-08,2.2454e+04,7.4288e+06,1.0891e-17,3
