Upper Level Conf,Upper Level Term,average_total_lifetime,average_Ek,var_Ek,var_total_lifetime,count
4d85p,z 2D°,7.5752e-09,3.2957e+04,1.6575e+06,6.0123e-19,2
4d85p,z 2F°,7.9952e-09,3.2975e+04,1.8863e+06,9.9839e-19,2
4d85p,z 2G°,8.7109e-09,3.2329e+04,1.0226e+06,5.8093e-19,2
4d85p,z 4D°,1.0344e-08,2.9370e+04,3.2461e+06,5.9389e-20,4
4d85p,z 4F°,9.1392e-09,3.0762e+04,1.7928e+06,7.8273e-20,4
4d85p,z 4G°,8.7744e-09,2.9583e+04,1.8088e+06,1.6367e-18,3
4d85p,z 4P°,1.1326e-08,3.5469e+04,3.1330e+04,1.6603e-18,3
