Upper Level Conf,Upper Level Term,average_total_lifetime,average_Ek,var_Ek,var_total_lifetime,count
4f105d5/26s2,"(5,5/2)",1.1236e-07,2.2978e+04,,,1
4f105d5/26s2,"(6,5/2)",3.8462e-07,2.0241e+04,,,1
4f11,"(13/2,1)",6.2843e-09,2.9488e+04,1.3423e+05,5.9221e-18,3
4f11,"(13/2,2)",6.2858e-08,2.3727e+04,1.0448e+05,1.1615e-15,2
4f11,"(15/2,1)",2.7476e-07,2.2436e+04,1.4645e+07,2.8481e-13,4
