Upper Level Conf,Upper Level Term,average_total_lifetime,average_Ek,var_Ek,var_total_lifetime,count
5s25d,2D,7.3923e-09,3.2904e+04,2.7165e+02,1.8007e-19,2
5s26d,2D,3.8933e-08,3.9073e+04,1.2425e+03,9.4040e-18,2
5s26s,2S,7.1994e-09,2.4373e+04,,,1
5s27d,2D,2.1118e-07,4.1849e+04,3.2640e+02,1.1104e-15,2
5s27s,2S,2.7855e-08,3.6302e+04,,,1
5s5p2,4P,3.3621e-06,3.6150e+04,1.5431e+06,9.3733e-12,3
