Upper Level Conf,Upper Level Term,average_total_lifetime,average_Ek,var_Ek,var_total_lifetime,count
5d106d,2D,1.0583e-08,6.1993e+04,3.3702e+03,8.5212e-19,2
5d106p,2P°,5.2855e-09,3.9267e+04,7.2795e+06,9.4729e-19,2
5d107d,2D,3.2292e-08,6.7490e+04,8.5285e+02,2.1701e-18,2
5d107p,2P°,2.1333e-06,6.0381e+04,2.4196e+05,8.2689e-12,2
5d107s,2S,1.3908e-08,5.4485e+04,,,1
5d95/26s1/26p1/2,4F°,9.7087e-08,4.5537e+04,,,1
5d95/26s1/26p3/2,2D°,1.2034e-07,5.1654e+04,,,1
5d95/26s1/26p3/2,4P°,1.2034e-07,4.7007e+04,,,1
