Upper Level Conf,Upper Level Term,average_total_lifetime,average_Ek,var_Ek,var_total_lifetime,count
3d44p,y 4F°,1.6677e-08,2.6057e+04,1.2073e+04,7.3306e-18,4
3d44p,y 6D°,8.1361e-09,2.6537e+04,1.8841e+04,1.7080e-20,5
3d44p,y 6F°,9.0918e-09,2.4979e+04,3.1517e+04,6.4884e-20,6
3d44p,z 4P°,2.5271e-08,2.4939e+04,3.2884e+04,4.1534e-19,3
3d44p,z 6P°,2.8233e-08,2.4738e+04,9.1493e+03,2.4132e-19,3
3d44s,a 4D,1.0511e+01,8.5459e+03,1.7476e+04,1.1807e-01,4
3d44s,a 6D,1.7773e+05,2.2444e+03,1.5847e+04,9.1310e+10,5
3d45p,6D°,1.2535e-07,4.2528e+04,1.6793e+04,1.4902e-16,5
3d45p,6F°,1.8715e-07,4.2232e+04,1.7845e+04,7.2795e-15,6
3d45p,6P°,7.9749e-08,4.2584e+04,8.5629e+03,3.4235e-16,3
3d45p,q 4D°,2.6212e-07,4.3425e+04,1.5310e+04,3.5724e-15,3
3d45p,s 4F°,1.6283e-07,4.3112e+04,1.5232e+04,1.1361e-16,4
3d45p,u 4P°,3.2563e-07,4.3545e+04,3.3239e+03,1.9861e-15,2
3d45s,e 4D,6.4701e-08,3.8174e+04,9.2684e+03,7.7407e-17,2
3d45s,e 6D,5.0630e-08,3.7381e+04,7.0338e+03,2.8180e-16,2
3d46s,4D,3.0082e-07,4.6162e+04,9.2607e+03,6.3443e-15,2
3d46s,6D,2.6247e-07,4.5886e+04,1.7895e+04,7.1556e-15,5
3d5,4G,9.0909e-07,3.2417e+04,,,1
3d5,e 4F,1.6949e-07,3.7076e+04,,,1
