Upper Level Conf,Upper Level Term,average_total_lifetime,average_Ek,var_Ek,var_total_lifetime,count
5d76s6p,z 4D°,2.1678e-08,3.7515e+04,,,1
5d76s6p,z 4F°,9.2061e-08,3.8015e+04,4.1055e+04,1.1132e-14,2
5d76s6p,z 6D°,5.5517e-07,3.0612e+04,1.3987e+07,5.2764e-14,3
5d76s6p,z 6F°,2.0736e-07,3.4045e+04,1.1306e+07,5.9413e-14,6
5d76s6p,z 6G°,1.0848e-07,3.5591e+04,2.2333e+06,1.6959e-14,4
