Upper Level Conf,Upper Level Term,average_total_lifetime,average_Ek,var_Ek,var_total_lifetime,count
7d,2D,6.5512e-08,2.4288e+04,3.9516e+03,2.8836e-16,2
7p,2P°,2.5988e-08,1.3081e+04,1.4223e+06,5.1363e-17,2
8d,2D,1.2668e-07,2.7623e+04,9.9976e+02,6.2124e-16,2
8p,2P°,3.6670e-07,2.3386e+04,1.4870e+05,2.9229e-16,2
9d,2D,2.2628e-07,2.9329e+04,3.2055e+02,1.7371e-15,2
9p,2P°,9.0666e-07,2.7242e+04,3.0750e+04,4.4988e-16,2
9s,2S,1.5601e-07,2.5671e+04,,,1
