Upper Level Conf,Upper Level Term,Lower Level Conf,Lower Level Term,average_partial_lifetime,re_partial_lifetime,difference
2s2p4d,2D°,2s2p3p,2D,4.7110e-07,8.9829e-08,3.8127e-07
2s2p4d,4D°,2s2p2,4P,2.5264e-09,5.4409e-10,1.9823e-09
2s2p4d,4D°,2s2p3p,4P,7.3369e-08,1.5801e-08,5.7568e-08
2s2p4d,4D°,2s2p3p,4D,2.4740e-07,5.3281e-08,1.9412e-07
2s2p4d,4F°,2s2p3p,4D,2.7567e-07,1.4285e-08,2.6138e-07
2s2p4d,4P°,2s2p2,4P,3.2804e-09,9.9997e-10,2.2804e-09
2s2p4d,4P°,2s2p3p,4S,4.6729e-08,1.4245e-08,3.2484e-08
2s2p4d,4P°,2s2p3p,4P,1.3451e-07,4.1003e-08,9.3507e-08
2s2p4p,2P,2s22p,2P°,1.0735e-08,3.6207e-09,7.1143e-09
2s2p4p,2P,2p3,2P°,7.2178e-08,2.4344e-08,4.7834e-08
2s2p4p,2P,2s2p3s,2P°,7.3634e-08,2.4835e-08,4.8799e-08
2s2p4p,2P,2s23p,2P°,2.8536e-07,9.6247e-08,1.8911e-07
2s2p4p,2P,2p3,2D°,3.0579e-07,1.0314e-07,2.0265e-07
2s2p4p,4D,2s2p3s,4P°,1.9385e-07,2.2466e-08,1.7138e-07
2s2p4p,4D,2s2p3d,4F°,1.3221e-06,1.5322e-07,1.1689e-06
2s2p4p,4P,2s2p3s,4P°,2.2304e-06,6.4921e-07,1.5812e-06
2s2p4p,4S,2s2p3s,4P°,5.5686e-07,1.5221e-07,4.0465e-07
2s2p4s,4P°,2s2p2,4P,9.4814e-09,2.5455e-09,6.9359e-09
2s2p4s,4P°,2s2p3p,4P,4.0952e-08,1.0994e-08,2.9958e-08
2s2p4s,4P°,2s2p3p,4S,1.0399e-07,2.7918e-08,7.6072e-08
2s2p4s,4P°,2s2p3p,4D,1.0881e-07,2.9212e-08,7.9598e-08
