Upper Level Conf,Upper Level Term,Lower Level Conf,Lower Level Term,average_partial_lifetime,re_partial_lifetime,difference
5f6d,x 1F°,6d2,b 1D,5.0000e-09,5.0000e-09,2.3478e-14
5f6d,x 1F°,6d2,a 1G,3.3333e-08,3.3333e-08,1.5652e-13
5f6d,x 1P°,6d2,b 1D,1.9608e-08,1.9608e-08,0.0000e+00
5f6d,x 3F°,6d7s,a 3D,1.8873e-08,1.0368e-08,8.5048e-09
5f6d,x 3F°,6d2,a 3F,6.7738e-08,3.7213e-08,3.0525e-08
5f6d,x 3F°,6d2,a 1G,1.0638e-07,5.8442e-08,4.7938e-08
5f6d,x 3P°,6d2,a 3P,1.4583e-08,2.2321e-08,-7.7384e-09
5f6d,x 3P°,6d2,b 1D,1.6667e-08,2.5511e-08,-8.8443e-09
5f6d,y 1D°,6d7s,a 1D,6.2500e-09,6.2499e-09,5.9184e-14
5f6d,y 1D°,6d2,a 3P,2.7778e-08,2.7778e-08,2.6304e-13
5f6d,y 3D°,6d2,a 3F,1.1111e-08,1.2712e-07,-1.1601e-07
5f6d,y 3D°,6d2,a 3P,2.8571e-08,3.2687e-07,-2.9830e-07
5f6d,y 3D°,6d2,b 1D,1.6667e-07,1.9068e-06,-1.7402e-06
5f6d,z 1G°,6d7s,a 3D,3.5714e-08,3.5715e-08,-8.3333e-13
5f6d,z 1G°,6d2,a 3F,7.1429e-08,7.1431e-08,-1.6667e-12
5f6d,z 3G°,6d2,a 3F,2.6663e-09,2.6760e-09,-9.7202e-12
5f6d,z 3G°,6d2,a 1G,2.4405e-07,2.4494e-07,-8.8970e-10
5f6d,z 3H°,6d7s,a 3D,1.6949e-08,1.6949e-08,-1.2591e-13
5f6d,z 3H°,6d2,a 3F,2.5000e-07,2.5000e-07,-1.8572e-12
5f7p1/2,e 3D,5f7s,z 1F°,1.5385e-08,1.3305e-08,2.0801e-09
5f7p1/2,e 3D,5f7s,y 3F°,2.5000e-08,2.1620e-08,3.3801e-09
5f7p1/2,e 3D,6d7p,z 3D°,4.8643e-08,4.2066e-08,6.5767e-09
5f7p1/2,e 3D,6d7p,z 3F°,5.5556e-08,4.8045e-08,7.5114e-09
5f7p1/2,e 3F,6d7p,y 3F°,1.4493e-08,1.4493e-08,1.0812e-13
5f7p1/2,e 3F,6d7p,z 1P°,2.2727e-08,2.2727e-08,1.6955e-13
5f7p1/2,e 3F,5f7s,z 1F°,2.7778e-08,2.7778e-08,2.0723e-13
5f7p1/2,e 3F,6d7p,z 3F°,2.7778e-08,2.7778e-08,2.0723e-13
5f7p1/2,e 3F,6d7p,3F°,2.5000e-07,2.5000e-07,1.8650e-12
5f7p1/2,e 3G,5f7s,y 3F°,1.1628e-08,2.4263e-08,-1.2635e-08
5f7p1/2,e 3G,6d7p,z 3F°,1.5385e-08,3.2102e-08,-1.6717e-08
5f7p1/2,e 3G,6d7p,z 3D°,2.8571e-08,5.9615e-08,-3.1044e-08
5f7p1/2,e 3G,6d7p,z 1D°,4.3478e-08,9.0720e-08,-4.7242e-08
