Upper Level Conf,Upper Level Term,Lower Level Conf,Lower Level Term,average_partial_lifetime,re_partial_lifetime,difference
3s23p44d,2D,3s23p44p,2P°,5.5242e-09,8.0733e-09,-2.5491e-09
3s23p44d,2D,3s23p44p,2S°,5.5556e-09,8.1192e-09,-2.5636e-09
3s23p44d,2D,3s23p44p,2D°,1.7778e-08,2.5982e-08,-8.2035e-09
3s23p44d,2D,3s23p44p,2F°,6.8858e-08,1.0063e-07,-3.1774e-08
3s23p44d,2F,3s23p44p,2D°,1.2033e-08,3.9916e-09,8.0414e-09
3s23p44d,2F,3s23p44p,2P°,4.3478e-08,1.4423e-08,2.9055e-08
3s23p44d,2F,3s23p44p,2F°,8.6667e-08,2.8750e-08,5.7917e-08
3s23p44d,2F,3s23p44p,4D°,3.4389e-07,1.1408e-07,2.2981e-07
3s23p44d,2F,3s23p44p,4P°,3.3333e-06,1.1057e-06,2.2276e-06
3s23p44d,2G,3s23p44p,2F°,2.3910e-08,2.4846e-09,2.1425e-08
3s23p44d,2P,3s23p44p,2S°,5.2632e-09,8.0075e-09,-2.7443e-09
3s23p44d,2P,3s23p44p,2P°,1.1846e-08,1.8023e-08,-6.1766e-09
3s23p44d,2P,3s23p44p,2D°,7.1074e-07,1.0813e-06,-3.7059e-07
3s23p44d,4D,3s23p44p,4P°,1.1226e-08,3.7456e-09,7.4804e-09
3s23p44d,4D,3s23p44p,4D°,7.8761e-08,2.6279e-08,5.2482e-08
3s23p44d,4D,3s23p44p,2D°,3.8737e-07,1.2925e-07,2.5812e-07
3s23p44d,4D,3s23p44p,4S°,3.6111e-06,1.2049e-06,2.4062e-06
3s23p44d,4D,3s23p44p,2P°,5.2778e-06,1.7610e-06,3.5168e-06
3s23p44d,4F,3s23p44p,4S°,4.8077e-08,5.9470e-09,4.2130e-08
3s23p44d,4F,3s23p44p,4D°,8.8339e-08,1.0927e-08,7.7412e-08
3s23p44d,4F,3s23p44p,2D°,2.5321e-07,3.1321e-08,2.2189e-07
3s23p44d,4F,3s23p44p,4P°,4.4981e-07,5.5640e-08,3.9417e-07
3s23p44d,4F,3s23p44p,2P°,1.6667e-06,2.0617e-07,1.4605e-06
3s23p44d,4P,3s23p44p,4S°,9.3665e-09,5.2142e-09,4.1523e-09
3s23p44d,4P,3s23p44p,4P°,4.4018e-08,2.4504e-08,1.9514e-08
3s23p44d,4P,3s23p44p,4D°,1.1226e-07,6.2494e-08,4.9766e-08
3s23p44d,4P,3s23p44p,2D°,3.8462e-07,2.1411e-07,1.7051e-07
3s23p44d,4P,3s23p44p,2P°,7.8788e-07,4.3860e-07,3.4928e-07
3s23p44p,2D°,3s23p44s,2D,8.8295e-08,1.9627e-08,6.8668e-08
3s23p44p,2D°,3s23p43d,2D,1.0908e-07,2.4248e-08,8.4832e-08
3s23p44p,2D°,3s23p43d,2F,4.4486e-07,9.8889e-08,3.4597e-07
3s23p44p,2D°,3s23p44s,4P,5.8351e-07,1.2971e-07,4.5380e-07
3s23p44p,2D°,3s23p43d,2P,1.1075e-06,2.4619e-07,8.6131e-07
3s23p44p,2F°,3s23p44s,2D,5.6193e-08,1.4812e-08,4.1381e-08
3s23p44p,2F°,3s23p43d,4P,1.6393e-07,4.3210e-08,1.2072e-07
3s23p44p,2F°,3s23p43d,2D,2.5333e-07,6.6774e-08,1.8656e-07
3s23p44p,2F°,3s23p43d,2G,4.0370e-07,1.0641e-07,2.9729e-07
3s23p44p,2F°,3s23p43d,2F,1.2372e-06,3.2611e-07,9.1109e-07
3s23p44p,2P°,3s23p44s,2S,1.0588e-08,1.2675e-08,-2.0874e-09
3s23p44p,2P°,3s23p44s,2P,3.7445e-08,4.4827e-08,-7.3823e-09
3s23p44p,2P°,3s23p44s,2D,4.6245e-08,5.5362e-08,-9.1173e-09
3s23p44p,2P°,3s23p43d,2D,1.1100e-07,1.3288e-07,-2.1884e-08
3s23p44p,2P°,3s23p43d,2F,4.7619e-07,5.7007e-07,-9.3881e-08
3s23p44p,2S°,3s23p44s,2P,3.0640e-08,9.8923e-09,2.0748e-08
3s23p44p,2S°,3s23p43d,2P,3.4129e-07,1.1019e-07,2.3110e-07
3s23p44p,2S°,3s23p44s,2D,1.1111e-06,3.5872e-07,7.5238e-07
3s23p44p,2S°,3s23p43d,2D,2.5641e-06,8.2783e-07,1.7363e-06
3s23p44p,2S°,3s23p44s,4P,3.3333e-06,1.0762e-06,2.2571e-06
3s23p44p,4D°,3s23p44s,4P,1.2948e-07,1.0871e-08,1.1861e-07
3s23p44p,4D°,3s23p43d,4D,3.2893e-07,2.7616e-08,3.0131e-07
3s23p44p,4D°,3s23p43d,4F,1.9228e-06,1.6143e-07,1.7614e-06
3s23p44p,4D°,3s23p43d,4P,1.9444e-06,1.6325e-07,1.7812e-06
3s23p44p,4D°,3s23p44s,2P,1.4034e-05,1.1783e-06,1.2856e-05
3s23p44p,4P°,3s23p44s,4P,4.6492e-08,9.4334e-09,3.7059e-08
3s23p44p,4P°,3s23p43d,4D,1.6511e-07,3.3501e-08,1.3161e-07
3s23p44p,4P°,3s23p44s,2P,1.0436e-04,2.1175e-05,8.3185e-05
3s23p44p,4S°,3s23p44s,4P,2.9219e-08,8.8776e-09,2.0341e-08
3s23p44p,4S°,3s23p43d,4P,1.8077e-07,5.4923e-08,1.2585e-07
3s23p44p,4S°,3s23p44s,2P,2.1212e-06,6.4448e-07,1.4767e-06
3s23p44p,4S°,3s23p43d,2P,6.6667e-06,2.0255e-06,4.6412e-06
3s23p44p,4S°,3s23p43d,4D,8.8095e-06,2.6766e-06,6.1329e-06
3s23p44s,2P,3s23p5,2P°,1.0590e-09,3.5726e-10,7.0174e-10
3s23p44s,4P,3s23p5,2P°,1.5047e-07,5.8595e-08,9.1875e-08
3s23p45s,2D,3s23p44p,2F°,7.1429e-09,8.4866e-09,-1.3437e-09
3s23p45s,2D,3s23p44p,2D°,1.5385e-08,1.8279e-08,-2.8941e-09
3s23p45s,2D,3s23p44p,2P°,2.6901e-08,3.1961e-08,-5.0605e-09
3s23p45s,2P,3s23p44p,2D°,1.5190e-08,1.0166e-08,5.0242e-09
3s23p45s,2P,3s23p44p,2P°,2.6477e-08,1.7720e-08,8.7574e-09
3s23p45s,2P,3s23p44p,4P°,8.3333e-08,5.5770e-08,2.7563e-08
3s23p45s,2P,3s23p44p,4S°,1.3514e-07,9.0442e-08,4.4698e-08
3s23p45s,2P,3s23p44p,4D°,3.2258e-07,2.1588e-07,1.0670e-07
3s23p45s,4P,3s23p44p,4D°,2.6720e-08,1.1446e-08,1.5274e-08
3s23p45s,4P,3s23p44p,4P°,3.5528e-08,1.5219e-08,2.0309e-08
3s23p45s,4P,3s23p44p,4S°,5.5939e-08,2.3962e-08,3.1977e-08
3s23p45s,4P,3s23p44p,2P°,1.2987e-07,5.5632e-08,7.4238e-08
3s23p45s,4P,3s23p44p,2D°,4.7619e-07,2.0398e-07,2.7221e-07
3s23p5,2P°,3s23p5,2P°,1.8868e+01,1.8868e+01,0.0000e+00
3s3p6,2S,3s23p5,2P°,1.1034e-08,4.8309e-09,6.2031e-09
