Upper Level Conf,Upper Level Term,Lower Level Conf,Lower Level Term,average_partial_lifetime,re_partial_lifetime,difference
4f36p,5I,4f36s1/2,"(9/2,1/2)°",2.8663e-08,3.1332e-08,-2.6689e-09
4f36p,5I,4f36s1/2,"(11/2,1/2)°",3.3103e-08,3.6185e-08,-3.0823e-09
4f36p,5I,4f36s1/2,"(13/2,1/2)°",3.4380e-08,3.7581e-08,-3.2012e-09
4f36p,5I,4f35d,5K°,7.9304e-08,8.6688e-08,-7.3842e-09
4f36p,5I,4f36s1/2,"(15/2,1/2)°",1.0891e-07,1.1905e-07,-1.0141e-08
4f36p,5K,4f36s1/2,"(9/2,1/2)°",4.2044e-08,2.8856e-08,1.3188e-08
4f36p,5K,4f36s1/2,"(11/2,1/2)°",4.4086e-08,3.0258e-08,1.3828e-08
4f36p,5K,4f36s1/2,"(13/2,1/2)°",7.1773e-08,4.9260e-08,2.2513e-08
4f36p,5K,4f35d,5K°,8.7410e-08,5.9993e-08,2.7417e-08
4f36p,5K,4f35d,°,1.5625e-07,1.0724e-07,4.9010e-08
