Upper Level Conf,Upper Level Term,Lower Level Conf,Lower Level Term,average_partial_lifetime,re_partial_lifetime,difference
3d44p,x 2F°,3d5,d 2G,1.1236e-06,1.1236e-06,0.0000e+00
3d44p,y 4D°,3d44s,b 4P,6.7340e-09,8.6000e-09,-1.8660e-09
3d44p,y 4D°,3d44s,a 4F,1.8519e-08,2.3651e-08,-5.1316e-09
3d44p,y 4F°,3d44s,c 2D,1.5152e-06,1.5152e-06,0.0000e+00
3d44p,y 4P°,3d44s,b 4P,9.2157e-09,4.2553e-09,4.9604e-09
3d44p,z 2P°,3d44s,c 2D,1.3699e-06,1.3699e-06,0.0000e+00
3d44p,z 4D°,3d44s,a 4D,1.6629e-08,1.1854e-08,4.7753e-09
3d44p,z 4D°,3d5,b 4F,1.2447e-06,8.8726e-07,3.5744e-07
3d44p,z 4D°,3d5,a 2F,3.9315e-06,2.8025e-06,1.1290e-06
3d44p,z 4D°,3d44s,c 4D,7.6705e-06,5.4678e-06,2.2027e-06
3d44p,z 4F°,3d44s,a 4D,1.0130e-08,1.4390e-07,-1.3377e-07
3d44p,z 4F°,3d44s,a 4F,2.0489e-06,2.9106e-05,-2.7057e-05
3d44p,z 4F°,3d5,b 4F,2.4585e-06,3.4924e-05,-3.2466e-05
3d44p,z 4F°,3d44s,b 4G,3.5714e-06,5.0734e-05,-4.7162e-05
3d44p,z 4G°,3d44s,a 4F,9.7222e-09,1.2285e-08,-2.5629e-09
3d44p,z 4G°,3d44s,b 4G,2.2727e-08,2.8718e-08,-5.9911e-09
3d44p,z 4H°,3d44s,a 4H,4.9116e-09,4.9116e-09,0.0000e+00
3d44p,z 4I°,3d44s,a 4H,4.1990e-09,4.1990e-09,0.0000e+00
3d44p,z 4P°,3d44s,a 6D,2.3377e-08,7.9190e-07,-7.6852e-07
3d44p,z 4P°,3d5,a 6S,7.4229e-07,2.5145e-05,-2.4403e-05
3d44p,z 4P°,3d44s,b 4P,3.3810e-06,1.1453e-04,-1.1115e-04
3d44p,z 4P°,3d5,b 4D,5.8824e-06,1.9927e-04,-1.9338e-04
3d44p,z 6D°,3d44s,a 6D,1.2833e-08,6.3878e-06,-6.3749e-06
3d44p,z 6D°,3d5,a 6S,3.4632e-06,1.7238e-03,-1.7204e-03
3d44p,z 6D°,3d44s,b 4P,8.2228e-06,4.0930e-03,-4.0848e-03
3d44p,z 6D°,3d5,b 4D,8.3333e-06,4.1480e-03,-4.1397e-03
3d44p,z 6D°,3d44s,a 4F,3.1250e-05,1.5555e-02,-1.5524e-02
3d44p,z 6F°,3d44s,a 6D,2.6802e-08,8.2329e-09,1.8569e-08
3d44p,z 6P°,3d5,a 6S,8.3111e-09,8.8244e-09,-5.1327e-10
3d44p,z 6P°,3d44s,a 6D,9.0909e-08,9.6523e-08,-5.6142e-09
3d44s,a 6D,3d5,a 6S,1.1220e+01,1.1220e+01,0.0000e+00
