Upper Level Conf,Upper Level Term,Lower Level Conf,Lower Level Term,average_partial_lifetime,re_partial_lifetime,difference
3d4,s 3F°,3d6,b 3G,4.9362e-09,5.5111e-09,-5.7486e-10
3d4,s 3F°,3d54s,a 3G,5.6019e-09,6.2543e-09,-6.5239e-10
3d4,s 3F°,3d54s,c 3F,1.4286e-08,1.5950e-08,-1.6637e-09
3d4,s 3G°,3d54s,b 3H,6.1462e-09,8.0023e-09,-1.8561e-09
3d4,s 3G°,3d54s,c 3G,1.6667e-08,2.1700e-08,-5.0334e-09
3d4,t 3D°,3d54s,c 3F,6.2745e-09,8.2247e-09,-1.9502e-09
3d4,t 3D°,3d6,a 3D,1.1111e-08,1.4565e-08,-3.4535e-09
3d4,t 5F°,3d54s,b 5D,5.5263e-09,4.6382e-09,8.8814e-10
3d4,t 5F°,3d54s,a 5G,1.0000e-08,8.3929e-09,1.6071e-09
3d4,t 5F°,3d54s,a 5F,1.1806e-08,9.9086e-09,1.8974e-09
3d4,t 5P°,3d54s,a 5P,3.3333e-09,4.3251e-09,-9.9177e-10
3d4,t 5P°,3d44s2,c 5D,4.7434e-09,6.1547e-09,-1.4113e-09
3d4,t 5P°,3d54s,b 5D,5.0000e-09,6.4877e-09,-1.4877e-09
3d4,u 3H°,3d54s,a 3I,3.7288e-09,3.7240e-09,4.8390e-12
3d4,u 3H°,3d54s,b 3H,1.1799e-08,1.1784e-08,1.5312e-11
3d4,u 5F°,3d54s,a 5G,2.5050e-09,2.6311e-09,-1.2607e-10
3d4,u 5F°,3d44s2,c 5D,5.9020e-09,6.1990e-09,-2.9703e-10
3d4,u 5P°,3d54s,a 5S,2.2500e-09,1.6264e-09,6.2360e-10
3d4,u 5P°,3d44s2,c 5D,5.4046e-09,3.9067e-09,1.4979e-09
3d4,u 5P°,3d54s,a 7S,5.0000e-05,3.6142e-05,1.3858e-05
3d4,v 5D°,3d54s,a 5P,3.8530e-09,4.4830e-09,-6.2998e-10
3d4,v 5D°,3d44s2,c 5D,4.4778e-09,5.2099e-09,-7.3214e-10
3d4,v 5F°,3d44s2,c 5D,3.8515e-09,1.6111e-09,2.2404e-09
3d4,w 3P°,3d54s,a 3S,7.6923e-09,7.6923e-09,0.0000e+00
3d4,w 5D°,3d54s,a 5F,6.1111e-09,1.0742e-04,-1.0741e-04
3d4,w 5D°,3d54s,b 5D,1.0000e-08,1.7578e-04,-1.7577e-04
3d4,w 5D°,3d54s,a 7S,7.0278e-05,1.2353e+00,-1.2352e+00
3d4,w 5F°,3d54s,a 5G,4.2146e-09,5.2466e-09,-1.0320e-09
3d4,w 5F°,3d54s,a 5F,1.4286e-08,1.7784e-08,-3.4982e-09
3d4,w 5P°,3d55s,e 5S,3.0006e-08,3.0060e-08,-5.4391e-11
3d4,w 5P°,3d54s,a 7S,4.3403e-06,4.3482e-06,-7.8675e-09
3d4,x 3I°,3d54s,a 3I,8.8889e-09,8.8228e-09,6.6096e-11
3d4,x 3I°,3d54s,b 3H,2.3333e-08,2.3160e-08,1.7350e-10
3d4,x 5G°,3d54s,a 5G,3.2870e-09,1.6602e-09,1.6268e-09
3d4,x 5G°,3d54s,a 5F,1.8333e-08,9.2597e-09,9.0733e-09
3d4,y 5H°,3d54s,a 5G,1.0000e-08,1.0000e-08,0.0000e+00
3d4,y 5S°,3d54s,a 5P,2.5000e-09,2.5000e-09,0.0000e+00
3d4,y 7P°,3d54s,a 7S,1.8519e-09,1.8519e-09,2.0680e-25
3d44s4p,u 5D°,3d44s2,c 5D,3.7918e-09,2.3274e-09,1.4644e-09
3d44s4p,u 5D°,3d54s,a 5F,1.0000e-08,6.1379e-09,3.8621e-09
3d54d,e 5D,3d54p,z 5P°,4.0798e-09,2.0348e-09,2.0450e-09
3d54d,e 5H,3d54p,z 5G°,7.0880e-09,2.4508e-09,4.6372e-09
3d54d,e 5H,3d54p,z 5H°,1.6413e-08,5.6750e-09,1.0738e-08
