Upper Level Conf,Upper Level Term,Lower Level Conf,Lower Level Term,average_partial_lifetime,re_partial_lifetime,difference
4d8,1D°,4d95s,2[3/2],1.6393e-09,1.6393e-09,3.5642e-14
4d8,1D°,4d95s,2[5/2],4.5455e-09,4.5454e-09,9.8829e-14
4d8,1D°,4d95d,2[1/2],5.5556e-08,5.5555e-08,1.2079e-12
4d8,1F°,4d95s,2[3/2],1.0000e-08,1.0000e-08,-4.6736e-14
4d8,1F°,4d95d,2[5/2],4.7619e-08,4.7619e-08,-2.2255e-13
4d8,3D°,4d95s,2[3/2],3.3333e-09,6.2686e-09,-2.9353e-09
4d8,3D°,4d95s,2[5/2],5.8772e-09,1.1053e-08,-5.1755e-09
4d8,3F°,4d95s,2[5/2],3.8273e-09,4.4857e-09,-6.5841e-10
4d8,3F°,4d95s,2[3/2],4.7619e-09,5.5811e-09,-8.1918e-10
4d8,3G°,4d95s,2[5/2],3.2258e-09,3.2258e-09,-8.2718e-25
4d8,5G°,4d96s,2[5/2],5.8824e-07,5.8824e-07,0.0000e+00
4d8,5P°,4d95s,2[5/2],3.2258e-09,3.2258e-09,-8.2718e-25
4d85s2,1D,4d95p,2[7/2]°,1.3514e-06,4.5496e-07,8.9644e-07
4d85s2,1D,4d95p,2[3/2]°,4.0636e-06,1.3681e-06,2.6955e-06
4d85s2,1D,4d95p,2[5/2]°,5.2660e-06,1.7729e-06,3.4931e-06
4d85s2,1D,4d95p,2[1/2]°,1.0000e-05,3.3666e-06,6.6334e-06
4d85s2,1G,4d95p,2[5/2]°,9.5148e-07,2.0862e-07,7.4286e-07
4d85s2,1G,4d95p,2[7/2]°,2.4972e-06,5.4752e-07,1.9497e-06
4d94f,2[1/2]°,4d95d,2[1/2],7.6923e-09,7.6923e-09,2.8644e-14
4d94f,2[1/2]°,4d95d,2[3/2],1.8519e-08,1.8519e-08,6.8960e-14
4d94f,2[11/2]°,4d95d,2[9/2],5.5556e-09,5.5556e-09,0.0000e+00
4d94f,2[3/2]°,4d95s,2[3/2],4.7619e-09,8.0204e-09,-3.2585e-09
4d94f,2[3/2]°,4d95d,2[5/2],5.2632e-08,8.8648e-08,-3.6016e-08
4d94f,2[3/2]°,4d95d,2[3/2],1.0084e-07,1.6984e-07,-6.9004e-08
4d94f,2[5/2]°,4d95d,2[3/2],1.2658e-08,1.2658e-08,1.6544e-24
4d94f,2[7/2]°,4d95d,2[5/2],2.1009e-08,1.6221e-08,4.7876e-09
4d94f,2[7/2]°,4d95d,2[7/2],2.7759e-08,2.1433e-08,6.3259e-09
4d94f,2[7/2]°,4d95d,2[3/2],4.5455e-08,3.5097e-08,1.0358e-08
4d94f,2[7/2]°,4d95d,2[9/2],5.0000e-08,3.8606e-08,1.1394e-08
4d94f,2[9/2]°,4d95d,2[7/2],2.6330e-08,1.0178e-08,1.6152e-08
4d94f,2[9/2]°,4d95d,2[9/2],4.5956e-08,1.7765e-08,2.8191e-08
4d95d,2[1/2],4d95p,2[1/2]°,7.3417e-09,1.6157e-09,5.7260e-09
4d95d,2[1/2],4d95p,2[3/2]°,7.0538e-08,1.5524e-08,5.5014e-08
4d95d,2[3/2],4d95p,2[1/2]°,6.2540e-09,3.1942e-09,3.0598e-09
4d95d,2[3/2],4d95p,2[3/2]°,9.8344e-09,5.0228e-09,4.8116e-09
4d95d,2[3/2],4d95p,2[7/2]°,2.1277e-08,1.0867e-08,1.0410e-08
4d95d,2[3/2],4d95p,2[5/2]°,2.7563e-08,1.4078e-08,1.3485e-08
4d95d,2[5/2],4d95p,2[7/2]°,1.6074e-08,2.3133e-09,1.3761e-08
4d95d,2[5/2],4d95p,2[1/2]°,4.3067e-08,6.1980e-09,3.6869e-08
4d95d,2[5/2],4d95p,2[5/2]°,1.5667e-07,2.2547e-08,1.3412e-07
4d95d,2[5/2],4d95p,2[3/2]°,2.4141e-07,3.4743e-08,2.0667e-07
4d95d,2[7/2],4d95p,2[5/2]°,2.2407e-08,2.4496e-09,1.9957e-08
4d95d,2[7/2],4d95p,2[3/2]°,4.5455e-08,4.9693e-09,4.0486e-08
4d95d,2[7/2],4d95p,2[7/2]°,1.1399e-07,1.2462e-08,1.0153e-07
4d95d,2[9/2],4d95p,2[7/2]°,1.0463e-08,1.7469e-09,8.7161e-09
4d95d,2[9/2],4d95p,2[5/2]°,3.5714e-08,5.9629e-09,2.9751e-08
4d95p,2[1/2]°,4d10,1S,1.4493e-09,3.0274e-09,-1.5781e-09
4d95p,2[1/2]°,4d95s,2[3/2],3.5231e-09,7.3593e-09,-3.8362e-09
4d95p,2[1/2]°,4d95s,2[5/2],2.7027e-08,5.6456e-08,-2.9429e-08
4d95p,2[3/2]°,4d10,1S,9.3275e-09,2.8327e-09,6.4948e-09
4d95p,2[3/2]°,4d95s,2[5/2],6.8534e-08,2.0813e-08,4.7721e-08
4d95p,2[3/2]°,4d95s,2[3/2],1.7365e-07,5.2737e-08,1.2091e-07
4d95p,2[5/2]°,4d95s,2[3/2],2.4656e-07,5.0034e-09,2.4156e-07
4d95p,2[5/2]°,4d95s,2[5/2],3.0697e-07,6.2292e-09,3.0074e-07
4d95p,2[7/2]°,4d95s,2[5/2],6.4081e-09,3.1122e-09,3.2959e-09
4d95p,2[7/2]°,4d95s,2[3/2],9.9010e-08,4.8086e-08,5.0924e-08
4d96p,2[1/2]°,4d96s,2[3/2],3.6877e-07,2.2523e-08,3.4625e-07
4d96p,2[3/2]°,4d96s,2[5/2],2.0000e-08,3.2135e-08,-1.2135e-08
