Upper Level Conf,Upper Level Term,Lower Level Conf,Lower Level Term,average_partial_lifetime,re_partial_lifetime,difference
3d64s2,1G1,3d74p,z 1G°,2.9412e-07,2.7894e-07,1.5179e-08
3d64s2,1G1,3d74p,z 1F°,4.7619e-07,4.5161e-07,2.4575e-08
3d64s2,1G1,3d74p,y 3F°,9.0909e-07,8.6217e-07,4.6916e-08
3d64s2,1G1,3d74p,y 1H°,1.2500e-06,1.1855e-06,6.4510e-08
3d64s2,1G1,3d74p,y 3G°,2.0000e-06,1.8968e-06,1.0322e-07
3d64s4p,u 3D°,3d74s,b 3P,4.7068e-08,3.9912e-09,4.3077e-08
3d64s4p,u 3D°,3d74s,b 3F,1.4908e-07,1.2642e-08,1.3644e-07
3d64s4p,u 3D°,3d74s,c 3P,3.6706e-07,3.1126e-08,3.3593e-07
3d64s4p,v 3F°,3d74s,b 3F,4.7836e-08,7.7929e-09,4.0043e-08
3d64s4p,x 5D°,3d74s,a 5F,3.3884e-08,4.9538e-09,2.8930e-08
3d64s4p,x 5D°,3d74s,a 5P,2.5133e-07,3.6744e-08,2.1459e-07
3d64s4p,x 5D°,3d64s2,a 5D,4.3907e-06,6.4192e-07,3.7488e-06
3d64s4p,y 5F°,3d74s,a 5F,3.9163e-08,1.1064e-08,2.8099e-08
3d64s4p,y 5F°,3d64s2,a 5D,3.5035e-07,9.8980e-08,2.5137e-07
3d64s4p,y 5F°,3d74s,a 5P,1.6667e-06,4.7087e-07,1.1958e-06
3d64s4p,y 5P°,3d74s,a 5P,2.1561e-08,6.4403e-09,1.5121e-08
3d64s4p,y 5P°,3d64s2,a 5D,5.3074e-07,1.5853e-07,3.7221e-07
3d64s4p,y 5P°,3d74s,a 5F,6.3462e-07,1.8956e-07,4.4506e-07
3d74d,1D,3d74p,z 1F°,3.4483e-09,3.8791e-09,-4.3075e-10
3d74d,1D,3d74p,y 3G°,2.0000e-08,2.2498e-08,-2.4983e-09
3d74d,1D,3d74p,y 3S°,4.3478e-08,4.8909e-08,-5.4312e-09
