Upper Level Conf,Upper Level Term,Lower Level Conf,Lower Level Term,average_partial_lifetime,re_partial_lifetime,difference
4d85p,2D°,4d9,2D,3.4194e-09,3.4194e-09,0.0000e+00
4d85p,2F°,4d9,2D,2.2078e-09,2.2078e-09,0.0000e+00
4d85p,2P°,4d9,2D,7.1942e-10,7.1942e-10,0.0000e+00
4d85p,4D°,4d9,2D,2.2026e-09,2.2026e-09,0.0000e+00
4d85p,4F°,4d9,2D,1.2588e-08,1.2588e-08,0.0000e+00
