Upper Level Conf,Upper Level Term,Lower Level Conf,Lower Level Term,average_partial_lifetime,re_partial_lifetime,difference
5d96p2,"(2D5/2,3P1)",5d96s6p,"(2D5/2,3P1)°",4.4843e-09,2.5681e-09,1.9162e-09
5d96p2,"(2D5/2,3P1)",5d96s6p,"(2D3/2,3P0)°",1.6667e-08,9.5449e-09,7.1221e-09
5d96p2,"(2D5/2,3P1)",5d96s6p,"(2D5/2,1P1)°",3.2870e-07,1.8824e-07,1.4046e-07
5d96p2,"(2D5/2,3P2)",5d96s6p,"(2D5/2,3P1)°",1.6094e-09,8.5336e-10,7.5604e-10
5d96p2,"(2D5/2,3P2)",5d96s6p,"(2D5/2,3P0)°",2.7027e-09,1.4331e-09,1.2696e-09
5d96p2,"(2D5/2,3P2)",5d96s6p,"(2D5/2,3P2)°",3.8750e-09,2.0547e-09,1.8203e-09
5d96p2,"(2D5/2,3P2)",5d106p,2P°,6.2500e-09,3.3140e-09,2.9360e-09
5d96p2,"(2D5/2,3P2)",5d96s6p,"(2D5/2,1P1)°",1.0668e-08,5.6566e-09,5.0114e-09
5d96s6d,"[(2D3/2,1/2)1,3/2]",5d96s6p,"(2D3/2,3P0)°",1.2195e-09,1.2195e-09,-1.2800e-14
5d96s6d,"[(2D3/2,1/2)1,3/2]",5d96s6p,"(2D5/2,3P2)°",2.8571e-09,2.8571e-09,-2.9988e-14
5d96s6d,"[(2D3/2,1/2)1,5/2]",5d96s6p,"(2D3/2,3P2)°",2.7027e-09,2.7027e-09,-1.9553e-14
5d96s6d,"[(2D3/2,1/2)1,5/2]",5d96s6p,"(2D3/2,3P0)°",6.2500e-09,6.2500e-09,-4.5215e-14
5d96s6d,"[(2D3/2,1/2)1,5/2]",5d96s6p,"(2D3/2,1P1)°",1.6129e-08,1.6129e-08,-1.1668e-13
5d96s6d,"[(2D3/2,1/2)2,5/2]",5d96s6p,"(2D3/2,3P2)°",3.7013e-09,2.2014e-09,1.4999e-09
5d96s6d,"[(2D3/2,1/2)2,5/2]",5d96s6p,"(2D3/2,3P1)°",4.1667e-09,2.4781e-09,1.6886e-09
5d96s6d,"[(2D3/2,1/2)2,5/2]",5d96s6p,"(2D5/2,1P1)°",8.3333e-09,4.9562e-09,3.3771e-09
5d96s6d,"[(2D3/2,1/2)2,5/2]",5d96s6p,"(2D3/2,1P1)°",3.3333e-08,1.9825e-08,1.3508e-08
5d96s6d,"[(2D5/2,1/2)2,3/2]",5d96s6p,"(2D5/2,3P1)°",3.3581e-09,1.2549e-09,2.1032e-09
5d96s6d,"[(2D5/2,1/2)2,3/2]",5d96s6p,"(2D5/2,3P0)°",9.0909e-09,3.3971e-09,5.6938e-09
5d96s6d,"[(2D5/2,1/2)2,3/2]",5d96s6p,"(2D5/2,3P2)°",2.2601e-08,8.4456e-09,1.4155e-08
5d96s6d,"[(2D5/2,1/2)2,3/2]",5d106p,2P°,9.2226e-08,3.4463e-08,5.7763e-08
5d96s6d,"[(2D5/2,1/2)2,3/2]",5d96s6p,"(2D3/2,3P1)°",1.0526e-07,3.9334e-08,6.5926e-08
5d96s6d,"[(2D5/2,1/2)2,5/2]",5d96s6p,"(2D5/2,3P2)°",6.2637e-09,1.5772e-09,4.6865e-09
5d96s6d,"[(2D5/2,1/2)2,5/2]",5d96s6p,"(2D5/2,1P1)°",2.7778e-08,6.9945e-09,2.0783e-08
5d96s6d,"[(2D5/2,1/2)3,3/2]",5d96s6p,"(2D5/2,3P0)°",5.2658e-09,1.6014e-09,3.6644e-09
5d96s6d,"[(2D5/2,1/2)3,3/2]",5d96s6p,"(2D5/2,3P1)°",2.1643e-08,6.5820e-09,1.5061e-08
5d96s6d,"[(2D5/2,1/2)3,3/2]",5d107p,2P°,1.2500e-07,3.8015e-08,8.6985e-08
5d96s6d,"[(2D5/2,1/2)3,3/2]",5d96s6p,"(2D5/2,3P2)°",2.2420e-07,6.8183e-08,1.5602e-07
5d96s6d,"[(2D5/2,1/2)3,3/2]",5d96s6p,"(2D3/2,3P1)°",2.5263e-07,7.6830e-08,1.7580e-07
5d96s6d,"[(2D5/2,1/2)3,5/2]",5d96s6p,"(2D5/2,3P0)°",2.8216e-09,2.0487e-09,7.7287e-10
5d96s6d,"[(2D5/2,1/2)3,5/2]",5d96s6p,"(2D5/2,3P1)°",1.6221e-08,1.1778e-08,4.4431e-09
5d96s6d,"[(2D5/2,1/2)3,5/2]",5d96s6p,"(2D5/2,1P1)°",4.0117e-08,2.9128e-08,1.0989e-08
5d96s6d,"[(2D5/2,1/2)3,5/2]",5d106p,2P°,4.3478e-08,3.1569e-08,1.1909e-08
5d96s6d,"[(2D5/2,1/2)3,5/2]",5d96s6p,"(2D5/2,3P2)°",1.4979e-07,1.0876e-07,4.1029e-08
5d96s6p,"(2D3/2,1P1)°",5d96s2,2D,1.9012e-08,8.3141e-10,1.8181e-08
5d96s6p,"(2D3/2,1P1)°",5d106s,2S,2.9887e-08,1.3070e-09,2.8580e-08
5d96s6p,"(2D3/2,1P1)°",5d106d,2D,3.0158e-06,1.3188e-07,2.8839e-06
5d96s6p,"(2D3/2,1P1)°",5d107s,2S,3.4397e-06,1.5042e-07,3.2893e-06
5d96s6p,"(2D3/2,3P0)°",5d96s2,2D,7.0455e-08,3.2406e-08,3.8049e-08
5d96s6p,"(2D3/2,3P0)°",5d106s,2S,8.3333e-06,3.8329e-06,4.5004e-06
5d96s6p,"(2D3/2,3P1)°",5d106s,2S,9.8529e-10,7.4100e-09,-6.4247e-09
5d96s6p,"(2D3/2,3P1)°",5d96s2,2D,5.2673e-08,3.9613e-07,-3.4346e-07
5d96s6p,"(2D3/2,3P2)°",5d106s,2S,1.0989e-09,1.3780e-09,-2.7914e-10
5d96s6p,"(2D3/2,3P2)°",5d107s,2S,8.3333e-08,1.0450e-07,-2.1168e-08
5d96s6p,"(2D3/2,3P2)°",5d96s2,2D,1.0428e-07,1.3077e-07,-2.6489e-08
5d96s6p,"(2D5/2,1P1)°",5d106s,2S,6.2500e-10,5.2049e-10,1.0451e-10
5d96s6p,"(2D5/2,1P1)°",5d107s,2S,1.3889e-07,1.1567e-07,2.3224e-08
5d96s6p,"(2D5/2,1P1)°",5d96s2,2D,1.4208e-07,1.1832e-07,2.3758e-08
5d96s6p,"(2D5/2,3P0)°",5d96s2,2D,1.4292e-04,1.2495e-07,1.4280e-04
5d96s6p,"(2D5/2,3P1)°",5d106s,2S,1.2821e-08,2.8689e-08,-1.5868e-08
5d96s6p,"(2D5/2,3P1)°",5d96s2,2D,5.2594e-07,1.1769e-06,-6.5092e-07
5d96s6p,"(2D5/2,3P2)°",5d106s,2S,1.1282e-08,2.2770e-07,-2.1642e-07
5d96s6p,"(2D5/2,3P2)°",5d96s2,2D,3.9752e-07,8.0231e-06,-7.6256e-06
5d96s7s,"[(2D5/2,1/2)2,1/2]",5d96s6p,"(2D5/2,3P1)°",1.3929e-08,2.5262e-09,1.1403e-08
5d96s7s,"[(2D5/2,1/2)2,1/2]",5d96s6p,"(2D3/2,3P0)°",3.3333e-08,6.0454e-09,2.7288e-08
5d96s7s,"[(2D5/2,1/2)2,1/2]",5d96s6p,"(2D5/2,3P0)°",1.0000e-07,1.8136e-08,8.1864e-08
5d96s7s,"[(2D5/2,1/2)2,1/2]",5d96s6p,"(2D5/2,3P2)°",1.9414e-07,3.5210e-08,1.5893e-07
5d96s7s,"[(2D5/2,1/2)2,1/2]",5d106p,2P°,2.8571e-07,5.1818e-08,2.3389e-07
5d96s7s,"[(2D5/2,1/2)3,1/2]",5d96s6p,"(2D5/2,3P0)°",2.9391e-08,2.6073e-09,2.6784e-08
5d96s7s,"[(2D5/2,1/2)3,1/2]",5d96s6p,"(2D5/2,3P1)°",4.3061e-08,3.8200e-09,3.9241e-08
5d96s7s,"[(2D5/2,1/2)3,1/2]",5d107p,2P°,1.1111e-07,9.8566e-09,1.0125e-07
5d96s7s,"[(2D5/2,1/2)3,1/2]",5d106p,2P°,2.7027e-07,2.3976e-08,2.4629e-07
5d96s7s,"[(2D5/2,1/2)3,1/2]",5d96s6p,"(2D5/2,1P1)°",4.7907e-07,4.2498e-08,4.3657e-07
