Upper Level Conf,Upper Level Term,Lower Level Conf,Lower Level Term,average_partial_lifetime,re_partial_lifetime,difference
3d,4D°,3d24s,a 4F,2.6316e-09,2.6316e-09,0.0000e+00
3d,4F°,3d24s,a 4F,5.5866e-09,5.5866e-09,0.0000e+00
3d,w 2D°,3d3,b 2D2,1.4053e-07,1.9345e-08,1.2119e-07
3d24d,4D,3d24p,z 4F°,1.6488e-08,6.7311e-09,9.7569e-09
3d24d,4D,3d24p,z 2D°,1.7857e-08,7.2900e-09,1.0567e-08
3d24d,4D,3d24p,z 2F°,1.2650e-07,5.1643e-08,7.4857e-08
3d24d,e 2G,3d24p,z 2F°,3.2744e-09,3.2699e-09,4.4836e-12
3d24d,e 2G,3d24p,z 2G°,9.1667e-09,9.1541e-09,1.2552e-11
3d24d,e 2H,3d24p,z 2G°,2.5000e-09,2.5000e-09,0.0000e+00
3d24d,e 4G,3d24p,z 4F°,2.0315e-08,4.2365e-09,1.6078e-08
3d24d,e 4G,3d24p,z 4G°,2.2786e-08,4.7518e-09,1.8034e-08
3d24d,e 4H,3d24p,z 4G°,6.7801e-09,2.0003e-09,4.7798e-09
3d24d,f 2F,3d24p,z 2F°,3.1250e-09,3.1250e-09,3.4091e-14
3d24d,f 2F,3d24p,z 2D°,8.3333e-09,8.3332e-09,9.0909e-14
3d24d,f 4F,3d24p,z 4F°,5.0281e-09,3.8097e-09,1.2184e-09
3d24d,f 4F,3d24p,z 4D°,3.4702e-08,2.6293e-08,8.4086e-09
3d24p,x 2D°,3d24s,b 2P,5.5640e-08,1.1870e-08,4.3770e-08
3d24p,x 2D°,3d3,b 2F,1.0876e-07,2.3202e-08,8.5558e-08
3d24p,x 2D°,3d3,a 2P,1.1132e-07,2.3748e-08,8.7572e-08
3d24p,x 2D°,3d24s,a 2D,1.7729e-07,3.7822e-08,1.3947e-07
3d24p,x 2D°,3d3,b 2D2,2.7203e-07,5.8034e-08,2.1400e-07
3d24p,x 2F°,3d24s,b 2G,5.3065e-08,8.6418e-09,4.4423e-08
3d24p,x 2F°,3d3,b 2F,2.4821e-07,4.0422e-08,2.0779e-07
3d24p,x 2F°,3d4s2,c 2D,3.2862e-07,5.3517e-08,2.7510e-07
3d24p,x 2F°,3d24s,a 2D,4.2095e-07,6.8553e-08,3.5240e-07
3d24p,x 2F°,3d3,b 2D2,6.9145e-07,1.1261e-07,5.7884e-07
3d24p,y 2D°,3d24s,a 2D,6.5746e-08,1.3439e-08,5.2307e-08
3d24p,y 2D°,3d3,a 2P,1.0550e-07,2.1564e-08,8.3936e-08
3d24p,y 2D°,3d3,a 2G,1.5221e-07,3.1112e-08,1.2110e-07
3d24p,y 2D°,3d24s,a 2F,2.1694e-07,4.4343e-08,1.7260e-07
3d24p,y 2D°,3d24s,b 4P,3.9491e-07,8.0720e-08,3.1419e-07
3d24p,y 2F°,3d3,a 2G,9.3206e-08,1.1331e-08,8.1875e-08
3d24p,y 2F°,3d3,b 2D2,1.4706e-07,1.7878e-08,1.2918e-07
3d24p,y 2F°,3d3,a 2P,1.8553e-07,2.2555e-08,1.6298e-07
3d24p,y 2F°,3d24s,b 2G,1.8766e-07,2.2814e-08,1.6485e-07
3d24p,y 2F°,3d24s,a 2F,2.9789e-07,3.6215e-08,2.6168e-07
3d24p,y 2G°,3d24s,a 2F,1.6033e-07,1.1982e-08,1.4835e-07
3d24p,y 2G°,3d3,a 2H,1.9605e-07,1.4652e-08,1.8140e-07
3d24p,y 2G°,3d3,b 2F,2.0855e-07,1.5586e-08,1.9296e-07
3d24p,y 2G°,3d24s,b 2G,3.2448e-07,2.4250e-08,3.0023e-07
3d24p,y 2G°,3d3,a 2G,4.8332e-07,3.6120e-08,4.4720e-07
3d24p,y 2P°,3d24s,b 2P,3.7779e-08,1.0413e-08,2.7366e-08
3d24p,y 2P°,3d3,a 2P,9.0894e-08,2.5052e-08,6.5842e-08
3d24p,y 2P°,3d4s2,c 2D,1.7423e-07,4.8021e-08,1.2621e-07
3d24p,y 2P°,3d3,b 2D2,2.6719e-07,7.3642e-08,1.9355e-07
3d24p,y 2P°,3d24s,a 2D,3.6177e-07,9.9710e-08,2.6206e-07
3d24p,y 4D°,3d24s,b 4P,2.7589e-08,4.8507e-09,2.2738e-08
3d24p,y 4D°,3d3,b 4F,6.1116e-07,1.0746e-07,5.0370e-07
3d24p,y 4D°,3d24s,a 2D,9.6154e-07,1.6906e-07,7.9248e-07
3d24p,y 4D°,3d3,b 2D2,1.1429e-06,2.0095e-07,9.4195e-07
3d24p,y 4D°,3d24s,a 4F,1.3090e-06,2.3015e-07,1.0788e-06
3d24p,z 2D°,3d3,b 4F,2.9412e-07,8.4192e-08,2.0993e-07
3d24p,z 2D°,3d3,a 2P,3.3052e-07,9.4612e-08,2.3591e-07
3d24p,z 2D°,3d24s,a 4F,5.8048e-07,1.6616e-07,4.1432e-07
3d24p,z 2D°,3d24s,a 2D,8.6933e-07,2.4885e-07,6.2048e-07
3d24p,z 2D°,3d3,b 2D2,9.0753e-07,2.5978e-07,6.4775e-07
3d24p,z 2F°,3d24s,a 2D,2.6240e-07,1.3201e-08,2.4920e-07
3d24p,z 2F°,3d3,a 2G,9.2361e-07,4.6467e-08,8.7714e-07
3d24p,z 2F°,3d24s,a 4F,9.5694e-07,4.8144e-08,9.0880e-07
3d24p,z 2F°,3d3,b 2D2,2.1835e-06,1.0985e-07,2.0736e-06
3d24p,z 2F°,3d24s,a 2F,2.7570e-06,1.3870e-07,2.6183e-06
3d24p,z 2G°,3d24s,a 2F,5.8432e-08,5.6937e-09,5.2738e-08
3d24p,z 2G°,3d3,a 2H,4.7617e-07,4.6399e-08,4.2977e-07
3d24p,z 2G°,3d3,a 2G,6.8299e-07,6.6552e-08,6.1644e-07
3d24p,z 2G°,3d24s,b 2G,4.2457e-06,4.1371e-07,3.8320e-06
3d24p,z 2G°,3d24s,a 4F,4.2504e-06,4.1417e-07,3.8362e-06
3d24p,z 2H°,3d24s,b 2G,2.1342e-07,1.1802e-08,2.0162e-07
3d24p,z 2H°,3d3,a 2H,2.1581e-07,1.1934e-08,2.0388e-07
3d24p,z 2H°,3d3,a 2G,3.8108e-07,2.1074e-08,3.6001e-07
3d24p,z 2P°,3d24s,a 2D,7.3044e-08,1.2983e-08,6.0061e-08
3d24p,z 2P°,3d3,a 2P,1.0175e-07,1.8085e-08,8.3665e-08
3d24p,z 2P°,3d24s,a 2F,1.1919e-07,2.1185e-08,9.8005e-08
3d24p,z 2P°,3d3,a 4P,3.5830e-07,6.3685e-08,2.9461e-07
3d24p,z 2P°,3d24s,b 2P,3.7576e-07,6.6789e-08,3.0897e-07
3d24p,z 2S°,3d3,a 2P,2.7445e-08,1.2661e-08,1.4784e-08
3d24p,z 2S°,3d24s,b 2P,1.2610e-07,5.8173e-08,6.7927e-08
3d24p,z 2S°,3d3,a 4P,5.1282e-07,2.3658e-07,2.7624e-07
3d24p,z 4D°,3d24s,a 4F,1.1757e-07,7.7012e-09,1.0987e-07
3d24p,z 4D°,3d3,a 4P,2.6605e-07,1.7427e-08,2.4862e-07
3d24p,z 4D°,3d24s,a 2F,4.9033e-07,3.2118e-08,4.5821e-07
3d24p,z 4D°,3d3,b 4F,7.8535e-07,5.1443e-08,7.3391e-07
3d24p,z 4D°,3d3,a 2P,1.0472e-06,6.8595e-08,9.7861e-07
3d24p,z 4F°,3d24s,a 4F,2.4204e-08,5.1570e-09,1.9047e-08
3d24p,z 4F°,3d3,b 4F,1.0144e-07,2.1613e-08,7.9827e-08
3d24p,z 4F°,3d24s,a 2F,3.1054e-06,6.6165e-07,2.4438e-06
3d24p,z 4F°,3d3,a 2P,3.1153e-06,6.6376e-07,2.4515e-06
3d24p,z 4F°,3d3,a 4P,4.5455e-06,9.6848e-07,3.5770e-06
3d24p,z 4G°,3d24s,a 4F,2.8610e-07,7.5014e-09,2.7860e-07
3d24p,z 4G°,3d3,b 4F,1.0497e-06,2.7523e-08,1.0222e-06
3d24p,z 4G°,3d24s,a 2F,8.0193e-06,2.1026e-07,7.8090e-06
3d24p,z 4G°,3d24s,a 2D,1.2458e-05,3.2664e-07,1.2131e-05
3d24p,z 4G°,3d3,a 2G,1.9884e-04,5.2135e-06,1.9363e-04
3d24p,z 4P°,3d24s,b 4P,2.4336e-08,8.1626e-09,1.6173e-08
3d24p,z 4P°,3d3,a 4P,4.0085e-08,1.3445e-08,2.6640e-08
3d24p,z 4P°,3d3,a 2P,3.3086e-07,1.1098e-07,2.1988e-07
3d24p,z 4S°,3d24s,b 4P,1.6852e-08,4.5829e-09,1.2269e-08
3d24p,z 4S°,3d3,a 4P,9.9074e-08,2.6943e-08,7.2131e-08
3d24p,z 4S°,3d24s,a 2D,3.0168e-07,8.2042e-08,2.1964e-07
3d24p,z 4S°,3d3,a 2P,5.1573e-07,1.4025e-07,3.7548e-07
3d24p,z 4S°,3d3,b 2D2,1.3717e-06,3.7304e-07,9.9866e-07
3d24s,b 2G,3d24s,a 4F,2.5694e+02,1.0635e+02,1.5059e+02
3d24s,b 2G,3d24s,a 2F,7.9145e+03,3.2760e+03,4.6385e+03
3d24s,b 2P,3d24s,a 2F,2.9432e+01,9.9505e+00,1.9482e+01
3d24s,b 4P,3d24s,a 4F,1.6508e+02,1.6508e+02,0.0000e+00
3d25s,e 2F,3d24p,z 2F°,7.6705e-09,7.5978e-09,7.2745e-11
3d25s,e 2F,3d24p,z 2G°,1.0257e-08,1.0160e-08,9.7275e-11
3d25s,e 2F,3d24p,z 2D°,2.2497e-08,2.2284e-08,2.1336e-10
3d25s,e 4F,3d24p,z 4G°,9.0909e-09,1.8327e-08,-9.2360e-09
3d25s,e 4F,3d24p,z 4F°,1.0870e-08,2.1914e-08,-1.1044e-08
3d3,b 2D2,3d24s,a 4F,3.7582e+02,7.4132e+01,3.0169e+02
3d3,b 2D2,3d3,b 4F,7.7233e+04,1.5235e+04,6.1998e+04
3d3,b 2F,3d24s,a 2F,2.3162e+01,5.2645e+00,1.7898e+01
3d4s2,c 2D,3d24s,a 2F,1.1241e+00,4.7269e-01,6.5141e-01
3d4s2,c 2D,3d3,a 2G,5.1316e+00,2.1579e+00,2.9737e+00
3d4s2,c 2D,3d24s,a 2D,8.3864e+00,3.5265e+00,4.8599e+00
