Upper Level Conf,Upper Level Term,Lower Level Conf,Lower Level Term,average_partial_lifetime,re_partial_lifetime,difference
2s22p2,1D,2s22p2,3P,6.3537e+05,2.5614e+02,6.3511e+05
2s22p2,1S,2s22p2,1D,8.7719e-01,8.5351e-01,2.3679e-02
2s22p2,1S,2s22p2,3P,3.2415e+03,3.1540e+03,8.7502e+01
2s22p2,3P,2s22p2,3P,2.9762e+11,3.0741e+05,2.9762e+11
2s22p3d,1D°,2s22p2,1D,3.6496e-10,3.6407e-10,8.9403e-13
2s22p3d,1D°,2s22p3p,1P,8.9286e-09,8.9067e-09,2.1872e-11
2s22p3d,1D°,2s22p3p,1D,1.1779e-07,1.1750e-07,2.8855e-10
2s22p3d,1D°,2s22p2,3P,7.1036e-06,7.0862e-06,1.7401e-08
2s22p3d,1D°,2s22p3p,3S,3.2154e-05,3.2075e-05,7.8766e-08
2s22p3d,1F°,2s22p2,1D,2.6110e-10,2.6110e-10,2.4589e-15
2s22p3d,1F°,2s22p3p,1D,1.6639e-08,1.6639e-08,1.5670e-13
2s22p3d,1F°,2s22p2,3P,5.3763e-07,5.3762e-07,5.0632e-12
2s22p3d,1F°,2s22p3p,3P,1.4245e-04,1.4245e-04,1.3415e-09
2s22p3d,1F°,2s22p3p,3D,1.8025e-04,1.8025e-04,1.6975e-09
2s22p3d,1P°,2s22p2,1S,3.8760e-10,3.8687e-10,7.2897e-13
2s22p3d,1P°,2s22p3p,1P,1.3228e-08,1.3203e-08,2.4878e-11
2s22p3d,1P°,2s22p3p,1S,5.2356e-08,5.2258e-08,9.8467e-11
2s22p3d,1P°,2s22p3p,1D,2.1598e-07,2.1557e-07,4.0620e-10
2s22p3d,1P°,2s22p2,1D,2.3585e-06,2.3541e-06,4.4357e-09
2s22p3d,3D°,2s22p2,3P,2.1810e-09,2.3853e-10,1.9425e-09
2s22p3d,3D°,2s22p3p,3P,1.6236e-07,1.7757e-08,1.4460e-07
2s22p3d,3D°,2s22p3p,3D,1.8545e-07,2.0282e-08,1.6517e-07
2s22p3d,3D°,2s22p2,1D,3.9594e-07,4.3304e-08,3.5264e-07
2s22p3d,3D°,2s22p2,1S,6.9930e-07,7.6482e-08,6.2282e-07
2s22p3d,3F°,2s22p2,3P,2.1586e-07,2.0977e-08,1.9488e-07
2s22p3d,3F°,2s22p2,1D,2.3679e-07,2.3011e-08,2.1378e-07
2s22p3d,3F°,2s22p3p,3D,4.8792e-07,4.7415e-08,4.4051e-07
