Upper Level Conf,Upper Level Term,Lower Level Conf,Lower Level Term,average_partial_lifetime,re_partial_lifetime,difference
3p63d84p,2D°,3p63d84s,2F,1.4286e-08,3.7435e-09,1.0543e-08
3p63d84p,2D°,3p63d84s,4F,1.2500e-07,3.2755e-08,9.2245e-08
3p63d84p,2F°,3p63d84s,4P,4.3478e-09,5.3255e-09,-9.7772e-10
3p63d84p,2F°,3p63d84s,2F,1.3756e-08,1.6849e-08,-3.0934e-09
3p63d84p,2F°,3p63d9,2D,2.0833e-08,2.5518e-08,-4.6849e-09
3p63d84p,2F°,3p63d84s,4F,2.3436e-07,2.8706e-07,-5.2702e-08
3p63d84p,2G°,3p63d84s,2F,7.7148e-09,3.5226e-09,4.1922e-09
3p63d84p,2G°,3p63d84s,4F,7.1081e-08,3.2456e-08,3.8625e-08
3p63d84p,4D°,3p63d84s,4F,6.2087e-07,4.7845e-09,6.1609e-07
3p63d84p,4D°,3p63d84s,2F,1.4706e-06,1.1333e-08,1.4593e-06
3p63d84p,4F°,3p63d84s,4F,3.4402e-08,4.1883e-09,3.0214e-08
3p63d84p,4F°,3p63d84s,2F,8.4720e-08,1.0314e-08,7.4406e-08
3p63d84p,4G°,3p63d84s,4F,2.7648e-08,3.3170e-09,2.4331e-08
3p63d84p,4G°,3p63d84s,2F,3.6045e-07,4.3244e-08,3.1721e-07
3p63d84s,2D,3p63d9,2D,3.1454e+00,7.7667e-01,2.3687e+00
3p63d84s,2D,3p63d84s,4F,1.7630e+02,4.3533e+01,1.3277e+02
3p63d84s,2D,3p63d84s,2D,6.1350e+02,1.5149e+02,4.6201e+02
3p63d84s,2D,3p63d84s,4P,1.8246e+03,4.5054e+02,1.3741e+03
3p63d84s,2D,3p63d84s,2F,4.1779e+03,1.0316e+03,3.1463e+03
3p63d84s,2F,3p63d84s,2F,2.1231e+01,5.7007e+00,1.5530e+01
3p63d84s,2F,3p63d9,2D,2.4240e+01,6.5087e+00,1.7731e+01
3p63d84s,2F,3p63d84s,4F,1.3254e+02,3.5588e+01,9.6952e+01
3p63d84s,2G,3p63d9,2D,1.1201e+00,2.1588e-01,9.0422e-01
3p63d84s,2G,3p63d84s,2F,4.3440e+02,8.3722e+01,3.5068e+02
3p63d84s,2G,3p63d84s,4F,1.4291e+03,2.7543e+02,1.1537e+03
3p63d84s,2G,3p63d84s,4P,1.7405e+04,3.3544e+03,1.4051e+04
3p63d84s,2G,3p63d84s,2D,2.7753e+04,5.3488e+03,2.2404e+04
3p63d84s,2P,3p63d9,2D,2.5000e-01,1.1636e-01,1.3364e-01
3p63d84s,2P,3p63d84s,2F,5.3993e+01,2.5131e+01,2.8862e+01
3p63d84s,2P,3p63d84s,2D,6.5371e+01,3.0427e+01,3.4944e+01
3p63d84s,2P,3p63d84s,4P,2.1331e+02,9.9285e+01,1.1402e+02
3p63d84s,2P,3p63d84s,4F,8.6504e+02,4.0263e+02,4.6241e+02
3p63d84s,4F,3p63d84s,4F,5.6123e+01,5.2645e+01,3.4776e+00
3p63d84s,4F,3p63d9,2D,1.1513e+04,1.0800e+04,7.1339e+02
3p63d84s,4P,3p63d84s,4P,5.2083e+01,3.1236e+01,2.0847e+01
3p63d84s,4P,3p63d84s,2D,1.0049e+02,6.0268e+01,4.0222e+01
3p63d84s,4P,3p63d84s,4F,1.0649e+02,6.3866e+01,4.2624e+01
3p63d84s,4P,3p63d9,2D,6.1842e+02,3.7089e+02,2.4753e+02
3p63d84s,4P,3p63d84s,2F,5.5986e+03,3.3577e+03,2.2409e+03
3p63d9,2D,3p63d9,2D,1.8051e+01,1.8051e+01,0.0000e+00
