Upper Level Conf,Upper Level Term,Lower Level Conf,Lower Level Term,average_partial_lifetime,re_partial_lifetime,difference
5d36p,6D°,5d46s,6D,3.2670e-08,6.4773e-09,2.6193e-08
5d36p,6D°,5d36s2,4F,3.3793e-07,6.7000e-08,2.7093e-07
5d36p,6D°,5d5,6S,5.4324e-07,1.0771e-07,4.3553e-07
5d36p,6D°,5d46s,4H,5.5249e-07,1.0954e-07,4.4295e-07
5d36p,6D°,5d46s,4D,8.6841e-07,1.7218e-07,6.9623e-07
5d36p,6F°,5d46s,6D,1.2116e-08,2.7232e-09,9.3928e-09
5d36p,6F°,5d46s,4D,1.5898e-06,3.5732e-07,1.2325e-06
5d36p,6G°,5d36s2,4F,4.5762e-07,1.3073e-07,3.2689e-07
5d36p,6G°,5d46s,6D,4.7371e-07,1.3532e-07,3.3839e-07
5d36p,6G°,5d46s,4H,5.5190e-07,1.5766e-07,3.9424e-07
5d36p,6G°,5d46s,4F,4.9751e-06,1.4212e-06,3.5539e-06
5d36p,6G°,5d46s,4D,9.2593e-06,2.6451e-06,6.6142e-06
5d46p,6F°,5d46s,6D,6.5989e-08,1.2276e-08,5.3713e-08
5d46p,6F°,5d46s,4H,3.7949e-07,7.0597e-08,3.0889e-07
5d46p,6F°,5d36s2,4F,5.4319e-07,1.0105e-07,4.4214e-07
5d46p,6F°,5d46s,4D,9.2873e-07,1.7277e-07,7.5596e-07
5d46p,6F°,5d5,4G,9.6154e-07,1.7888e-07,7.8266e-07
5d46p,6P°,5d5,6S,7.9365e-09,4.5902e-09,3.3463e-09
5d46p,6P°,5d46s,6D,2.9433e-08,1.7023e-08,1.2410e-08
5d46p,6P°,5d46s,4D,1.3351e-07,7.7218e-08,5.6292e-08
5d46p,6P°,5d46s,4F,1.7513e-06,1.0129e-06,7.3841e-07
