Upper Level Conf,Upper Level Term,Lower Level Conf,Lower Level Term,average_partial_lifetime,re_partial_lifetime,difference
2s22p43d,2D,2s22p43p,2P°,1.5209e-08,7.4314e-09,7.7776e-09
2s22p43d,2D,2s22p43p,2S°,3.8462e-08,1.8793e-08,1.9669e-08
2s22p43d,2D,2s22p43p,2F°,4.0064e-08,1.9576e-08,2.0488e-08
2s22p43d,2D,2s22p43p,2D°,8.9811e-08,4.3883e-08,4.5928e-08
2s22p43d,2D,2s22p43p,4S°,1.1309e-07,5.5258e-08,5.7832e-08
2s22p43d,2F,2s22p43p,2F°,7.6923e-09,4.6328e-09,3.0595e-09
2s22p43d,2F,2s22p43p,4S°,4.7619e-08,2.8679e-08,1.8940e-08
2s22p43d,2F,2s22p43p,2P°,5.0000e-08,3.0113e-08,1.9887e-08
2s22p43d,2F,2s22p43p,2D°,5.5363e-08,3.3343e-08,2.2020e-08
2s22p43d,2F,2s22p43p,4D°,1.3474e-07,8.1149e-08,5.3591e-08
2s22p43d,2G,2s22p43p,2F°,2.7519e-08,2.7663e-09,2.4753e-08
2s22p43d,2P,2s22p43p,2S°,7.7083e-09,5.4463e-09,2.2620e-09
2s22p43d,2P,2s22p43p,2P°,1.8924e-08,1.3371e-08,5.5532e-09
2s22p43d,2P,2s22p43p,2D°,1.3317e-07,9.4091e-08,3.9079e-08
2s22p43d,2P,2s22p43p,4P°,2.1532e-07,1.5213e-07,6.3186e-08
2s22p43d,2P,2s22p43p,4D°,5.6433e-07,3.9873e-07,1.6560e-07
2s22p43d,4D,2s22p43p,4P°,9.4576e-09,2.8463e-09,6.6113e-09
2s22p43d,4D,2s22p43p,4D°,8.1708e-08,2.4590e-08,5.7118e-08
2s22p43d,4D,2s22p43p,4S°,9.0294e-07,2.7174e-07,6.3120e-07
2s22p43d,4D,2s22p43p,2S°,1.0526e-06,3.1678e-07,7.3582e-07
2s22p43d,4D,2s22p43p,2D°,1.7360e-06,5.2245e-07,1.2135e-06
2s22p43d,4F,2s22p43p,4D°,1.0317e-07,9.3623e-09,9.3808e-08
2s22p43d,4F,2s22p43p,4S°,1.4683e-07,1.3324e-08,1.3351e-07
2s22p43d,4F,2s22p43p,2P°,1.7778e-07,1.6133e-08,1.6165e-07
2s22p43d,4F,2s22p43p,2D°,2.0491e-07,1.8595e-08,1.8632e-07
2s22p43d,4F,2s22p43p,2S°,2.7027e-07,2.4526e-08,2.4574e-07
2s22p43d,4P,2s22p43p,4S°,1.0718e-08,4.5770e-09,6.1410e-09
2s22p43d,4P,2s22p43p,4P°,3.6807e-08,1.5718e-08,2.1089e-08
2s22p43d,4P,2s22p43p,2P°,5.2944e-08,2.2609e-08,3.0335e-08
2s22p43d,4P,2s22p43p,4D°,1.3597e-07,5.8064e-08,7.7906e-08
2s22p43d,4P,2s22p43p,2D°,1.6937e-07,7.2327e-08,9.7043e-08
2s22p43p,2D°,2s22p43s,2P,1.6382e-08,9.9941e-09,6.3879e-09
2s22p43p,2D°,2s22p43s,2D,3.0068e-08,1.8343e-08,1.1725e-08
2s22p43p,2D°,2s22p43s,4P,1.6686e-06,1.0180e-06,6.5065e-07
2s22p43p,2F°,2s22p43s,2D,3.8278e-08,7.1429e-09,3.1135e-08
2s22p43p,2P°,2s22p43s,2S,6.2500e-09,7.9609e-09,-1.7109e-09
2s22p43p,2P°,2s22p43s,2D,1.9616e-08,2.4986e-08,-5.3697e-09
2s22p43p,2P°,2s22p43s,2P,2.6474e-08,3.3721e-08,-7.2471e-09
2s22p43p,2P°,2s22p43s,4P,4.5000e-07,5.7318e-07,-1.2318e-07
2s22p43p,2S°,2s22p43s,2P,2.9887e-08,6.4807e-09,2.3406e-08
2s22p43p,2S°,2s22p43s,4P,7.6923e-07,1.6680e-07,6.0243e-07
2s22p43p,4D°,2s22p43s,4P,3.5032e-08,5.6796e-09,2.9352e-08
2s22p43p,4D°,2s22p43s,2P,5.2025e-06,8.4346e-07,4.3590e-06
2s22p43p,4P°,2s22p43s,4P,2.8551e-08,7.8008e-09,2.0750e-08
2s22p43p,4P°,2s22p43s,2P,2.9412e-06,8.0360e-07,2.1376e-06
2s22p43p,4S°,2s22p43s,4P,1.3701e-08,3.9529e-09,9.7481e-09
2s22p43p,4S°,2s22p43s,2P,7.3413e-07,2.1181e-07,5.2232e-07
2s22p44f,2[1]°,2s22p43d,4D,5.2632e-08,2.6316e-08,2.6316e-08
2s22p44f,2[2]°,2s22p43d,4F,4.7619e-08,9.0154e-08,-4.2535e-08
2s22p44f,2[2]°,2s22p43d,4D,8.0754e-08,1.5289e-07,-7.2133e-08
2s22p44f,2[2]°,2s22p43d,2F,1.9231e-07,3.6409e-07,-1.7178e-07
2s22p44f,2[3]°,2s22p43d,2F,6.5899e-08,3.2375e-08,3.3524e-08
2s22p44f,2[3]°,2s22p43d,4D,9.7234e-08,4.7769e-08,4.9465e-08
2s22p44f,2[3]°,2s22p43d,4F,6.2348e-07,3.0630e-07,3.1718e-07
2s22p44f,2[4]°,2s22p43d,4D,1.0606e-07,5.2034e-08,5.4026e-08
2s22p44f,2[4]°,2s22p43d,4F,1.1542e-07,5.6626e-08,5.8794e-08
2s22p44f,2[4]°,2s22p43d,2F,2.8571e-07,1.4017e-07,1.4554e-07
2s22p44f,2[5]°,2s22p43d,4F,2.5893e-07,3.8314e-08,2.2062e-07
2s22p5,2P°,2s22p5,2P°,1.1641e+02,1.1641e+02,0.0000e+00
2s2p6,2S,2s22p5,2P°,2.7544e-10,1.2136e-10,1.5408e-10
