Upper Level Conf,Upper Level Term,Lower Level Conf,Lower Level Term,average_partial_lifetime,re_partial_lifetime,difference
4f35d2,4H°,4f46s,6I,1.1236e-07,1.1236e-07,3.1525e-13
4f35d2,4H°,4f46s,4I,2.9412e-07,2.9412e-07,8.2520e-13
4f35d2,4I°,4f46s,4I,1.9049e-07,1.5728e-07,3.3206e-08
4f35d2,4I°,4f46s,6I,3.3520e-07,2.7677e-07,5.8432e-08
4f35d2,4K°,4f46s,4I,2.1516e-07,2.4194e-07,-2.6782e-08
4f35d2,4K°,4f46s,6I,9.4340e-07,1.0608e-06,-1.1743e-07
4f35d6s,6H°,4f46s,6I,1.0204e-07,1.0204e-07,-2.6470e-23
4f35d6s,°,4f46s,6I,9.4729e-08,1.2268e-07,-2.7956e-08
4f35d6s,°,4f46s,4I,2.5907e-07,3.3552e-07,-7.6454e-08
4f46p,4H°,4f46s,4I,4.5872e-08,4.5871e-08,7.1573e-13
4f46p,4H°,4f46s,6I,1.7857e-07,1.7857e-07,2.7862e-12
4f46p,4I°,4f46s,4I,2.7433e-08,3.5063e-08,-7.6305e-09
4f46p,4I°,4f46s,6I,7.8125e-08,9.9855e-08,-2.1730e-08
4f46p,4K°,4f46s,4I,5.1731e-08,4.8492e-08,3.2392e-09
4f46p,4K°,4f46s,6I,1.5270e-07,1.4314e-07,9.5615e-09
4f46p,6H°,4f46s,6I,5.1797e-08,3.3124e-08,1.8673e-08
4f46p,6H°,4f46s,4I,1.3333e-07,8.5264e-08,4.8066e-08
4f46p,6H°,4f45d,6I,4.3478e-07,2.7804e-07,1.5674e-07
4f46p,6I°,4f46s,6I,1.2410e-07,4.9154e-08,7.4946e-08
4f46p,6I°,4f45d,6K,1.2592e-07,4.9875e-08,7.6045e-08
4f46p,6I°,4f46s,4I,2.2415e-07,8.8782e-08,1.3537e-07
4f46p,6I°,4f45d,6I,3.4093e-07,1.3504e-07,2.0589e-07
4f46p,6K°,4f45d,6L,4.2915e-08,2.6298e-08,1.6617e-08
4f46p,6K°,4f46s,6I,5.0823e-08,3.1144e-08,1.9679e-08
4f46p,6K°,4f45d,6K,1.2147e-07,7.4437e-08,4.7033e-08
4f46p,6K°,4f46s,4I,1.7784e-07,1.0898e-07,6.8860e-08
4f46p,6K°,4f45d,6I,7.2245e-07,4.4272e-07,2.7973e-07
4f46p,°,4f46s,4I,2.3810e-08,2.4250e-08,-4.4013e-10
4f46p,°,4f46s,6I,6.3535e-08,6.4709e-08,-1.1745e-09
4f46p,°,4f45d,6K,1.8519e-07,1.8861e-07,-3.4233e-09
