Observed  Wavelength  Vac (nm),Ritz  Wavelength  Vac (nm),Rel.  Int. (?),Aki (s-1),Acc.,Ei  (cm-1),,Ek  (cm-1),Type,TPRef.,LineRef.
296.302,,100l,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3500&amp;comment_code=&amp;element=Am&amp;spectr_charge=2&amp;ref=3500&amp;type=
296.671,,1000l,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3500&amp;comment_code=&amp;element=Am&amp;spectr_charge=2&amp;ref=3500&amp;type=
296.929,,1000l,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3500&amp;comment_code=&amp;element=Am&amp;spectr_charge=2&amp;ref=3500&amp;type=
298.724,,1000s,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3500&amp;comment_code=&amp;element=Am&amp;spectr_charge=2&amp;ref=3500&amp;type=
299.351,,500l,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3500&amp;comment_code=&amp;element=Am&amp;spectr_charge=2&amp;ref=3500&amp;type=
300.425,,1000s,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3500&amp;comment_code=&amp;element=Am&amp;spectr_charge=2&amp;ref=3500&amp;type=
302.799,,500s,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3500&amp;comment_code=&amp;element=Am&amp;spectr_charge=2&amp;ref=3500&amp;type=
302.886,,100l,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3500&amp;comment_code=&amp;element=Am&amp;spectr_charge=2&amp;ref=3500&amp;type=
303.836,,500l,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3500&amp;comment_code=&amp;element=Am&amp;spectr_charge=2&amp;ref=3500&amp;type=
305.369,,200s,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3500&amp;comment_code=&amp;element=Am&amp;spectr_charge=2&amp;ref=3500&amp;type=
312.049,,2000s,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3500&amp;comment_code=&amp;element=Am&amp;spectr_charge=2&amp;ref=3500&amp;type=
316.183,,200s,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3500&amp;comment_code=&amp;element=Am&amp;spectr_charge=2&amp;ref=3500&amp;type=
316.786,,100s,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3500&amp;comment_code=&amp;element=Am&amp;spectr_charge=2&amp;ref=3500&amp;type=
320.326,,100l,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3500&amp;comment_code=&amp;element=Am&amp;spectr_charge=2&amp;ref=3500&amp;type=
328.232,,500s,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3500&amp;comment_code=&amp;element=Am&amp;spectr_charge=2&amp;ref=3500&amp;type=
328.667,,200l,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3500&amp;comment_code=&amp;element=Am&amp;spectr_charge=2&amp;ref=3500&amp;type=
336.255,,500s,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3500&amp;comment_code=&amp;element=Am&amp;spectr_charge=2&amp;ref=3500&amp;type=
341.966,,200s,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3500&amp;comment_code=&amp;element=Am&amp;spectr_charge=2&amp;ref=3500&amp;type=
345.210,,1000l,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3500&amp;comment_code=&amp;element=Am&amp;spectr_charge=2&amp;ref=3500&amp;type=
348.331,,5000l,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3500&amp;comment_code=&amp;element=Am&amp;spectr_charge=2&amp;ref=3500&amp;type=
356.268,,200s,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3500&amp;comment_code=&amp;element=Am&amp;spectr_charge=2&amp;ref=3500&amp;type=
359.607,,100s,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3500&amp;comment_code=&amp;element=Am&amp;spectr_charge=2&amp;ref=3500&amp;type=
368.457,,100l,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3500&amp;comment_code=&amp;element=Am&amp;spectr_charge=2&amp;ref=3500&amp;type=
369.642,,1000s,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3500&amp;comment_code=&amp;element=Am&amp;spectr_charge=2&amp;ref=3500&amp;type=
370.786,,100l,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3500&amp;comment_code=&amp;element=Am&amp;spectr_charge=2&amp;ref=3500&amp;type=
377.750,,5000l,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3500&amp;comment_code=&amp;element=Am&amp;spectr_charge=2&amp;ref=3500&amp;type=
392.625,,5000l,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3500&amp;comment_code=&amp;element=Am&amp;spectr_charge=2&amp;ref=3500&amp;type=
395.258,,1000l,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3500&amp;comment_code=&amp;element=Am&amp;spectr_charge=2&amp;ref=3500&amp;type=
403.637,,500s,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3500&amp;comment_code=&amp;element=Am&amp;spectr_charge=2&amp;ref=3500&amp;type=
408.929,,5000s,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3500&amp;comment_code=&amp;element=Am&amp;spectr_charge=2&amp;ref=3500&amp;type=
408.932,,100l,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3500&amp;comment_code=&amp;element=Am&amp;spectr_charge=2&amp;ref=3500&amp;type=
418.812,,1000s,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3500&amp;comment_code=&amp;element=Am&amp;spectr_charge=2&amp;ref=3500&amp;type=
430.965,,200s,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3500&amp;comment_code=&amp;element=Am&amp;spectr_charge=2&amp;ref=3500&amp;type=
432.457,,2000s,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3500&amp;comment_code=&amp;element=Am&amp;spectr_charge=2&amp;ref=3500&amp;type=
444.136,,2000s,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3500&amp;comment_code=&amp;element=Am&amp;spectr_charge=2&amp;ref=3500&amp;type=
450.945,,5000l,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3500&amp;comment_code=&amp;element=Am&amp;spectr_charge=2&amp;ref=3500&amp;type=
457.559,,5000l,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3500&amp;comment_code=&amp;element=Am&amp;spectr_charge=2&amp;ref=3500&amp;type=
459.331,,1000s,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3500&amp;comment_code=&amp;element=Am&amp;spectr_charge=2&amp;ref=3500&amp;type=
469.970,,2000l,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3500&amp;comment_code=&amp;element=Am&amp;spectr_charge=2&amp;ref=3500&amp;type=
487.222,,2000l,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3500&amp;comment_code=&amp;element=Am&amp;spectr_charge=2&amp;ref=3500&amp;type=
502.096,,1000l,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3500&amp;comment_code=&amp;element=Am&amp;spectr_charge=2&amp;ref=3500&amp;type=
521.599,,200l,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3500&amp;comment_code=&amp;element=Am&amp;spectr_charge=2&amp;ref=3500&amp;type=
558.421,,1000l,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3500&amp;comment_code=&amp;element=Am&amp;spectr_charge=2&amp;ref=3500&amp;type=
