Upper Level Conf,Upper Level Term,Lower Level Conf,Lower Level Term,average_partial_lifetime,var_partial_lifetime,average_Ek,var_Ek,average_Ei,var_Ei,count
5d106s6d,1D,5d106s6p,1P°,3.2258e-08,,7.1333e+04,,5.4069e+04,,1
5d106s6d,3D,5d106s6p,1P°,8.5452e-07,1.3192e-12,7.1366e+04,1.8041e+03,5.4069e+04,0.0000e+00,2
5d106s6d,3D,5d106s6p,3P°,7.5354e-08,1.3121e-14,7.1379e+04,1.7507e+03,4.1837e+04,9.5126e+06,5
5d106s6p,1P°,5d106s2,1S,1.3405e-09,,5.4069e+04,,0.0000e+00,,1
5d106s6p,3P°,5d106s2,1S,1.1905e-07,,3.9412e+04,,0.0000e+00,,1
5d106s7d,1D,5d106s6p,1P°,1.1905e-07,,7.7064e+04,,5.4069e+04,,1
5d106s7d,1D,5d106s6p,3P°,2.9798e-07,8.5757e-14,7.7064e+04,0.0000e+00,4.1728e+04,1.0722e+07,2
5d106s7d,1D,5d106s7p,3P°,3.3333e-07,,7.7064e+04,,6.9662e+04,,1
5d106s7d,3D,5d106s7p,3P°,2.2639e-07,5.8391e-15,7.7092e+04,1.8232e+02,6.9613e+04,7.0303e+03,3
5d106s7d,3D,5d106s6p,1P°,3.4483e-07,,7.7108e+04,,5.4069e+04,,1
5d106s7d,3D,5d106s6p,3P°,5.0544e-08,2.3476e-15,7.7115e+04,1.5502e+02,4.2499e+04,7.1477e+06,3
5d106s7d,3D,5d96s26p,2[3/2]°,4.3478e-07,,7.7129e+04,,6.8886e+04,,1
5d106s7p,1P°,5d106s7s,1S,1.6667e-08,,7.1295e+04,,6.3928e+04,,1
5d106s7p,1P°,5d106s7s,3S,2.7027e-07,,7.1295e+04,,6.2350e+04,,1
5d106s7p,3P°,5d106s7s,3S,2.3862e-08,1.5126e-17,7.0129e+04,8.7803e+05,6.2350e+04,7.9409e-23,3
5d106s7s,1S,5d106s6p,1P°,3.6900e-08,,6.3928e+04,,5.4069e+04,,1
5d106s7s,1S,5d106s6p,3P°,2.5000e-07,,6.3928e+04,,3.9412e+04,,1
5d106s7s,3S,5d106s6p,1P°,3.1250e-06,,6.2350e+04,,5.4069e+04,,1
5d106s7s,3S,5d106s6p,3P°,2.8858e-08,2.8538e-16,6.2350e+04,7.9409e-23,4.0367e+04,1.0917e+07,3
5d106s8d,1D,5d106s7p,3P°,2.3256e-06,,7.9661e+04,,6.9662e+04,,1
5d106s8d,3D,5d106s6p,3P°,2.7778e-07,,7.9679e+04,,3.7645e+04,,1
5d106s8d,3D,5d106s7p,3P°,9.5455e-07,4.1322e-15,7.9684e+04,6.7164e+01,6.9589e+04,1.0545e+04,2
5d106s8p,1P°,5d106s7s,1S,1.6667e-06,,7.6863e+04,,6.3928e+04,,1
5d106s8p,3P°,5d106s7s,3S,6.2500e-07,,7.6823e+04,,6.2350e+04,,1
5d106s8s,1S,5d106s6p,1P°,1.7241e-07,,7.4405e+04,,5.4069e+04,,1
5d106s8s,1S,5d106s6p,3P°,9.0909e-07,,7.4405e+04,,3.9412e+04,,1
5d106s8s,3S,5d106s6p,1P°,3.7453e-05,,7.3961e+04,,5.4069e+04,,1
5d106s8s,3S,5d106s6p,3P°,9.5718e-08,3.4945e-15,7.3961e+04,0.0000e+00,4.0367e+04,1.0917e+07,3
5d96s26p,2[3/2]°,5d106s7s,1S,4.1667e-06,,7.8813e+04,,6.3928e+04,,1
5d96s26p,2[3/2]°,5d106s7s,3S,8.3788e-06,1.3738e-10,7.3850e+04,4.9269e+07,6.2350e+04,0.0000e+00,2
