Upper Level Conf,Upper Level Term,Lower Level Conf,Lower Level Term,average_partial_lifetime,var_partial_lifetime,average_Ek,var_Ek,average_Ei,var_Ei,count
4d105s5d,1D,4d105s5p,1P°,1.6949e-08,,5.9220e+04,,4.3692e+04,,1
4d105s5d,3D,4d105s5p,3P°,1.4502e-08,7.1212e-17,5.9497e+04,1.5336e+02,3.1016e+04,5.9700e+05,5
4d105s5p,1P°,4d105s2,1S,1.8868e-09,,4.3692e+04,,0.0000e+00,,1
4d105s5p,3P°,4d105s2,1S,2.4631e-06,,3.0656e+04,,0.0000e+00,,1
4d105s6d,1D,4d105s5p,1P°,1.8182e-07,,6.5135e+04,,4.3692e+04,,1
4d105s6d,3D,4d105s5p,3P°,3.6961e-08,3.6989e-16,6.5358e+04,3.2231e+01,3.1016e+04,5.9700e+05,5
4d105s6s,3S,4d105s5p,3P°,3.9723e-08,1.0485e-15,5.1484e+04,0.0000e+00,3.0866e+04,7.6651e+05,3
4d105s7d,1D,4d105s5p,1P°,2.1277e-07,,6.7838e+04,,4.3692e+04,,1
