Upper Level Conf,Upper Level Term,Lower Level Conf,Lower Level Term,average_partial_lifetime,var_partial_lifetime,average_Ek,var_Ek,average_Ei,var_Ei,count
4f135d5/26s2,"(7/2,5/2)°",4f146s2,1S,1.4641e-08,,2.8857e+04,,0.0000e+00,,1
4f146s6p,1P°,4f146s2,1S,5.2083e-09,,2.5068e+04,,0.0000e+00,,1
4f146s6p,3P°,4f146s2,1S,8.6957e-07,,1.7992e+04,,0.0000e+00,,1
4f146s7p,1P°,4f146s2,1S,1.0000e-08,,4.0564e+04,,0.0000e+00,,1
