Upper Level Conf,Upper Level Term,Lower Level Conf,Lower Level Term,average_partial_lifetime,var_partial_lifetime,average_Ek,var_Ek,average_Ei,var_Ei,count
4s24p54d,2[3/2]°,4s24p55p,2[1/2],1.0304e-06,9.6249e-13,1.0227e+05,1.3735e+07,9.1169e+04,0.0000e+00,2
4s24p54d,2[3/2]°,4s24p55p,2[3/2],2.1722e-06,2.4607e-12,1.0260e+05,5.7603e+06,9.3044e+04,7.5792e+03,6
4s24p54d,2[3/2]°,4s24p55p,2[5/2],3.7705e-06,8.9888e-12,1.0277e+05,4.9112e+06,9.2304e+04,4.2103e+01,4
4s24p54d,2[3/2]°,4s24p6,1S,7.4642e-09,7.7597e-18,1.0227e+05,1.3735e+07,0.0000e+00,0.0000e+00,2
4s24p54d,2[5/2]°,4s24p55p,2[1/2],6.8966e-05,,1.0344e+05,,9.1169e+04,,1
4s24p54d,2[5/2]°,4s24p55p,2[3/2],3.4441e-06,2.9523e-11,1.0121e+05,6.6657e+06,9.3044e+04,8.4213e+03,4
4s24p54d,2[5/2]°,4s24p55p,2[5/2],3.7492e-06,3.4035e-11,1.0046e+05,5.3355e+06,9.2301e+04,5.0524e+01,6
4s24p55p,2[1/2],4s24p55s,2[1/2]°,4.7101e-06,3.1389e-11,9.5187e+04,1.2376e+07,8.5628e+04,1.1444e+05,6
4s24p55p,2[1/2],4s24p55s,2[3/2]°,3.9177e-06,6.3745e-11,9.4454e+04,1.1433e+07,8.0539e+04,2.6792e+05,5
4s24p55p,2[3/2],4s24p55s,2[1/2]°,4.3276e-06,3.2035e-11,9.5365e+04,6.6324e+06,8.5628e+04,1.1444e+05,6
4s24p55p,2[3/2],4s24p55s,2[3/2]°,1.2198e-05,5.3412e-10,9.5407e+04,6.4043e+06,8.0444e+04,2.5516e+05,8
4s24p55s,2[1/2]°,4s24p6,1S,3.2362e-09,,8.5847e+04,,0.0000e+00,,1
4s24p56p,2[1/2],4s24p55s,2[1/2]°,3.2528e-06,7.8225e-12,1.0590e+05,8.9860e+06,8.5628e+04,1.1444e+05,6
4s24p56p,2[1/2],4s24p55s,2[3/2]°,7.8788e-05,1.2563e-08,1.0531e+05,8.6677e+06,8.0539e+04,2.6792e+05,5
4s24p56p,2[3/2],4s24p55s,2[1/2]°,3.8058e-05,2.3079e-09,1.0591e+05,7.9642e+06,8.5628e+04,1.1444e+05,6
4s24p56p,2[3/2],4s24p55s,2[3/2]°,3.1633e-05,1.6549e-09,1.0592e+05,7.6247e+06,8.0444e+04,2.5516e+05,8
4s24p56s,2[1/2]°,4s24p55p,2[1/2],1.1412e-06,2.6384e-12,1.0513e+05,1.0076e+03,9.5669e+04,1.5190e+07,3
4s24p56s,2[1/2]°,4s24p55p,2[3/2],1.7648e-07,1.4453e-14,1.0513e+05,1.0076e+03,9.7712e+04,4.0659e+04,3
4s24p56s,2[1/2]°,4s24p6,1S,3.8760e-08,,1.0515e+05,,0.0000e+00,,1
4s24p54d,2[1/2]°,4s24p6,1S,9.0090e-08,,9.7085e+04,,0.0000e+00,,1
