Upper Level Conf,Upper Level Term,Lower Level Conf,Lower Level Term,average_partial_lifetime,var_partial_lifetime,average_Ek,var_Ek,average_Ei,var_Ei,count
3d10,1S,3d84s2,1D,3.4483e+03,,1.4729e+04,,1.3521e+04,,1
3d10,1S,3d84s2,3F,5.5556e+03,,1.4729e+04,,2.2166e+03,,1
3d10,1S,3d94s,1D,3.2258e+00,,1.4729e+04,,3.4099e+03,,1
3d10,1S,3d94s,3D,1.4706e+01,,1.4729e+04,,8.7982e+02,,1
3d84s2,1D,3d84s2,3F,6.2335e+01,1.0136e+04,1.3521e+04,0.0000e+00,1.1829e+03,1.2450e+06,3
3d84s2,1D,3d94s,1D,8.3333e+01,,1.3521e+04,,3.4099e+03,,1
3d84s2,1D,3d94s,3D,7.8416e+02,1.5511e+06,1.3521e+04,0.0000e+00,9.3256e+02,5.7083e+05,3
3d8,3D°,3d84s2,3F,9.7936e-07,4.8000e-12,3.9265e+04,3.5791e+07,1.2939e+03,7.6682e+05,12
3d8,3F°,3d94s,1D,2.2382e-07,3.6659e-14,4.2502e+04,7.7574e+07,3.4099e+03,2.5849e-25,5
3d8,3F°,3d94s,3D,5.7710e-08,4.0289e-15,4.2420e+04,6.2440e+07,7.7646e+02,3.3263e+05,15
3d8,3F°,3d84s2,3F,3.8498e-06,8.8731e-11,3.9965e+04,5.1580e+07,1.2042e+03,7.6908e+05,14
3d8,3P°,3d84s2,3F,7.8683e-08,6.7750e-15,4.5888e+04,2.9831e+06,1.6270e+03,2.6071e+05,3
3d84s2,1G,3d84s2,1D,2.4390e+03,,2.2102e+04,,1.3521e+04,,1
3d84s2,1G,3d84s2,3F,1.1142e+03,3.6933e+06,2.2102e+04,0.0000e+00,1.1829e+03,1.2450e+06,3
3d84s2,1G,3d94s,1D,2.2727e+00,,2.2102e+04,,3.4099e+03,,1
3d84s2,1G,3d94s,3D,6.3916e+02,7.8541e+05,2.2102e+04,0.0000e+00,5.4230e+02,2.2783e+05,2
3d84s2,1S,3d94p,3P°,1.0526e-07,,5.0276e+04,,2.9501e+04,,1
3d84s2,3F,3d84s2,3F,2.8065e+01,2.8491e+02,1.7744e+03,3.9107e+05,6.6608e+02,8.8733e+05,2
3d8,3D°,3d94s,3D,7.1258e-08,4.7796e-15,4.0732e+04,4.0725e+07,9.1938e+02,3.0500e+05,16
3d8,3G°,3d84s2,3F,6.0472e-06,2.4505e-10,3.5579e+04,4.0077e+07,8.3836e+02,7.1077e+05,9
3d8,3G°,3d94s,3D,4.4157e-06,8.5765e-11,3.8000e+04,5.0517e+07,4.2980e+02,1.2151e+05,6
3d8,°,3d84s2,3F,5.4828e-08,2.4707e-15,4.4109e+04,1.5464e+05,4.4405e+02,5.9155e+05,3
3d8,°,3d94s,3D,1.3333e-08,,4.3655e+04,,2.0479e+02,,1
3d8,1D°,3d84s2,1D,1.7857e-06,,3.6601e+04,,1.3521e+04,,1
3d8,1D°,3d84s2,3F,5.7420e-07,4.2312e-13,4.2893e+04,5.2789e+07,1.7744e+03,2.6071e+05,4
3d8,1D°,3d84s2,3P,2.4012e-05,7.5788e-10,3.6601e+04,0.0000e+00,1.5672e+04,7.7075e+03,2
3d8,1D°,3d94s,1D,4.5513e-08,2.8608e-15,4.2893e+04,7.9183e+07,3.4099e+03,0.0000e+00,2
3d8,1D°,3d94s,3D,3.4809e-07,4.9483e-14,4.1635e+04,4.7510e+07,1.0781e+03,4.1193e+05,5
3d8,1F°,3d84s2,1D,1.6393e-05,,3.5639e+04,,1.3521e+04,,1
3d8,1F°,3d84s2,1G,5.2632e-06,,3.5639e+04,,2.2102e+04,,1
3d8,1F°,3d84s2,3F,3.7313e-06,1.5971e-11,3.5639e+04,0.0000e+00,1.1829e+03,1.2450e+06,3
3d8,1F°,3d94s,1D,2.0408e-08,,3.5639e+04,,3.4099e+03,,1
3d8,1F°,3d94s,3D,2.0408e-07,,3.5639e+04,,2.0479e+02,,1
3d8,1G°,3d84s2,3F,4.7619e-07,,3.3590e+04,,1.3322e+03,,1
3d8,1G°,3d94s,3D,1.1494e-07,,3.3590e+04,,2.0479e+02,,1
3d8,3D°,3d10,1S,6.6667e-06,,3.4409e+04,,1.4729e+04,,1
3d8,3D°,3d84s2,1D,1.7812e-05,2.4712e-11,3.3840e+04,2.4539e+05,1.3521e+04,0.0000e+00,3
3d8,3D°,3d84s2,3P,1.3447e-05,2.2410e-10,3.3908e+04,2.1086e+05,1.5741e+04,2.7712e+04,5
3d8,3D°,3d94s,1D,2.8711e-06,2.2378e-11,3.3840e+04,2.4539e+05,3.4099e+03,0.0000e+00,3
3d8,3F°,3d84s2,1D,2.2923e-05,2.6725e-10,3.3638e+04,5.5223e+05,1.3521e+04,0.0000e+00,2
3d8,3F°,3d84s2,3P,3.2053e-05,1.5213e-09,3.3813e+04,3.6815e+05,1.5651e+04,5.1383e+03,3
3d8,3G°,3d94s,1D,2.2727e-05,,3.1786e+04,,3.4099e+03,,1
3d8,5D°,3d84s2,3F,2.7007e-03,2.0487e-05,2.9775e+04,5.0537e+07,1.0355e+03,7.6069e+05,6
3d8,5D°,3d94s,3D,1.3221e-06,4.2589e-12,3.8609e+04,9.3982e+07,4.2980e+02,1.5189e+05,3
3d8,5F°,3d94s,3D,1.7632e-05,2.0570e-09,2.9947e+04,1.8471e+05,8.2860e+02,4.5622e+05,7
3d8,5F°,3d84s2,1D,7.1078e-05,3.0037e-10,2.9998e+04,5.4564e+04,1.3521e+04,0.0000e+00,2
3d8,5F°,3d84s2,3F,8.3296e-05,1.8586e-08,2.9567e+04,3.4839e+05,1.0537e+03,8.9542e+05,8
3d8,5F°,3d94s,1D,5.0866e-07,8.4566e-14,2.9998e+04,5.4564e+04,3.4099e+03,0.0000e+00,2
3d8,5G°,3d84s2,3F,1.5864e-04,1.3524e-07,2.8242e+04,1.6739e+05,8.1348e+02,8.9838e+05,6
3d8,5G°,3d94s,3D,3.0816e-06,1.4472e-12,2.8408e+04,8.6684e+04,4.2980e+02,1.5189e+05,3
3d84s2,3P,3d84s2,3F,3.7434e+01,7.7339e+02,1.5719e+04,2.5036e+04,1.5523e+03,7.6605e+05,6
3d84s2,3P,3d84s2,3P,1.6042e+04,4.6259e+08,1.5876e+04,4.0131e+04,1.5672e+04,7.7075e+03,2
3d84s2,3P,3d94s,1D,3.1026e+04,2.6906e+09,1.5787e+04,4.3617e+04,3.4099e+03,0.0000e+00,3
3d84s2,3P,3d94s,3D,4.2133e+01,1.6419e+03,1.5721e+04,2.0895e+04,9.2503e+02,3.8095e+05,7
3d84s2,3P,3d84s2,1D,1.4881e+01,1.9684e+00,1.5672e+04,7.7075e+03,1.3521e+04,0.0000e+00,2
3d8,1P°,3d94s,1D,1.3699e-08,,4.8818e+04,,3.4099e+03,,1
3d8,1P°,3d94s,3D,1.2987e-07,,4.8818e+04,,8.7982e+02,,1
3d8,3P°,3d94s,3D,4.8097e-08,5.0618e-15,4.6945e+04,2.4461e+05,1.1839e+03,3.9674e+05,6
3d8,3S°,3d94s,1D,6.6667e-08,,4.9403e+04,,3.4099e+03,,1
3d8,3S°,3d94s,3D,4.3478e-08,,4.9403e+04,,8.7982e+02,,1
3d8,5P°,3d84s2,3F,1.5847e-06,1.3484e-12,4.0402e+04,5.0400e+03,8.8811e+02,5.9155e+05,3
3d8,5P°,3d94s,1D,7.1429e-07,,4.0484e+04,,3.4099e+03,,1
3d8,5S°,3d94s,3D,1.7411e-07,3.8305e-14,4.7329e+04,0.0000e+00,5.4230e+02,2.2783e+05,2
3d84s5s,1F,3d8,1D°,9.0909e-08,,5.4251e+04,,3.6601e+04,,1
3d84s5s,1F,3d8,1F°,6.2500e-08,,5.4251e+04,,3.5639e+04,,1
3d84s5s,1F,3d8,1G°,4.5455e-08,,5.4251e+04,,3.3590e+04,,1
3d84s5s,1F,3d8,3D°,1.8506e-07,3.5630e-15,5.4251e+04,0.0000e+00,3.3556e+04,6.0575e+03,2
3d84s5s,1F,3d8,3F°,3.8555e-07,5.3930e-14,5.4251e+04,0.0000e+00,3.3416e+04,4.2327e+05,3
3d84s5s,1F,3d8,3G°,6.3917e-07,6.7360e-13,5.4251e+04,0.0000e+00,3.1383e+04,3.2515e+05,2
3d84s5s,1F,3d94p,1D°,6.6667e-07,,5.4251e+04,,3.1442e+04,,1
3d84s5s,1F,3d94p,3F°,1.6231e-06,4.2370e-13,5.4251e+04,0.0000e+00,2.9401e+04,1.2836e+04,2
3d84s5s,3F,3d8,3D°,2.8023e-07,2.3638e-14,5.3951e+04,3.1876e+06,3.3538e+04,4.0383e+03,3
3d84s5s,3F,3d8,3F°,3.8384e-07,1.4206e-13,5.2310e+04,3.2108e+06,3.3057e+04,5.7928e+03,5
3d84s5s,3F,3d8,3G°,4.3533e-08,3.5893e-18,5.1271e+04,6.2060e+05,3.1230e+04,2.3318e+05,3
3d84s5s,3F,3d94p,1F°,2.1739e-06,,5.2041e+04,,3.1031e+04,,1
3d84s5s,3F,3d94p,3D°,2.8680e-07,5.6279e-14,5.2041e+04,0.0000e+00,3.0401e+04,5.2464e+05,2
3d84s5s,3F,3d94p,3F°,1.5873e-07,,5.2041e+04,,3.0619e+04,,1
3d84s5s,3F,3d8,1G°,5.8824e-07,,5.1306e+04,,3.3590e+04,,1
3d84s5s,3F,3d94p,1D°,5.0000e-07,,5.1306e+04,,3.1442e+04,,1
3d84s5s,3F,3d8,5D°,5.5556e-07,,5.0466e+04,,2.6666e+04,,1
3d84s5s,3F,3d8,5F°,3.9315e-06,1.0751e-11,5.0466e+04,0.0000e+00,2.9459e+04,2.7999e+05,2
3d84s5s,3F,3d8,5G°,7.1429e-06,,5.0466e+04,,2.8578e+04,,1
3d84s5s,3F,3d94p,°,1.3699e-07,,5.0466e+04,,2.9669e+04,,1
3d84s5s,5F,3d8,3D°,9.9146e-07,4.4369e-13,5.0059e+04,7.4968e+05,3.4106e+04,2.7466e+05,3
3d84s5s,5F,3d8,5F°,3.2177e-07,3.6928e-13,4.9524e+04,7.8721e+05,2.9455e+04,4.6124e+05,7
3d84s5s,5F,3d8,5G°,3.5518e-07,4.5681e-13,4.9400e+04,6.6031e+05,2.8224e+04,4.2476e+05,10
3d84s5s,5F,3d94p,1D°,3.5714e-07,,5.0745e+04,,3.1442e+04,,1
3d84s5s,5F,3d94p,3D°,1.6129e-06,,5.0745e+04,,2.9888e+04,,1
3d84s5s,5F,3d94p,3F°,1.0963e-06,1.9507e-12,4.9663e+04,1.3073e+06,2.9860e+04,4.3200e+05,3
3d84s5s,5F,3d8,5D°,4.5924e-08,2.9794e-16,4.9530e+04,9.2945e+05,2.7037e+04,1.3059e+06,3
3d84s5s,5F,3d8,3F°,7.1429e-07,,4.9086e+04,,3.2973e+04,,1
3d84s5s,5F,3d8,3G°,2.2727e-06,,4.9086e+04,,3.0923e+04,,1
3d84s5s,5F,3d94p,1F°,6.6667e-06,,4.9086e+04,,3.1031e+04,,1
3d84s4d,2[11/2],3d8,3G°,1.4286e-07,,5.7678e+04,,4.4315e+04,,1
3d84s4d,2[11/2],3d8,3F°,1.0309e-07,,5.6802e+04,,4.3259e+04,,1
3d84s4d,2[7/2],3d8,3F°,2.8621e-07,2.5898e-14,5.7104e+04,0.0000e+00,4.3013e+04,1.2048e+05,2
3d84s4d,2[9/2],3d8,3F°,1.1236e-07,,5.6766e+04,,4.3259e+04,,1
3d94p,1D°,3d84s2,1D,1.0204e-05,,3.1442e+04,,1.3521e+04,,1
3d94p,1D°,3d84s2,3F,5.1525e-06,4.8975e-11,3.1442e+04,0.0000e+00,1.7744e+03,3.9107e+05,2
3d94p,1D°,3d84s2,3P,1.4373e-04,4.0317e-08,3.1442e+04,0.0000e+00,1.5672e+04,7.7075e+03,2
3d94p,1D°,3d94s,1D,1.7857e-08,,3.1442e+04,,3.4099e+03,,1
3d94p,1D°,3d94s,3D,3.1654e-06,3.3621e-12,3.1442e+04,0.0000e+00,9.3256e+02,5.7083e+05,3
3d94p,1F°,3d84s2,1D,5.0000e-06,,3.1031e+04,,1.3521e+04,,1
