Upper Level Conf,Upper Level Term,Lower Level Conf,Lower Level Term,average_partial_lifetime,var_partial_lifetime,average_Ek,var_Ek,average_Ei,var_Ei,count
2p,2P°,1s,2S,1.5962e-09,3.2458e-28,8.2259e+04,6.6937e-02,0.0000e+00,0.0000e+00,2
2s,2S,1s,2S,4.0080e+05,,8.2259e+04,,0.0000e+00,,1
3d,2D,1s,2S,1.6842e-03,4.0231e-14,9.7492e+04,6.5280e-04,0.0000e+00,0.0000e+00,2
3d,2D,2p,2P°,4.2279e-08,1.9173e-15,9.7492e+04,4.3520e-04,8.2259e+04,4.4625e-02,3
3p,2P°,1s,2S,5.9791e-09,0.0000e+00,9.7492e+04,5.8765e-03,0.0000e+00,0.0000e+00,2
3p,2P°,2s,2S,4.4546e-08,1.9689e-24,9.7492e+04,5.8765e-03,8.2259e+04,0.0000e+00,2
3s,2S,1s,2S,9.0171e+05,,9.7492e+04,,0.0000e+00,,1
3s,2S,2p,2P°,3.5635e-07,2.8228e-14,9.7492e+04,0.0000e+00,8.2259e+04,6.6937e-02,2
