Upper Level Conf,Upper Level Term,Lower Level Conf,Lower Level Term,average_partial_lifetime,var_partial_lifetime,average_Ek,var_Ek,average_Ei,var_Ei,count
3s23p4f,2[7/2],3s23p2,1D,3.1208e-02,6.4496e-06,5.8912e+04,3.0285e+04,6.2989e+03,0.0000e+00,2
3s23p4f,2[3/2],3s23p2,1D,2.1941e+02,9.6085e+04,5.9191e+04,1.8727e-01,6.2989e+03,0.0000e+00,2
3s23p4f,2[3/2],3s23p2,3P,6.9749e-02,8.0087e-03,5.9191e+04,1.1236e-01,1.2011e+02,9.8402e+03,5
3s23p4f,2[3/2],3s23p3d,3D°,1.6136e-06,1.3239e-12,5.9190e+04,0.0000e+00,5.4195e+04,1.9654e+02,2
3s23p4f,2[3/2],3s23p3d,3P°,1.3478e-06,3.8395e-12,5.9190e+04,0.0000e+00,5.0556e+04,2.7094e+03,3
3s23p4f,2[3/2],3s23p4d,3D°,2.2455e-02,8.5307e-05,5.9190e+04,0.0000e+00,5.9044e+04,2.9568e+02,2
3s23p4f,2[3/2],3s23p4d,3P°,6.2756e-06,8.3194e-11,5.9190e+04,0.0000e+00,5.6708e+04,4.9821e+02,3
3s23p4f,2[3/2],3s23p2,1S,5.0251e-02,,5.9191e+04,,1.5394e+04,,1
3s23p4f,2[5/2],3s23p2,1D,1.1188e-01,2.1098e-02,5.9110e+04,4.3524e-01,6.2989e+03,0.0000e+00,2
3s23p4f,2[5/2],3s23p2,1S,5.4645e-02,,5.9111e+04,,1.5394e+04,,1
3s23p4f,2[5/2],3s23p2,3P,1.5327e+01,1.1632e+03,5.9111e+04,2.6115e-01,1.2011e+02,9.8402e+03,5
3s23p4f,2[7/2],3s23p2,3P,7.7194e-02,1.3974e-03,5.9035e+04,0.0000e+00,1.5014e+02,1.0664e+04,2
3s23p4f,2[9/2],3s23p2,1D,1.0730e-02,,5.9132e+04,,6.2989e+03,,1
3s23p5f,2[3/2],3s23p3d,3D°,5.4164e-06,1.4728e-11,6.1647e+04,0.0000e+00,5.4195e+04,1.9654e+02,2
3s23p5f,2[3/2],3s23p3d,3P°,2.4068e-06,1.2273e-11,6.1647e+04,7.9409e-23,5.0556e+04,2.7094e+03,3
3s23p5f,2[3/2],3s23pnd,a 3P°,8.2867e-06,1.3671e-10,6.1648e+04,8.8408e-02,5.9990e+04,4.2274e+03,3
3s23p5f,2[3/2],3s23p4d,3D°,6.1129e-06,1.7738e-11,6.1648e+04,0.0000e+00,5.9044e+04,2.9568e+02,2
3s23p5f,2[3/2],3s23p5d,3D°,3.9173e-03,2.6445e-08,6.1648e+04,0.0000e+00,6.1480e+04,2.0422e+03,2
3s23p5f,2[3/2],3s23p5d,3F°,6.5359e-04,,6.1648e+04,,6.0645e+04,,1
3s23p5f,2[9/2],3s23p3d,3F°,1.0965e-07,,6.1614e+04,,5.0055e+04,,1
3s23p5f,2[9/2],3s23p4d,3F°,1.3514e-06,,6.1614e+04,,5.7584e+04,,1
3s23p5f,2[9/2],3s23p5d,3F°,3.0675e-06,,6.1614e+04,,6.0849e+04,,1
3s23p2,1D,3s23p2,3P,8.4026e+05,2.1133e+12,6.2989e+03,1.2408e-24,1.0009e+02,1.2846e+04,3
3s23p2,1S,3s23p2,1D,1.0000e+00,,1.5394e+04,,6.2989e+03,,1
3s23p2,1S,3s23p2,3P,6.6341e+02,7.8604e+05,1.5394e+04,0.0000e+00,1.5014e+02,1.0664e+04,2
3s23p2,3P,3s23p2,3P,9.5516e+08,2.7366e+18,1.7448e+02,7.1094e+03,2.5705e+01,1.9822e+03,3
3s23p3d,1D°,3s23p2,1D,2.2573e-08,,4.7352e+04,,6.2989e+03,,1
3s23p3d,1F°,3s23p2,1D,3.3670e-09,,5.3362e+04,,6.2989e+03,,1
3s23p3d,1F°,3s23p2,3P,2.0000e-07,,5.3362e+04,,2.2316e+02,,1
3s23p3d,1F°,3s23p4p,1D,4.4444e-07,,5.3362e+04,,5.0189e+04,,1
3s23p3d,1F°,3s23p4p,3D,6.8452e-05,8.6806e-10,5.3362e+04,0.0000e+00,4.8183e+04,1.3117e+04,2
3s23p3d,1F°,3s23p4p,3P,1.6502e-05,,5.3362e+04,,4.9189e+04,,1
3s23p3d,1P°,3s23p2,1D,2.8011e-08,,5.3387e+04,,6.2989e+03,,1
3s23p3d,1P°,3s23p2,1S,9.4340e-09,,5.3387e+04,,1.5394e+04,,1
3s23p3d,1P°,3s23p4p,1D,6.5789e-06,,5.3387e+04,,5.0189e+04,,1
3s23p3d,1P°,3s23p4p,1P,2.4038e-07,,5.3387e+04,,4.7284e+04,,1
3s23p3d,1P°,3s23p4p,1S,4.0323e-06,,5.3387e+04,,5.1612e+04,,1
3s23p3d,1P°,3s23p4p,3D,8.0845e-04,1.1520e-06,5.3387e+04,0.0000e+00,4.8061e+04,3.3824e+03,2
3s23p3d,1P°,3s23p4p,3P,6.2907e-04,1.0847e-06,5.3387e+04,0.0000e+00,4.9093e+04,7.1892e+03,3
3s23p3d,1P°,3s23p4p,3S,2.0325e-04,,5.3387e+04,,4.9400e+04,,1
