Upper Level Conf,Upper Level Term,Lower Level Conf,Lower Level Term,average_partial_lifetime,var_partial_lifetime,average_Ek,var_Ek,average_Ei,var_Ei,count
3d24p,2D°,3d24s,2D,9.6256e-08,4.0510e-15,3.5878e+04,2.9526e+06,1.7019e+04,4.5935e+01,6
3d24p,2D°,3d24s,2F,2.3756e-07,1.8254e-13,3.5000e+04,3.2905e+06,1.4972e+04,4.0257e+03,5
3d24p,2D°,3d24s,4P,4.6484e-07,4.0623e-14,3.6976e+04,3.3492e+03,1.7270e+04,1.2819e+03,5
3d24p,2D°,3d4s2,2D,3.6552e-07,5.1234e-13,3.7269e+04,1.0264e+07,8.4169e+01,7.7284e+03,12
3d24p,2F°,3d4s2,2D,5.1437e-07,4.3340e-13,3.7164e+04,1.9546e+07,1.0521e+02,7.5904e+03,8
3d24p,2P°,3d24s,2D,2.2841e-08,1.9892e-16,3.7099e+04,5.1743e+02,1.7021e+04,5.1039e+01,3
3d24p,2P°,3d4s2,2D,3.3515e-07,4.2857e-13,4.0630e+04,1.4963e+07,5.6112e+01,7.5566e+03,6
3d24p,2P°,3d24s,2F,9.0909e-07,,3.7086e+04,,1.4926e+04,,1
3d24p,2P°,3d24s,4P,8.3333e-07,,3.7086e+04,,1.7307e+04,,1
3d24s,2S,3d4s4p,4P°,3.7453e-05,,2.6937e+04,,1.8516e+04,,1
3d24s,2S,4s24p,2P°,7.7103e-06,4.8963e-11,2.6937e+04,0.0000e+00,1.8783e+04,1.0470e+04,2
3d24p,2F°,3d24s,2D,2.6190e-07,1.1338e-15,3.3216e+04,7.7615e+03,1.7019e+04,7.6558e+01,2
3d24p,2F°,3d24s,2F,5.1300e-07,3.3628e-13,3.3216e+04,5.1743e+03,1.4984e+04,4.4730e+03,4
3d24p,2G°,3d24s,2G,3.0253e-06,2.4115e-11,3.3119e+04,3.0228e+03,2.0239e+04,2.5632e+00,3
3d24p,2G°,3d24s,2F,4.6059e-07,5.7126e-13,3.3088e+04,3.0228e+03,1.5003e+04,4.4730e+03,3
3d24p,2G°,3d4s2,2D,1.8832e-06,,3.3056e+04,,1.6834e+02,,1
3d24p,4D°,3d24s,4F,3.1680e-07,3.7554e-13,3.2700e+04,1.9015e+03,1.1570e+04,2.8403e+03,9
3d24p,4D°,3d4s2,2D,1.0406e-06,3.5152e-13,3.4352e+04,5.1048e+06,1.0100e+02,8.5012e+03,5
3d24p,4F°,3d24s,4F,6.1161e-08,2.0202e-15,3.1252e+04,4.1888e+03,1.1590e+04,3.2694e+03,10
3d24p,4G°,3d24s,4F,1.2861e-06,6.0094e-12,2.9116e+04,9.1570e+03,1.1611e+04,3.3966e+03,9
3d24p,4G°,3d24s,2F,1.3986e-04,,2.9096e+04,,1.4926e+04,,1
3d25p,2D°,3d4s2,2D,1.3750e-07,2.2969e-14,4.7286e+04,2.4093e+03,5.6112e+01,9.4458e+03,3
3d24s,2P,3d4s4p,2D°,9.1414e-05,1.2944e-08,2.0707e+04,4.9211e+02,1.6072e+04,1.8333e+03,3
3d24s,2P,3d4s4p,4D°,7.0325e-05,1.7612e-09,2.0701e+04,7.3816e+02,1.6081e+04,7.1070e+03,2
3d24s,2P,3d4s4p,4F°,5.0646e-04,2.4311e-07,2.0707e+04,4.9211e+02,1.5701e+04,2.3503e+03,3
3d3,4F,3d4s4p,4D°,7.2531e-07,1.6358e-13,3.3781e+04,4.1065e+02,1.6049e+04,3.8289e+03,4
3d3,4F,3d4s4p,4F°,4.4545e-07,6.7771e-14,3.3785e+04,3.6958e+02,1.5748e+04,7.3515e+03,5
3d3,4F,3d4s4p,2D°,7.6101e-07,3.9139e-14,3.3799e+04,0.0000e+00,1.6060e+04,2.7500e+03,2
3d4s4p,2D°,3d24s,4F,1.1231e-04,3.9804e-08,1.6060e+04,1.8333e+03,1.1561e+04,1.3767e+03,4
3d4s4p,2D°,3d4s2,2D,2.1010e-06,1.3565e-11,2.0500e+04,2.2536e+07,8.4169e+01,8.0964e+03,8
3d4s4p,2F°,3d4s2,2D,1.1998e-06,3.8507e-12,2.3341e+04,6.2983e+06,1.1222e+02,7.5566e+03,6
3d4s4p,2P°,3d4s2,2D,1.9411e-08,2.3999e-16,2.8260e+04,1.0822e+07,6.7335e+01,8.5012e+03,5
3d4s5p,2D°,3d4s2,2D,1.4237e-07,1.3746e-14,4.3211e+04,2.2478e+03,8.4169e+01,9.4458e+03,4
3d4s5p,2F°,3d4s2,2D,2.4758e-07,1.8233e-15,4.2959e+04,8.0076e+02,8.4169e+01,1.4169e+04,2
3d4s5p,2P°,3d4s2,2D,2.3903e-07,2.6006e-14,4.1678e+04,1.4944e+06,5.6112e+01,7.5566e+03,6
3d4s4d,4D,3d4s4p,2D°,1.5248e-07,8.4322e-15,3.9758e+04,1.0308e+03,1.6060e+04,1.8333e+03,4
3d4s4d,4D,3d4s4p,4D°,5.3159e-08,9.3688e-16,3.9754e+04,1.0494e+03,1.6112e+04,6.9696e+03,8
3d4s4d,4D,3d4s4p,4F°,8.0313e-08,6.5657e-17,3.9759e+04,1.5405e+03,1.5888e+04,1.8260e+04,3
3d4s4d,4D,3d4s4p,4P°,5.1744e-08,7.4649e-16,3.9751e+04,1.0347e+03,1.8536e+04,1.0877e+03,5
3d4s4d,4F,3d4s4p,2D°,7.4314e-08,3.7756e-16,4.0560e+04,1.7281e+03,1.6072e+04,1.8333e+03,3
3d4s4d,4F,3d4s4p,4D°,6.8869e-08,2.9071e-15,4.0560e+04,1.3825e+03,1.6091e+04,7.1083e+03,6
3d4s4d,4F,3d4s4p,4F°,2.1563e-07,9.9447e-14,4.0559e+04,1.1558e+03,1.5807e+04,1.6768e+04,7
3d4s4d,4G,3d4s4p,2D°,1.1905e-07,,3.9903e+04,,1.6023e+04,,1
3d4s4d,4G,3d4s4p,4F°,3.2522e-08,1.1496e-15,3.9903e+04,0.0000e+00,1.5819e+04,7.8349e+03,2
3d4s4p,4D°,3d24s,4F,1.3874e-04,9.1053e-08,1.6123e+04,7.1780e+03,1.1570e+04,2.8403e+03,9
3d4s4p,4D°,3d4s2,2D,6.9261e-04,1.3405e-06,1.6091e+04,7.1083e+03,8.4169e+01,8.5012e+03,6
3d4s4p,4F°,3d24s,4F,1.2469e-04,1.9091e-08,1.5831e+04,1.6782e+04,1.1590e+04,3.2694e+03,10
3d4s4p,4F°,3d4s2,2D,2.6833e-04,2.3042e-07,1.5748e+04,7.3515e+03,1.0100e+02,8.5012e+03,5
3d4s5s,4D,3d4s4p,2D°,5.6020e-07,5.1695e-13,3.4461e+04,3.9826e+03,1.6060e+04,1.6500e+03,6
3d4s5s,4D,3d4s4p,4D°,1.1583e-07,5.1047e-15,3.4462e+04,4.2215e+03,1.6093e+04,7.0837e+03,10
3d4s5s,4D,3d4s4p,4F°,4.4254e-07,5.8078e-13,3.4486e+04,4.6283e+03,1.5786e+04,1.4675e+04,9
3d4s5s,4D,3d4s4p,4P°,1.5637e-07,6.1066e-15,3.4461e+04,3.9826e+03,1.8530e+04,1.0363e+03,6
