Upper Level Conf,Upper Level Term,Lower Level Conf,Lower Level Term,average_partial_lifetime,var_partial_lifetime,average_Ek,var_Ek,average_Ei,var_Ei,count
3p2,3P,3s3p,3P°,4.8971e-09,5.7925e-18,5.7843e+04,6.2071e+02,2.1881e+04,6.1799e+02,6
3p3d,1D°,3s3d,1D,2.4450e-09,,8.0693e+04,,4.6403e+04,,1
3p3d,1D°,3s4d,1D,1.7794e-07,,8.0693e+04,,5.3135e+04,,1
3p3d,1D°,3s5d,1D,5.8480e-07,,8.0693e+04,,5.6308e+04,,1
3p3d,1D°,3s6d,1D,1.3021e-06,,8.0693e+04,,5.8023e+04,,1
3p3d,3D°,3p2,3P,3.3019e-08,3.4967e-15,8.3519e+04,1.0035e+02,5.7850e+04,7.3125e+02,6
3p3d,3D°,3s3d,3D,1.5206e-08,1.2422e-16,8.3523e+04,1.1279e+02,4.7957e+04,1.9967e-04,7
3s3d,1D,2p63s2,1S,6.0976e-04,,4.6403e+04,,0.0000e+00,,1
3s3d,1D,3s3p,1P°,7.8740e-08,,4.6403e+04,,3.5051e+04,,1
3s3d,1D,3s3p,3P°,1.4372e+03,3.7300e+05,4.6403e+04,0.0000e+00,2.1877e+04,9.5889e+02,3
3s3d,1D,3s4s,1S,4.0650e+01,,4.6403e+04,,4.3503e+04,,1
3s3d,1D,3s4s,3S,3.2051e+06,,4.6403e+04,,4.1197e+04,,1
3s3d,3D,2p63s2,1S,6.9061e+10,9.5388e+21,4.7957e+04,4.8050e-04,0.0000e+00,0.0000e+00,2
3s3d,3D,3s3d,1D,4.7150e+07,2.4276e+15,4.7957e+04,2.4233e-04,4.6403e+04,0.0000e+00,3
3s3d,3D,3s3p,1P°,6.2332e+05,7.8302e+11,4.7957e+04,2.4233e-04,3.5051e+04,0.0000e+00,3
3s3d,3D,3s3p,3P°,1.1606e+04,4.6209e+08,4.7957e+04,2.0727e-04,2.1881e+04,7.0523e+02,8
3s3d,3D,3s4p,3P°,1.0974e+15,4.1453e+30,4.7957e+04,2.0727e-04,4.7846e+04,1.9288e+01,8
