Upper Level Conf,Upper Level Term,Lower Level Conf,Lower Level Term,average_partial_lifetime,var_partial_lifetime,average_Ek,var_Ek,average_Ei,var_Ei,count
2p53s3d,4D°,2p5,4D,7.2337e-08,5.7838e-15,2.9264e+05,1.1196e+05,2.6713e+05,1.4473e+05,5
2p53s3d,4D°,2p5,4S,4.5238e-08,9.1837e-16,2.9270e+05,1.8660e+05,2.6375e+05,0.0000e+00,2
2p53s3d,4D°,2p5,4P,1.1020e-07,1.6127e-14,2.9240e+05,0.0000e+00,2.6871e+05,7.3536e+04,2
2p53s3d,4F°,2p5,4D,1.7446e-08,1.2171e-16,2.9261e+05,7.7154e+04,2.6686e+05,8.4634e+04,5
2p53s3d,4F°,2p5,4S,3.5714e-08,,2.9291e+05,,2.6375e+05,,1
2p53s3d,4F°,2p5,4P,2.8571e-08,,2.9245e+05,,2.6851e+05,,1
2p53s3d,4P°,2p5,4D,7.9762e-08,1.6256e-15,2.9227e+05,1.6147e+03,2.6717e+05,4.0461e+04,3
2p53s3d,4P°,2p5,4P,4.6071e-08,2.0702e-16,2.9227e+05,1.6147e+03,2.6877e+05,4.9024e+04,3
2p53s3d,4P°,2p5,4S,1.0030e-08,3.5591e-18,2.9225e+05,2.4221e+03,2.6375e+05,0.0000e+00,2
2p53s4s,4P°,2p5,4D,1.9702e-07,6.9295e-14,2.8630e+05,0.0000e+00,2.6693e+05,1.2096e+05,3
2p53s4s,4P°,2p5,4P,1.6071e-07,1.5944e-14,2.8630e+05,0.0000e+00,2.6871e+05,7.3536e+04,2
2p53s4s,4P°,2p5,4S,7.1429e-08,,2.8630e+05,,2.6375e+05,,1
2p63d,2D,2p63p,2P°,5.3150e-08,3.0313e-15,2.9173e+04,8.3333e-04,1.6968e+04,9.8567e+01,3
2p63p,2P°,2p63s,2S,1.6260e-08,1.3981e-21,1.6965e+04,1.4785e+02,0.0000e+00,0.0000e+00,2
2p63p,2P°,2p63p,2P°,2.1882e+07,,1.6973e+04,,1.6956e+04,,1
2p64d,2D,2p63d,2D,2.2835e+00,2.1569e+00,3.4549e+04,4.0833e-04,2.9173e+04,8.3333e-04,4
2p64d,2D,2p63p,2P°,2.2557e-07,5.4532e-14,3.4549e+04,4.0833e-04,1.6968e+04,9.8567e+01,3
2p64d,2D,2p64p,2P°,3.8953e-07,1.6249e-13,3.4549e+04,4.0833e-04,3.0271e+04,1.0416e+01,3
2p64f,2F°,2p63d,2D,4.0576e-07,3.3044e-13,3.4587e+04,0.0000e+00,2.9173e+04,8.3333e-04,3
2p64p,2P°,2p63d,2D,2.5419e-05,1.0534e-09,3.0271e+04,1.0416e+01,2.9173e+04,8.3333e-04,3
2p64p,2P°,2p63p,2P°,2.1739e+05,1.8904e+11,3.0270e+04,1.0416e+01,1.6965e+04,9.8567e+01,4
2p64p,2P°,2p63s,2S,3.6497e-07,3.5485e-18,3.0270e+04,1.5624e+01,0.0000e+00,0.0000e+00,2
2p64p,2P°,2p64s,2S,1.5083e-07,1.0351e-19,3.0270e+04,1.5624e+01,2.5740e+04,0.0000e+00,2
2p64s,2S,2p63p,2P°,8.5227e-08,1.6142e-15,2.5740e+04,0.0000e+00,1.6965e+04,1.4785e+02,2
2p64s,2S,2p63s,2S,1.4388e+03,,2.5740e+04,,0.0000e+00,,1
2p65d,2D,2p63p,2P°,5.5880e-07,3.3525e-13,3.7037e+04,1.3333e-04,1.6968e+04,9.8567e+01,3
2p65d,2D,2p64f,2F°,1.3353e-04,4.0170e-08,3.7037e+04,1.3333e-04,3.4587e+04,0.0000e+00,3
2p65d,2D,2p64p,2P°,1.0469e-06,1.1770e-12,3.7037e+04,1.3333e-04,3.0271e+04,1.0416e+01,3
2p65d,2D,2p65p,2P°,1.6157e-06,2.7983e-12,3.7037e+04,1.3333e-04,3.5042e+04,2.0336e+00,3
2p65f,2F°,2p63d,2D,1.2120e-06,2.9490e-12,3.7058e+04,0.0000e+00,2.9173e+04,8.3333e-04,3
2p65f,2F°,2p64d,2D,2.1932e-06,9.6508e-12,3.7058e+04,0.0000e+00,3.4549e+04,4.0833e-04,3
2p65p,2P°,2p63d,2D,7.6849e-04,9.8741e-07,3.5042e+04,2.0336e+00,2.9173e+04,8.3333e-04,3
2p65p,2P°,2p63s,2S,1.8710e-06,3.0020e-16,3.5042e+04,3.0505e+00,0.0000e+00,0.0000e+00,2
2p65p,2P°,2p64d,2D,6.4761e-05,6.8401e-09,3.5042e+04,2.0336e+00,3.4549e+04,4.0833e-04,3
2p65p,2P°,2p64s,2S,1.3737e-06,1.1393e-16,3.5042e+04,3.0505e+00,2.5740e+04,0.0000e+00,2
2p65p,2P°,2p65s,2S,7.0176e-07,1.2126e-17,3.5042e+04,3.0505e+00,3.3201e+04,0.0000e+00,2
2p65s,2S,2p63p,2P°,3.0040e-07,1.9840e-14,3.3201e+04,0.0000e+00,1.6965e+04,1.4785e+02,2
2p65s,2S,2p64p,2P°,4.1667e-07,3.8580e-14,3.3201e+04,0.0000e+00,3.0270e+04,1.5624e+01,2
