Upper Level Conf,Upper Level Term,Lower Level Conf,Lower Level Term,average_partial_lifetime,var_partial_lifetime,average_Ek,var_Ek,average_Ei,var_Ei,count
1s22p,2P°,1s22s,2S,2.7107e-08,2.6997e-25,1.4904e+04,5.7800e-02,0.0000e+00,0.0000e+00,2
1s23d,2D,1s22p,2P°,3.9866e-08,1.7047e-15,3.1283e+04,5.3333e-04,1.4904e+04,3.8533e-02,3
1s23d,2D,1s23p,2P°,7.2570e-04,5.6406e-07,3.1283e+04,5.3333e-04,3.0925e+04,0.0000e+00,3
1s23p,2P°,1s22s,2S,9.9800e-07,0.0000e+00,3.0925e+04,0.0000e+00,0.0000e+00,0.0000e+00,2
1s23p,2P°,1s23s,2S,2.6756e-07,2.5624e-21,3.0925e+04,0.0000e+00,2.7206e+04,0.0000e+00,2
1s23s,2S,1s22p,2P°,6.7231e-08,1.0041e-15,2.7206e+04,0.0000e+00,1.4904e+04,5.7800e-02,2
1s24d,2D,1s22p,2P°,1.1769e-07,1.4853e-14,3.6623e+04,1.3333e-04,1.4904e+04,3.8533e-02,3
1s24d,2D,1s23p,2P°,4.0284e-07,1.7398e-13,3.6623e+04,1.3333e-04,3.0925e+04,0.0000e+00,3
1s24d,2D,1s24p,2P°,2.1479e-03,4.9478e-06,3.6623e+04,1.3333e-04,3.6470e+04,0.0000e+00,3
1s24f,2F°,1s23d,2D,4.1145e-07,3.3985e-13,3.6630e+04,0.0000e+00,3.1283e+04,5.3333e-04,3
1s24f,2F°,1s24d,2D,8.2471e+01,1.3653e+04,3.6630e+04,0.0000e+00,3.6623e+04,1.3333e-04,3
1s24p,2P°,1s22s,2S,8.0160e-07,2.0645e-19,3.6470e+04,0.0000e+00,0.0000e+00,0.0000e+00,2
1s24p,2P°,1s23d,2D,7.5277e-06,9.2728e-11,3.6470e+04,0.0000e+00,3.1283e+04,5.3333e-04,3
1s24p,2P°,1s23s,2S,1.4599e-03,2.2712e-10,3.6470e+04,0.0000e+00,2.7206e+04,0.0000e+00,2
1s24p,2P°,1s24s,2S,1.2887e-06,0.0000e+00,3.6470e+04,0.0000e+00,3.5012e+04,0.0000e+00,2
1s24s,2S,1s22p,2P°,2.1677e-07,1.0438e-14,3.5012e+04,0.0000e+00,1.4904e+04,5.7800e-02,2
1s24s,2S,1s23p,2P°,3.0205e-07,2.0275e-14,3.5012e+04,0.0000e+00,3.0925e+04,0.0000e+00,2
